0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
6,0,2,0,0,0,0,0,0,1,5,6,5,9,9,6,6,5,9,7,6,5,7,7,4,7,7,3,2,1,3,1,0,5,6,1,0,0,5,1,1,2,2,1,2,2,1,1,3,1,0,0,1,1,3,0,0,0,0,1,1,3,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,2,1,1,1,1,0,3,0.14209544915851338,0.19270694762481394,0.808080808080807,0.10200000000000001
5,3,0,0,0,0,0,1,7,9,9,9,10,10,9,5,6,4,6,7,7,6,4,4,4,6,6,6,1,6,6,0,1,2,3,0,0,7,0,1,1,0,0,2,2,1,3,1,3,1,0,0,1,0,0,0,1,0,0,3,3,3,2,3,1,3,1,1,0,1,1,0,1,1,0,1,0,0,1,2,1,1,2,1,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,3,0.15504018164845046,0.2467410273967202,0.8787878787878773,0.084
4,5,1,0,0,0,0,0,9,9,9,9,10,9,7,6,6,10,6,7,6,7,1,0,6,6,0,7,3,1,1,2,1,2,2,0,0,0,1,0,1,6,1,2,1,1,0,0,0,1,0,0,1,1,0,0,1,1,3,2,2,1,1,0,0,3,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,2,0,1,2,0.14540377995271117,0.24573692687385484,0.8484848484848472,0.084
7,5,1,0,0,0,0,7,9,9,10,10,10,10,7,6,6,5,6,6,6,5,1,3,3,1,1,0,0,1,1,1,1,1,2,0,1,0,0,0,1,1,1,2,2,2,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,3,2,0.13846215647664004,0.2596266164046771,0.9292929292929276,0.07400000000000001
7,5,1,0,0,0,0,9,9,9,9,9,10,9,7,6,5,5,6,6,6,6,6,4,4,7,2,6,1,1,0,1,1,2,0,1,0,0,1,0,1,1,1,2,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,2,0.14452139043326398,0.27382514924501483,0.9191919191919176,0.07400000000000001
8,1,0,0,1,1,0,0,1,3,6,6,5,5,7,6,6,5,1,0,1,1,1,1,3,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0.09829384322011887,0.14252319713838146,0.9595959595959578,0.09200000000000001
1,2,1,0,1,0,0,4,1,9,9,10,10,6,7,6,5,4,6,7,6,6,6,7,3,0,1,1,0,0,0,1,1,2,3,0,0,1,1,1,1,1,1,2,2,2,0,2,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2,0.12998166863116362,0.2000888638608188,0.8787878787878773,0.094
7,2,1,0,0,0,0,0,0,7,9,9,10,6,7,6,6,5,6,0,6,2,3,1,1,1,1,0,1,0,2,2,1,2,2,0,1,0,0,1,1,1,2,2,2,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,0.11683461897063652,0.18473361822090287,0.9191919191919176,0.094
6,7,1,0,0,0,6,7,6,7,6,6,5,5,6,6,5,5,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,2,1,0,1,0,0,1,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,2,0.10693315842064005,0.20270298349804053,0.9696969696969678,0.06400000000000002
6,3,1,0,1,0,0,1,7,8,7,6,5,5,6,6,6,4,6,0,1,0,1,0,2,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,2,0.10334986283672572,0.17273139216716712,0.9595959595959578,0.084
6,1,0,0,0,0,0,0,1,1,6,9,10,10,8,9,9,5,6,7,1,5,6,1,2,1,0,0,1,7,7,2,6,5,1,7,1,1,1,1,1,1,1,2,2,1,2,2,0,1,1,1,1,0,0,1,0,0,1,1,1,0,3,0,1,0,1,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,1,0,1,0,0,0,1,1,1,2,1,1,0.13985390054008195,0.19650226024389683,0.7979797979797969,0.104
9,1,0,0,7,8,8,9,9,9,9,8,9,10,6,6,6,5,6,6,6,1,6,5,6,6,4,1,1,1,1,0,1,2,3,1,1,1,1,1,1,1,2,2,2,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.15328905049532188,0.32490757639018336,0.9393939393939377,0.054000000000000006
9,5,1,0,1,1,9,10,10,9,7,9,9,9,9,10,10,10,9,6,6,9,6,7,6,9,7,6,7,5,4,1,6,6,6,2,6,6,6,1,1,1,1,2,5,1,2,1,2,1,0,0,1,0,0,0,0,1,1,0,3,1,0,0,1,1,1,1,0,0,0,0,1,2,0,7,0,0,1,6,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0.19855429732848348,0.3734894221594012,0.7878787878787868,0.06400000000000002
3,1,1,0,0,0,7,7,9,10,7,5,5,6,6,6,5,5,6,1,1,1,1,1,2,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0.1083253655249721,0.19505370205036376,0.9595959595959578,0.07400000000000001
7,1,1,0,0,1,0,0,1,7,6,6,5,5,6,5,6,5,6,1,1,2,1,0,2,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,3,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,0.10141194908057981,0.1513573941021878,0.9595959595959578,0.094
6,1,0,0,0,0,0,0,0,0,1,9,5,5,6,7,6,5,6,5,6,1,2,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0.10211683124961973,0.1322168410536732,0.9595959595959578,0.108
7,0,1,0,6,0,7,9,9,7,6,6,6,6,6,6,5,5,6,0,1,1,1,1,1,3,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0.11954174487202618,0.2309445452506377,0.9494949494949477,0.06400000000000002
7,1,0,0,0,1,0,1,8,9,7,6,6,5,6,6,6,4,6,7,6,6,1,1,2,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,2,0.1164780010547753,0.190779546973574,0.9494949494949477,0.084
9,6,7,0,1,8,7,9,10,9,9,9,9,10,6,6,5,4,6,6,1,1,2,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,3,1,1,1,2,2,1,1,2,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.1395372147591498,0.322317298456825,0.9494949494949477,0.044000000000000004
9,0,1,0,0,7,6,7,9,9,9,9,10,9,6,6,5,5,1,0,1,0,1,0,1,1,0,1,0,0,1,2,1,1,2,1,0,0,0,1,1,1,1,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0.1273861455842353,0.2485070965316447,0.9595959595959578,0.06400000000000002
7,8,0,0,0,1,7,6,8,7,6,6,5,6,6,6,6,5,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,0.10987647433120895,0.219270275485646,0.9494949494949477,0.06400000000000002
1,1,1,0,1,2,6,9,10,10,9,9,9,9,9,9,7,3,6,6,7,6,6,6,6,6,7,7,6,6,9,7,6,7,6,7,7,6,4,1,0,1,1,2,2,2,2,1,0,1,0,0,1,0,0,1,0,1,1,1,2,3,1,0,1,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0.17959325089635825,0.3092277950682587,0.9393939393939377,0.07400000000000001
0,1,1,0,1,0,0,0,5,0,9,9,10,10,8,9,10,5,6,6,6,5,7,7,0,6,6,0,6,2,1,1,6,5,5,7,1,6,6,2,1,0,1,2,2,1,2,2,0,1,0,1,0,0,0,1,1,1,1,1,3,1,3,1,6,0,1,0,0,1,0,0,0,0,0,0,7,0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0.15499437980005112,0.21282384907252455,0.7777777777777768,0.104
1,2,1,0,0,1,0,0,0,0,1,6,5,10,7,6,6,2,6,7,6,7,1,1,0,0,1,6,1,1,0,2,1,0,0,0,0,1,0,0,1,1,1,2,2,1,1,1,0,0,0,0,1,7,0,3,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,1,2,0.10874252688988967,0.13105340081696934,0.8686868686868673,0.112
6,2,1,0,0,1,1,6,6,6,6,6,5,5,6,6,6,5,6,7,7,2,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,0.11570463564988895,0.19198431356715787,0.9696969696969678,0.07800000000000001
6,1,1,0,0,0,0,0,0,0,9,9,9,6,5,6,9,4,6,0,1,0,1,0,6,0,0,0,1,1,3,1,1,1,1,1,0,0,0,0,1,1,0,2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,7,0.10600847492967932,0.15053782739285837,0.8989898989898975,0.104
1,1,1,0,0,0,0,0,0,0,5,6,10,5,7,9,10,4,6,7,1,3,1,7,1,6,0,0,1,0,4,1,1,0,0,0,0,1,0,0,1,0,1,2,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.11512491769041239,0.14270942628216146,0.8383838383838371,0.11399999999999999
6,0,0,0,1,0,0,0,1,0,7,10,9,6,6,9,6,5,6,7,6,0,1,0,6,6,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,2,6,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,6,0.11522428128697383,0.16686682898757543,0.8484848484848472,0.104
5,1,0,0,0,1,0,0,1,0,9,10,5,6,4,6,6,5,7,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.09620283584771407,0.13502473698210643,0.9494949494949477,0.104
7,5,6,0,1,7,7,7,5,7,9,6,5,6,5,1,1,2,1,7,6,0,1,1,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0.1098586918310915,0.24037416885729856,0.8888888888888874,0.054000000000000006
7,1,1,0,0,0,0,2,10,2,9,10,10,10,9,9,5,5,6,6,7,7,7,7,5,7,7,6,6,1,1,3,1,6,6,7,0,1,1,2,1,1,1,2,2,1,2,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,1,0,1,0,0,1,2,1,1,1,0.15732925565909095,0.2628546384351909,0.8585858585858572,0.084
6,1,1,0,0,0,0,0,1,1,10,10,10,10,7,6,6,5,6,7,1,3,2,1,1,1,0,0,0,0,7,1,1,6,7,1,0,1,3,0,1,1,1,3,2,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,1,0.12665218372548057,0.18543015938916624,0.8787878787878773,0.104
6,5,0,0,1,6,9,9,9,9,9,9,10,9,7,10,6,5,6,6,6,6,5,6,2,1,6,6,0,0,7,0,1,1,1,6,0,0,1,1,1,2,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.15534615889235145,0.32074495973709616,0.8787878787878773,0.06400000000000002
6,6,1,0,0,0,0,9,8,9,5,6,5,6,6,6,6,2,6,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0.10759103652339784,0.20134246512705964,0.9393939393939377,0.07400000000000001
6,1,0,0,0,1,6,9,10,10,6,10,10,6,4,6,5,5,6,7,6,1,1,0,0,1,0,0,1,1,0,1,1,2,1,1,0,1,1,1,1,1,1,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0.1266073001731529,0.23610685113177377,0.9292929292929276,0.07400000000000001
9,10,1,0,8,9,9,10,10,9,9,10,10,6,7,6,9,10,6,6,6,5,6,6,5,6,7,7,6,6,5,5,6,0,1,0,6,1,6,2,1,0,1,2,2,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,2,0.17946968966721252,0.4115347937117776,0.8989898989898975,0.044000000000000004
1,1,0,0,0,0,0,0,1,0,0,5,1,5,6,6,6,5,1,0,6,0,6,7,7,6,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,2,1,1,2,1,1,1,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2,0.0956191403542354,0.09892527735323713,0.9191919191919176,0.122
1,1,0,0,0,1,0,0,1,1,1,5,5,5,6,6,5,5,6,7,6,6,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,3,1,3,2,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0.09725592793161504,0.11172701040752132,0.9797979797979779,0.108
8,7,0,0,0,6,7,9,9,10,6,5,6,7,7,6,6,5,1,0,1,0,1,1,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,2,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,2,0.11744086204319724,0.25141881018156975,0.9494949494949477,0.054000000000000006
6,1,0,0,1,0,0,0,0,1,1,3,6,5,6,6,6,5,1,2,1,0,1,0,1,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,1,0,0,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0.0843737640432531,0.10585746025922463,0.9696969696969678,0.112
9,2,0,0,1,0,0,1,8,9,9,9,9,9,7,10,6,5,2,6,6,6,7,1,1,1,1,0,0,1,3,0,1,0,0,0,0,1,0,1,1,1,0,2,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,2,0.13165719153805924,0.2338987239144877,0.8787878787878773,0.084
10,9,9,7,10,10,9,10,9,9,8,9,9,7,8,7,9,6,6,6,6,6,7,6,6,6,6,7,6,7,9,7,6,1,0,7,6,6,5,4,1,1,1,2,2,3,2,1,0,1,0,0,1,0,0,1,1,0,0,1,1,2,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,2,0.19627162370366036,0.475115796934674,0.9494949494949477,0.024000000000000004
6,6,0,0,0,0,1,3,1,7,6,6,5,6,6,6,6,5,1,0,1,2,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,3,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0.09690254844646616,0.16359756478265675,0.9595959595959578,0.08200000000000002
8,7,0,0,1,9,9,10,10,9,8,9,9,9,7,6,7,10,9,6,6,5,7,6,6,6,7,6,1,0,1,3,1,2,9,1,0,1,1,1,0,1,1,3,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,0,1,0,0,0,1,3,1,0,0,1,0,1,1,1,1,2,0.16854822594622354,0.36109022547722586,0.8888888888888874,0.054000000000000006
7,6,0,0,0,6,7,9,8,7,6,6,6,6,6,6,5,7,6,0,0,0,0,0,0,1,1,0,1,0,0,1,1,3,1,1,0,1,0,0,1,1,1,2,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2,0.11926352087733748,0.2391885053732992,0.9595959595959578,0.054000000000000006
8,5,0,0,0,6,9,10,9,9,9,9,10,9,6,9,6,5,6,9,6,6,6,6,6,1,1,6,6,6,5,6,1,7,1,7,6,6,2,1,1,0,1,3,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,2,1,1,0.1695479558314528,0.3455441420088419,0.8383838383838371,0.06400000000000002
1,1,0,0,0,1,0,0,0,0,0,10,10,6,6,6,5,5,6,0,0,1,1,1,0,1,0,6,1,0,1,1,1,0,0,0,0,1,1,0,1,0,1,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0.09280438850178684,0.11035436068750723,0.9494949494949477,0.11399999999999999
