0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg avg_pollution,avg utility,avg inertia,avg reliability
10,8,7,6,4,6,5,5,5,5,6,4,6,6,5,6,6,4,5,6,0,3,6,5,5,5,5,5,5,5,5,5,6,7,6,7,6,6,6,7,7,7,6,4,5,5,4,6,5,6,7,6,6,6,6,6,5,6,5,6,6,7,6,6,6,6,1,6,5,6,5,4,3,3,5,6,7,6,7,8,6,7,6,6,6,4,6,6,6,5,6,4,6,7,5,5,5,6,6,5,2.8991711643700433,0.6510719461009111,0.9090909090909075,0.4700000000000003
9,8,7,6,4,6,5,5,5,6,6,4,5,5,5,5,6,4,5,6,1,1,3,5,5,4,4,4,5,4,5,4,5,4,5,4,6,6,5,4,1,0,6,5,5,5,5,5,6,5,4,6,5,6,6,5,5,5,2,6,7,6,6,4,5,6,7,6,5,6,5,5,4,5,4,6,7,6,6,7,7,7,6,6,6,6,6,7,5,6,6,5,6,6,6,6,5,5,6,6,2.7798504596568954,0.600497320884646,0.9292929292929276,0.5048000000000004
10,10,9,9,7,9,10,4,5,5,6,6,7,6,6,6,9,7,6,6,6,7,6,5,6,5,6,6,6,5,9,9,7,7,9,7,6,5,6,7,7,8,6,5,4,5,6,6,5,6,7,6,7,6,6,9,6,6,6,7,7,7,7,6,6,7,8,6,6,6,5,5,6,4,4,6,7,7,7,8,9,8,7,6,6,6,6,7,4,5,6,4,6,6,6,6,4,5,6,6,3.2494818061426627,0.7906843759916719,0.9191919191919175,0.3772000000000002
9,7,7,6,7,2,4,5,4,5,5,4,5,6,4,6,5,5,6,5,5,4,3,4,5,4,5,4,6,6,2,2,2,3,1,1,6,4,5,5,2,3,1,3,7,5,6,5,5,4,5,5,4,4,5,6,5,1,2,6,6,6,3,1,5,6,4,6,4,6,4,1,3,2,2,6,1,0,1,0,5,6,7,6,6,4,6,4,6,6,6,4,6,6,6,6,3,4,6,6,2.6084003032919787,0.5510967686067914,0.838383838383837,0.5496000000000003
9,7,1,1,1,1,1,1,3,0,2,3,3,1,2,2,1,6,5,5,5,3,4,3,1,2,2,5,3,2,2,1,3,2,6,5,5,5,5,4,3,3,6,5,5,5,1,1,2,1,4,5,4,2,1,3,2,3,1,4,5,5,1,1,2,3,1,3,4,6,4,3,2,3,5,4,5,6,1,1,6,5,5,6,5,4,5,4,6,5,5,5,5,5,6,6,5,4,5,6,2.254648342793789,0.36225595132029315,0.8282828282828271,0.6120000000000003
9,7,7,6,4,6,5,5,5,6,6,5,6,5,5,5,6,4,6,5,6,7,6,4,6,5,5,4,5,5,5,6,6,7,6,4,6,6,6,7,7,7,6,5,5,5,5,6,5,6,4,6,4,6,5,6,5,6,5,6,6,7,4,6,7,6,7,6,5,6,5,5,4,4,5,6,7,6,6,7,6,7,6,6,6,6,6,6,5,5,6,5,6,6,6,6,6,5,6,5,2.9294211647443316,0.6601972497405643,0.9898989898989881,0.46200000000000024
9,7,7,7,0,1,2,6,5,5,4,4,5,5,5,5,2,4,6,5,4,3,4,4,5,4,4,4,5,6,5,2,3,3,2,6,6,5,6,5,2,3,1,3,7,5,5,6,2,2,2,6,4,6,7,6,4,1,1,5,6,5,4,1,2,1,6,5,5,6,5,4,3,3,2,6,6,6,1,6,6,6,6,6,6,4,6,4,5,5,5,5,6,6,6,5,5,5,5,5,2.5578528973487185,0.5235733391974088,0.818181818181817,0.5584000000000003
9,7,7,6,4,6,5,5,5,6,6,6,5,5,5,6,5,4,6,6,0,7,5,5,5,4,5,4,6,6,5,4,4,4,6,7,6,7,6,4,5,4,6,6,5,5,5,6,5,6,5,6,5,5,6,6,5,5,5,6,7,7,7,6,6,6,6,6,5,6,5,6,4,5,5,6,6,6,6,7,6,7,7,6,6,5,6,4,5,6,6,5,6,6,6,6,5,4,6,6,2.895428518430561,0.6411425658151806,0.9696969696969678,0.47200000000000025
9,7,0,0,0,1,1,1,1,1,6,1,1,2,3,2,3,2,6,5,3,4,3,4,6,4,5,4,4,5,3,2,3,2,1,6,6,5,4,4,3,3,0,2,5,5,1,2,2,4,4,6,4,5,5,5,2,2,1,5,6,5,2,2,3,1,0,5,5,6,4,3,2,3,4,6,1,2,1,0,6,6,4,6,6,4,5,5,5,5,5,10,5,6,6,6,5,4,5,6,2.247813177132267,0.37065475102472456,0.7979797979797969,0.6148000000000003
9,7,7,6,1,1,1,1,6,4,6,4,5,5,2,1,6,6,5,5,1,3,3,4,6,5,2,5,4,2,2,2,2,1,2,5,6,5,5,4,3,3,1,5,3,5,6,1,2,3,4,6,4,5,4,6,4,1,1,5,5,5,5,1,3,1,5,5,4,6,4,2,1,2,2,1,4,6,1,1,5,5,6,6,6,7,6,5,5,5,5,5,6,6,6,6,5,5,5,5,2.4281188540192766,0.47021055295504377,0.7878787878787868,0.5872000000000004
9,7,6,1,2,1,0,5,5,5,6,4,5,1,2,5,6,5,4,5,4,4,4,1,5,4,4,4,5,6,2,2,2,2,1,1,1,6,5,4,3,1,1,2,4,5,6,6,1,3,4,6,5,6,4,5,3,1,2,5,6,6,1,1,3,1,4,5,5,6,4,3,2,1,5,6,6,6,2,1,5,6,6,6,6,4,6,4,5,5,5,4,6,6,6,6,5,5,5,5,2.4223062016964287,0.4595068658811111,0.8282828282828271,0.5864000000000004
9,7,3,0,0,1,1,0,6,2,2,2,3,2,2,2,1,2,1,6,2,3,3,3,6,7,6,5,6,5,3,2,2,2,1,5,5,5,5,5,3,3,1,3,6,6,1,4,1,2,3,5,4,5,4,2,3,3,2,5,5,5,3,1,3,2,5,4,4,6,5,2,2,2,3,0,5,4,0,1,1,5,5,6,6,4,3,5,5,5,6,5,4,6,6,6,6,7,5,6,2.2550192537465676,0.3801982379528968,0.7373737373737366,0.6152000000000003
10,9,8,9,2,6,5,4,5,6,6,6,4,6,5,6,4,5,5,6,5,4,5,4,5,5,5,6,5,5,5,6,6,7,6,7,6,6,6,7,6,7,6,4,4,5,6,6,5,6,6,6,4,6,5,6,5,5,6,6,6,6,6,6,6,6,6,6,5,6,6,7,4,5,4,6,7,6,6,7,7,7,7,6,6,6,6,4,6,6,6,5,6,6,5,5,4,5,6,6,2.9482496304171764,0.6722987358750245,0.9696969696969678,0.4604000000000002
10,8,7,1,5,6,6,5,4,5,6,5,5,5,4,5,5,4,5,5,4,3,3,4,6,4,4,5,5,5,2,2,3,3,6,5,6,6,6,4,5,1,0,4,4,5,6,5,6,1,5,5,5,6,5,6,5,1,0,6,6,5,6,1,2,1,1,5,5,6,6,2,3,2,2,6,7,1,1,3,4,6,5,6,6,4,4,6,5,6,5,5,6,6,6,6,6,5,5,5,2.610238198391515,0.5570239526863475,0.838383838383837,0.5508000000000003
9,8,6,6,4,2,2,6,4,6,6,4,5,6,4,5,4,4,5,5,4,4,4,3,5,4,5,4,5,6,5,4,3,4,6,5,6,5,5,4,3,1,1,5,4,5,4,6,1,4,4,5,5,5,6,5,4,1,6,6,6,6,0,1,2,1,5,7,6,6,5,6,2,6,1,5,6,1,1,0,6,6,5,5,5,4,6,7,6,5,5,4,6,7,5,6,5,4,9,5,2.592296552917474,0.5500317701050204,0.7878787878787868,0.5540000000000003
9,7,7,6,7,6,4,5,5,5,5,5,5,6,6,5,6,7,6,5,6,7,5,5,5,5,6,4,6,6,5,6,6,7,6,7,6,6,6,7,6,4,6,5,5,5,6,6,6,6,5,6,4,5,6,6,6,6,6,5,6,7,6,6,6,7,7,6,5,6,5,5,4,4,4,6,7,6,6,6,6,6,6,5,6,4,6,4,6,6,6,5,6,6,5,5,5,5,6,7,2.9484668152243096,0.6741615771997312,0.9898989898989881,0.4576000000000003
10,9,8,9,7,9,10,5,5,6,6,6,6,6,5,6,7,7,6,6,6,4,6,5,5,5,6,5,6,5,4,6,7,7,9,7,6,7,6,7,6,7,6,5,5,6,6,6,5,6,6,6,5,6,6,6,6,5,6,7,6,7,7,6,7,7,6,6,6,6,6,5,4,4,4,6,7,7,6,7,8,8,7,6,6,6,6,4,5,6,6,4,6,6,6,5,5,6,6,6,3.189284085068849,0.7549995651783779,0.9898989898989881,0.3884000000000002
9,7,1,1,1,2,2,1,4,1,2,3,4,2,2,1,3,5,5,5,3,4,3,4,5,4,5,5,7,6,3,2,3,2,2,1,5,5,6,4,2,3,6,5,5,5,1,1,1,1,4,6,4,5,5,5,3,2,1,5,6,5,2,1,1,1,6,4,5,6,2,2,2,5,3,1,3,2,0,1,2,6,6,5,5,4,4,5,5,5,6,4,5,6,6,6,5,5,5,10,2.289080157588221,0.40089247478744555,0.7676767676767667,0.6092000000000003
9,7,7,6,7,6,5,4,5,5,6,4,6,5,5,5,5,4,6,6,1,3,2,4,5,4,5,4,6,6,5,4,3,3,6,4,6,4,5,4,1,3,6,4,5,5,4,5,5,5,5,6,5,6,6,5,5,5,5,6,7,7,7,6,4,6,6,7,5,6,5,5,4,7,7,6,6,6,6,7,6,6,6,6,6,5,9,6,5,6,6,5,6,7,6,6,6,4,6,5,2.796484095855648,0.6105656565786753,0.9090909090909075,0.5004000000000003
10,7,7,5,4,6,4,6,5,5,5,5,5,5,3,5,5,4,5,5,2,3,5,4,5,4,5,4,5,5,5,5,3,4,6,7,5,5,6,5,1,0,1,3,5,5,5,5,5,4,5,6,5,5,5,1,5,1,6,7,6,2,1,5,4,5,4,6,5,6,5,5,4,1,5,6,7,1,1,1,6,6,6,6,6,5,6,6,6,5,6,4,5,6,5,5,5,6,6,6,2.6332419599407535,0.5706975109211427,0.7979797979797969,0.5440000000000004
10,9,9,9,7,9,10,5,5,5,6,6,7,6,6,6,6,7,6,6,6,7,6,5,5,5,6,7,9,9,8,9,7,7,6,7,6,7,6,7,7,7,6,5,4,6,6,6,4,6,7,7,5,6,6,6,6,5,6,7,6,6,7,5,6,7,6,7,6,6,5,5,4,5,4,6,6,6,6,7,8,8,7,6,6,6,6,7,6,6,6,5,6,6,6,5,5,6,6,6,3.2377370069870586,0.7830341775671367,0.9696969696969678,0.3788000000000002
10,7,7,7,6,5,5,6,5,5,5,5,6,5,2,5,5,4,6,6,2,5,4,4,2,4,7,4,2,6,5,3,5,3,6,6,6,6,5,4,4,4,2,2,4,5,5,2,6,2,4,6,5,1,4,5,4,5,1,6,6,5,1,6,0,6,6,6,4,7,5,3,7,3,4,5,0,6,7,7,6,6,5,6,6,5,6,6,6,6,6,7,6,7,6,6,5,5,6,6,2.678968401470474,0.5902729918305676,0.636363636363636,0.5320000000000004
9,7,7,7,2,1,0,3,5,5,6,5,6,5,4,5,4,5,5,5,3,4,4,4,5,4,4,4,5,4,5,3,3,3,6,6,6,6,6,4,2,3,1,5,5,5,5,5,6,6,4,6,5,5,6,5,3,1,1,6,6,5,0,1,3,6,6,4,4,6,4,4,4,6,4,6,7,1,1,7,6,5,6,6,6,5,6,6,5,6,6,5,6,7,6,5,5,6,6,6,2.6084519789735463,0.539638423480672,0.8585858585858572,0.5432000000000003
9,7,1,1,1,1,1,1,0,1,2,3,1,2,2,1,1,2,2,2,2,3,2,3,2,6,6,2,2,6,2,2,2,3,5,6,6,5,6,4,3,2,6,5,5,6,1,2,1,2,4,6,4,5,1,2,3,3,1,5,5,5,2,1,3,2,1,4,4,5,2,4,2,1,4,6,3,2,1,0,5,5,5,6,6,4,3,5,5,5,5,5,5,4,6,5,5,5,6,9,2.180133578741112,0.340368505255881,0.7878787878787868,0.6276000000000004
10,9,9,9,7,9,5,5,5,6,6,6,5,6,5,5,6,7,6,6,6,7,7,5,6,5,6,4,5,5,6,6,6,7,6,7,6,6,6,4,6,4,6,4,5,5,5,5,6,6,6,6,5,5,5,6,5,5,4,6,7,7,6,7,5,5,6,6,5,6,5,5,4,4,4,6,6,6,6,7,6,7,7,6,6,5,6,4,5,6,6,5,6,6,5,6,6,5,6,6,3.030549961832216,0.7218197624943982,0.9696969696969678,0.4400000000000002
9,7,1,0,1,1,1,1,0,0,1,2,2,2,1,0,1,1,2,2,2,3,3,3,1,1,1,2,3,1,2,1,3,1,5,5,2,5,5,4,3,3,5,5,6,6,1,2,1,3,4,6,5,6,6,3,2,2,2,5,5,5,1,1,3,3,1,3,4,4,4,3,2,3,4,4,4,2,1,0,6,6,5,6,6,4,4,4,5,5,5,6,5,5,6,6,5,4,6,6,2.092833876956234,0.3012701172018726,0.8888888888888873,0.6408000000000004
10,9,9,9,7,9,10,7,5,5,6,7,6,6,6,6,6,7,6,6,7,7,9,5,6,5,6,7,6,9,9,9,7,7,6,7,6,6,6,7,7,7,6,5,5,6,6,6,4,6,7,6,5,6,6,9,6,6,6,7,7,7,7,7,7,7,9,7,7,6,6,5,4,4,4,6,7,6,6,7,9,1,7,6,6,6,6,7,6,6,6,6,6,6,6,5,5,6,6,6,3.2685511192450294,0.8000391192444454,0.9191919191919175,0.3712000000000002
9,7,7,7,6,6,5,5,4,5,5,5,5,6,4,5,1,3,6,6,4,3,7,4,5,4,5,4,4,6,5,6,3,0,6,5,6,6,5,4,3,3,1,3,5,6,5,5,6,1,4,5,4,6,4,7,3,5,6,6,6,7,2,1,1,5,4,6,4,6,3,2,3,1,4,6,7,1,1,3,6,7,7,6,6,4,5,5,5,6,6,4,6,6,6,5,5,7,6,6,2.659028023007851,0.5811824490755932,0.7979797979797969,0.5396000000000004
9,8,7,7,7,6,4,5,5,5,6,5,5,5,5,5,4,4,5,5,1,3,3,4,5,4,4,4,5,5,5,5,6,4,6,4,6,4,6,5,6,4,6,5,5,5,5,5,5,5,4,6,5,6,6,6,5,6,7,6,6,6,6,6,7,6,7,6,5,6,5,5,5,5,4,6,7,6,6,7,6,7,6,6,6,5,6,6,5,6,6,5,6,7,9,6,5,5,6,7,2.844477813274052,0.6264253579142585,0.9797979797979779,0.48840000000000033
9,7,7,6,0,6,2,2,6,5,6,5,5,5,3,1,2,2,5,5,4,4,3,4,5,4,3,4,5,6,2,1,2,2,1,6,1,6,5,4,3,3,1,2,7,6,5,6,1,2,4,6,5,5,6,4,5,6,5,5,6,5,0,1,3,2,6,5,4,6,5,2,3,2,3,6,6,6,1,1,4,6,6,6,6,4,5,5,5,6,7,5,6,6,6,6,5,5,4,6,2.51774955203498,0.5001011343352414,0.7979797979797969,0.5688000000000003
9,7,6,0,1,1,1,1,0,1,2,3,1,1,2,1,2,1,5,5,3,3,7,3,5,4,5,4,5,3,2,2,3,3,6,5,5,5,4,4,3,3,1,5,4,6,1,1,1,5,4,6,4,4,3,3,3,2,1,5,6,5,3,1,0,1,2,5,4,6,5,3,1,2,3,4,4,6,1,1,2,7,5,6,6,4,3,2,5,6,6,5,5,6,5,5,5,4,6,6,2.2596272729601963,0.37553793681705544,0.8080808080808068,0.6128000000000003
10,7,6,5,4,6,3,4,5,5,6,5,5,6,5,5,6,5,6,5,4,3,3,4,5,4,4,4,4,6,2,2,5,0,4,6,6,6,6,4,1,3,1,4,4,5,5,6,6,1,5,5,5,6,4,5,5,5,1,1,6,5,4,1,3,6,5,6,4,5,5,5,3,1,5,6,7,1,1,3,6,7,6,6,9,4,6,5,5,5,5,4,6,6,6,5,6,6,6,6,2.61736622016092,0.5617933037642178,0.7979797979797969,0.5472000000000002
9,8,9,9,7,6,5,5,5,5,6,6,6,6,5,6,7,7,7,6,6,7,6,5,5,5,6,4,5,5,5,6,4,4,6,7,6,6,6,5,6,4,6,4,5,5,5,6,6,6,4,6,5,5,6,6,6,5,5,6,6,7,6,6,7,7,7,6,5,6,5,5,4,4,4,6,4,6,6,6,6,7,7,6,6,4,6,5,5,6,6,4,6,6,5,5,5,5,6,6,2.9974405963331865,0.7010383278919704,0.9999999999999979,0.44520000000000026
9,7,6,1,1,1,1,1,6,2,6,4,5,1,3,1,2,6,5,5,5,4,3,4,6,4,4,5,4,3,2,1,3,3,2,1,5,5,5,4,2,3,1,3,4,5,6,2,0,5,3,4,4,5,6,5,4,0,1,5,6,5,7,1,1,1,1,7,4,6,3,2,2,2,2,6,4,1,1,0,4,6,6,6,6,4,5,4,2,5,6,6,7,6,6,6,5,6,5,6,2.3578163303956488,0.43088027124129497,0.7575757575757567,0.5976000000000004
10,9,9,9,4,9,10,5,5,5,6,9,7,5,5,6,6,7,6,7,6,7,6,5,5,5,6,7,6,9,9,9,7,7,9,7,6,6,6,7,7,7,6,5,5,5,6,6,6,6,7,6,5,6,6,6,5,6,6,7,6,7,7,7,7,7,9,7,6,6,6,5,4,5,4,6,6,6,7,7,9,8,7,6,6,6,6,4,6,5,6,4,6,6,6,6,5,5,6,6,3.2283069795694614,0.7815980684573591,0.9393939393939377,0.3812000000000002
9,8,7,6,7,2,1,1,2,6,6,5,5,1,3,2,5,6,4,4,4,4,4,4,5,4,4,4,4,5,2,2,2,3,1,2,1,5,5,5,2,1,1,2,4,5,6,6,1,3,4,6,4,6,5,5,3,1,1,6,6,6,0,1,0,6,5,6,4,6,5,5,2,2,2,1,0,1,0,0,5,6,4,6,6,5,6,4,5,5,5,4,6,6,6,6,5,5,6,6,2.5000669984507815,0.48389601114610103,0.8484848484848472,0.5708000000000003
10,7,6,1,1,1,1,1,3,3,1,3,1,2,3,1,1,1,6,2,2,3,3,4,6,4,5,4,5,5,2,1,3,3,5,4,5,6,5,4,3,3,6,2,5,5,1,2,1,3,4,6,4,5,3,2,2,3,1,5,6,5,2,1,3,2,5,4,4,6,2,3,2,1,3,1,4,6,7,1,2,6,5,6,6,4,1,2,2,5,5,7,6,6,6,5,6,5,5,6,2.289593769311674,0.3916120780746595,0.7878787878787868,0.6104000000000004
10,9,7,9,4,6,5,5,5,5,6,6,5,6,6,6,6,7,6,7,6,7,6,5,5,5,6,5,6,5,5,6,7,7,6,7,6,6,6,6,6,4,6,5,4,5,5,5,5,6,7,6,5,5,5,5,5,6,5,6,6,4,7,6,7,6,6,6,5,6,5,6,5,4,4,6,7,6,6,7,7,7,7,6,6,6,6,4,6,7,6,4,6,6,6,5,4,5,6,6,2.9883601415825978,0.7012864397860831,0.9797979797979779,0.4496000000000002
9,7,6,6,7,1,1,1,6,5,6,5,5,6,3,1,2,6,5,5,1,3,3,4,5,4,3,5,5,0,2,2,2,3,1,2,6,5,5,4,3,3,2,5,4,5,6,1,2,3,4,6,4,5,4,5,3,1,1,5,5,5,5,1,2,1,6,5,4,6,4,3,2,2,2,6,5,1,6,1,5,6,5,6,6,4,6,5,5,5,5,4,6,6,6,6,5,4,5,6,2.4699405065202855,0.48569595791750236,0.7979797979797969,0.5788000000000003
9,7,6,6,0,1,0,1,5,5,6,4,5,6,2,5,6,6,5,5,5,4,4,5,6,4,4,5,5,6,1,1,3,3,6,5,6,5,5,4,3,2,2,4,4,6,5,5,6,4,5,6,4,5,4,5,4,1,5,5,6,7,6,1,0,1,3,6,5,6,5,3,3,1,2,1,6,1,2,2,6,6,5,6,6,6,7,5,5,5,6,5,6,6,6,5,5,5,5,5,2.5308666488910365,0.5102161098639606,0.838383838383837,0.5628000000000003
9,6,7,5,4,6,5,4,5,5,5,5,5,5,5,5,6,4,6,6,6,7,6,5,5,5,6,6,5,6,5,5,6,7,6,7,6,6,7,6,6,4,5,4,4,5,6,5,5,6,5,6,6,5,5,6,6,6,4,6,6,7,7,6,7,6,5,6,5,6,5,4,4,3,4,6,7,6,6,5,6,7,6,6,6,4,6,6,5,6,6,4,6,6,6,5,6,5,6,6,2.899387003538776,0.6447141946754492,0.9797979797979779,0.46760000000000024
10,8,9,8,1,9,6,6,0,6,6,5,6,6,5,1,3,7,6,6,4,1,5,5,5,4,6,4,5,5,1,5,7,0,6,0,6,6,6,6,1,4,6,4,5,5,1,5,6,1,5,6,5,5,5,6,4,1,2,6,7,5,7,1,6,1,6,6,5,6,6,5,4,4,4,7,7,4,7,6,1,7,5,6,6,4,6,3,5,6,9,5,7,6,6,6,5,5,6,6,2.7202502030607976,0.6028340391818641,0.5757575757575757,0.5212000000000002
10,10,9,9,7,9,10,6,5,5,9,8,6,6,5,6,9,7,6,6,6,7,6,5,5,5,6,7,5,6,10,9,7,7,6,7,6,6,6,7,7,7,6,5,5,6,7,6,5,6,6,6,6,6,6,6,6,6,6,7,6,7,7,6,7,7,6,7,7,6,6,6,7,4,4,6,6,6,6,6,6,7,7,6,6,7,6,6,6,6,6,6,6,6,6,6,6,5,6,7,3.272058851908328,0.8021945722421902,0.9292929292929276,0.37000000000000016
9,7,6,6,4,6,6,5,4,6,5,5,5,6,4,5,5,4,6,5,4,3,3,4,5,4,5,5,5,5,2,2,2,4,5,5,6,6,4,5,2,2,2,3,4,5,5,6,6,5,4,5,5,6,6,1,4,1,1,1,6,5,1,1,2,6,7,6,5,6,4,5,3,5,2,6,6,6,1,7,6,6,6,6,6,5,6,4,5,6,6,5,6,6,6,6,5,6,5,6,2.642631843069239,0.5676050190869186,0.8484848484848472,0.5408000000000003
10,7,6,1,1,2,1,1,3,2,1,3,2,5,2,1,6,5,5,5,4,3,3,4,5,4,6,4,5,4,2,3,3,2,2,3,6,5,5,4,3,0,1,5,5,5,6,1,1,3,4,6,4,5,3,2,3,2,1,5,6,5,1,3,2,2,5,6,5,6,4,3,2,1,3,6,4,0,2,1,2,5,6,5,6,5,4,2,5,5,6,4,5,6,5,6,5,4,5,6,2.3368641079355323,0.4206561638265912,0.7979797979797969,0.6012000000000003
9,7,4,0,1,1,0,1,0,0,1,2,2,3,1,2,2,1,3,2,3,3,1,2,2,3,1,2,2,1,2,2,2,2,5,5,5,5,5,4,3,3,5,5,6,6,1,2,1,3,4,5,4,6,4,3,3,3,2,5,5,5,1,1,3,2,2,2,4,4,5,3,2,3,4,5,4,1,1,0,6,5,5,5,6,4,3,4,5,5,5,5,5,4,6,5,5,4,6,6,2.1458387915348336,0.3215376896817333,0.8888888888888873,0.6324000000000003
9,7,1,0,1,1,1,1,1,1,1,7,2,2,1,2,1,6,2,2,2,3,3,4,5,5,5,5,3,10,2,2,3,3,5,2,5,6,5,4,3,3,1,5,5,5,1,2,1,1,5,6,4,6,4,2,3,2,1,5,5,5,3,1,3,2,2,3,4,5,5,3,3,0,4,6,3,7,3,1,6,5,5,0,6,4,1,5,5,5,6,6,5,6,6,6,5,4,5,6,2.2373868508923525,0.37043198583383247,0.7171717171717166,0.6176000000000004
