0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
9,1,0,0,0,0,0,0,1,7,6,7,4,4,5,6,6,4,5,1,1,0,1,1,1,1,0,1,2,1,0,0,0,3,1,0,1,1,1,1,0,0,0,1,0,0,1,1,3,2,0.12721197936138906,0.14685842661858187,0.89795918367347,0.188
10,1,1,1,0,0,0,0,7,3,6,5,6,6,0,2,7,5,5,0,1,0,1,2,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0.11894126906976889,0.1521542067129141,0.7755102040816332,0.17600000000000002
9,0,1,0,0,0,1,0,0,9,7,7,9,9,9,6,6,6,6,6,6,7,5,0,5,1,5,1,3,2,1,2,6,3,3,1,1,1,6,1,1,1,0,1,1,0,1,3,1,0,0.18049521856882564,0.21810687319042354,0.7346938775510209,0.17600000000000002
10,1,0,0,0,1,0,0,4,6,0,7,6,7,6,6,4,6,6,6,7,3,0,1,1,2,2,1,2,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,3,0.14456972521646855,0.17254265919414372,0.8775510204081639,0.17600000000000002
5,1,0,0,0,0,0,0,0,0,0,0,5,6,4,4,5,6,7,0,1,0,0,0,7,0,1,1,2,1,0,0,1,1,1,0,1,1,0,1,0,1,0,3,0,0,1,1,1,2,0.10743030954970945,0.09293507175100273,0.8571428571428578,0.244
5,1,0,0,0,0,0,0,0,0,0,0,6,6,7,5,4,6,8,7,7,1,0,1,1,1,2,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,7,2,1,3,1,0,2,2,0.13306188282709444,0.11444366501749359,0.8367346938775516,0.232
9,1,1,0,0,1,0,6,6,10,6,10,7,6,5,6,6,5,7,7,7,6,7,9,7,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,7,0.17700202629735862,0.24083596661432524,0.8163265306122455,0.15600000000000003
10,10,9,7,9,10,10,9,10,9,7,9,6,4,6,7,6,4,6,6,5,6,4,5,6,1,1,1,3,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,3,1,1,1,0,0.2219359250993939,0.4118794488862738,0.9591836734693885,0.04800000000000001
10,5,1,3,0,6,10,10,10,9,7,8,9,9,8,6,4,6,6,6,7,6,7,6,1,6,4,7,1,1,1,0,0,3,1,1,1,2,2,1,1,1,1,0,1,0,1,0,1,0,0.2080959837629213,0.341513278965363,0.7755102040816332,0.09600000000000002
1,1,0,1,1,0,0,0,0,0,7,6,6,5,6,6,7,1,0,1,0,0,0,0,1,2,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,2,0.10630703161558648,0.09838739689491903,0.9591836734693885,0.216
5,0,1,0,0,0,0,0,9,9,7,7,6,6,7,6,6,5,4,6,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,3,0.14250608976828197,0.17090585001248437,0.9387755102040823,0.168
5,2,1,0,1,3,1,0,1,1,1,3,3,6,4,6,4,3,2,1,0,1,2,1,1,0,1,1,2,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0.10834044757731946,0.1144554037077706,0.9591836734693885,0.17200000000000004
10,1,3,0,1,0,4,7,7,7,7,6,6,6,6,6,6,5,0,0,0,1,2,1,2,2,1,1,1,3,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,2,0.14993417028166586,0.21269827250544554,0.8775510204081639,0.136
10,1,3,3,1,7,2,10,9,9,6,9,6,9,9,6,6,6,7,1,6,7,1,5,6,3,5,1,0,1,0,0,1,1,1,0,1,2,0,1,1,1,1,0,1,3,1,0,2,3,0.1889306161167263,0.3004033144265046,0.6326530612244902,0.11600000000000002
10,9,9,8,9,9,9,9,8,9,7,9,6,6,6,6,5,5,6,6,1,0,3,1,1,1,3,2,1,1,1,0,0,1,1,1,2,2,1,0,1,0,1,0,1,0,1,0,1,0,0.20376582209147487,0.38566302259412105,0.9387755102040823,0.04800000000000001
10,3,1,1,5,10,10,10,10,9,8,9,9,9,9,9,7,10,6,6,6,7,7,1,6,4,3,2,2,2,6,1,1,1,2,3,1,2,0,1,1,1,1,0,1,0,1,1,2,7,0.24219580044323694,0.3739118622591347,0.7755102040816332,0.09600000000000002
10,0,0,0,0,1,0,2,6,8,7,6,6,6,7,6,4,6,5,0,0,0,4,7,7,1,3,1,1,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,3,0.14936081657785785,0.19060148133574312,0.8367346938775516,0.168
6,0,1,0,0,0,0,0,0,0,7,7,6,6,4,6,6,6,6,6,7,0,0,1,1,1,1,1,2,1,3,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,2,0.135961140041956,0.14035027533261382,0.9387755102040823,0.196
10,0,0,0,0,1,3,1,4,6,7,6,6,5,6,6,5,6,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.12720613915309778,0.163278628161337,0.9387755102040823,0.15600000000000003
10,6,1,2,10,9,10,10,9,9,8,9,9,9,9,10,7,8,6,6,7,6,4,6,6,6,4,6,2,2,9,6,5,1,7,4,1,2,3,2,1,0,1,2,1,1,1,1,7,4,0.27384988911306635,0.4148177416172356,0.7142857142857147,0.08800000000000001
5,1,1,0,0,0,0,0,0,0,3,7,6,5,6,6,6,7,8,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,4,0.11815474984090087,0.12023266507340533,0.89795918367347,0.216
3,3,1,0,1,4,1,9,10,9,7,10,9,8,6,4,5,5,5,2,6,7,6,6,6,3,2,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,5,0.178033462940908,0.2501664910203816,0.8163265306122455,0.14800000000000002
10,6,1,0,1,10,10,10,9,10,9,8,9,9,9,9,7,6,6,6,6,6,6,6,5,7,4,6,3,1,7,1,6,3,1,0,3,5,3,6,1,0,1,3,1,1,6,1,5,7,0.2562584146681385,0.38041917641361306,0.612244897959184,0.10800000000000001
3,1,1,0,0,0,0,0,0,0,0,0,2,2,3,6,3,1,7,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,3,0,0,0,1,1,0,0,1,1,3,0.08998804076321044,0.06453731343044807,0.8775510204081639,0.264
9,1,1,1,5,10,9,10,9,9,8,8,9,9,9,9,9,10,6,7,7,6,5,6,5,7,5,2,4,1,6,0,7,1,2,3,1,2,3,2,1,0,1,5,1,2,2,1,1,4,0.2540254061660663,0.3700898037099564,0.6734693877551025,0.10800000000000001
5,3,1,0,0,6,7,9,9,9,7,8,7,6,6,6,6,6,6,1,1,2,2,1,2,2,3,1,0,1,1,3,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,4,0.170238479154121,0.24864786054124635,0.9183673469387762,0.12800000000000003
10,6,1,0,0,9,10,9,9,8,6,7,6,6,6,6,7,6,4,5,6,6,7,6,0,1,1,1,2,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,3,0.18417443540486278,0.30618244843346404,0.89795918367347,0.10800000000000001
9,7,1,0,1,1,8,9,8,7,7,7,7,6,7,6,4,2,1,0,1,0,0,1,2,1,3,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,3,1,3,0.15560116791393405,0.24253892114892445,0.9387755102040823,0.11600000000000002
10,6,6,0,10,10,10,9,10,9,7,9,9,9,6,7,6,4,6,7,5,5,7,1,5,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,2,1,3,0.2197676653706966,0.3813039357867531,0.8163265306122455,0.08
10,0,1,0,0,5,4,6,9,8,7,10,7,10,6,5,4,6,6,0,1,2,0,1,0,0,1,2,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,1,1,1,1,3,0.15969937377244484,0.23379081678397248,0.7755102040816332,0.136
5,7,1,0,0,5,8,9,9,9,8,7,9,9,9,6,5,6,6,5,7,6,4,6,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0.18472630285975206,0.2904773004402729,0.8571428571428578,0.11600000000000002
9,2,1,0,4,0,1,10,6,10,9,8,10,6,4,6,4,5,1,2,2,7,7,1,1,2,0,0,2,0,0,3,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,2,2,0.16560238941918062,0.24148995404795587,0.6734693877551025,0.14
10,9,9,8,9,9,10,9,10,9,8,9,9,9,7,7,7,6,6,6,6,7,5,6,6,4,3,1,2,1,1,0,1,1,1,1,3,1,0,1,0,0,1,0,0,0,1,1,1,0,0.2448539812529716,0.43801041602539753,0.9795918367346946,0.04800000000000001
8,0,1,0,0,1,1,0,0,1,3,2,7,6,5,1,3,1,0,1,0,0,1,0,1,1,1,1,1,2,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,3,0.0978520391673983,0.10076909365796907,0.9183673469387762,0.20400000000000001
10,3,1,0,5,10,10,10,10,9,7,6,9,9,9,9,7,9,6,6,6,6,7,6,6,6,3,1,2,1,1,1,0,1,2,3,1,2,0,0,1,1,1,0,1,1,1,1,1,0,0.2272075734496238,0.36047918034896,0.8571428571428578,0.10800000000000001
10,3,1,1,2,5,5,9,10,8,7,9,9,9,9,7,5,9,9,6,5,7,9,6,7,7,4,2,2,2,9,1,6,1,3,10,1,2,7,7,1,1,0,3,1,0,1,1,2,7,0.2493805252502008,0.34756521914131183,0.5714285714285717,0.11600000000000002
10,9,5,7,9,10,10,9,9,9,8,9,10,4,6,6,7,6,5,5,6,7,7,6,7,4,3,1,0,1,6,1,0,0,1,2,1,1,0,1,1,0,0,1,1,0,1,0,1,3,0.2299443664034583,0.4133249279398924,0.8775510204081639,0.06
10,1,1,0,0,0,0,0,7,0,1,5,7,6,4,6,5,2,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0.1090225428761441,0.13318433894016257,0.8775510204081639,0.18400000000000002
9,0,0,0,0,7,9,9,7,6,7,8,5,9,7,6,6,6,6,1,1,0,0,1,0,0,0,1,1,3,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,2,0.15997687081565581,0.24006461944227458,0.8775510204081639,0.12800000000000003
9,7,1,0,7,6,7,6,6,9,7,6,6,6,4,4,3,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0.14608853776460087,0.24443295011294522,0.9387755102040823,0.08800000000000001
10,3,3,0,0,1,0,0,1,1,0,7,6,5,2,2,3,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0.09805291450746438,0.12270569853127969,0.9183673469387762,0.15200000000000002
5,6,0,0,1,0,5,10,7,6,7,7,6,5,6,6,5,5,1,0,0,0,1,2,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,2,1,3,0.14571351723296694,0.2035316070595604,0.89795918367347,0.14
9,2,1,0,1,0,10,9,7,9,7,9,9,7,6,6,6,5,6,5,6,6,6,4,6,1,6,2,1,1,1,0,1,0,1,1,0,0,0,6,0,1,1,0,0,1,1,1,1,3,0.18813936629400227,0.28219542586746743,0.8571428571428578,0.12800000000000003
1,1,0,1,1,0,0,0,1,1,0,1,6,5,4,6,7,6,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,2,0.09599759601715754,0.08072259028194538,0.9591836734693885,0.224
10,3,6,0,10,9,10,10,10,9,7,9,8,9,9,9,7,9,6,6,6,7,4,6,6,6,3,1,2,1,1,1,1,2,2,2,1,1,0,0,1,1,1,3,2,2,1,0,1,0,0.23960091098806152,0.3938226353437058,0.8571428571428578,0.08800000000000001
9,6,0,6,10,9,9,10,10,10,8,8,9,9,9,10,9,6,7,7,6,6,7,6,5,7,7,2,7,1,6,0,1,1,0,0,1,3,3,1,1,0,0,7,1,1,1,1,1,3,0.26409272930412353,0.4151576690818283,0.7142857142857147,0.08
10,1,4,0,0,0,1,10,9,8,7,8,10,9,9,7,7,7,6,9,9,7,7,6,2,7,1,1,7,1,3,0,1,2,3,0,0,1,1,0,0,0,1,2,1,0,1,2,3,3,0.21152654729202944,0.29857968508324517,0.7346938775510209,0.136
