0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
7,7,1,0,4,10,10,10,9,9,8,9,7,7,6,7,9,7,6,6,6,6,6,7,6,7,1,3,3,2,1,2,2,2,3,1,1,1,0,0,0,1,0,1,1,2,1,3,3,2,0.22496855610823513,0.35530011203025236,0.9183673469387762,0.1
7,0,0,1,0,0,1,1,6,0,7,9,7,7,6,4,6,6,5,6,5,6,6,5,6,4,6,3,2,3,1,1,3,1,2,6,0,1,1,1,0,0,0,0,1,6,6,3,3,2,0.17997264730959817,0.20172559367107704,0.8163265306122455,0.17600000000000002
5,1,0,3,0,0,0,1,6,6,9,6,7,10,9,6,6,6,6,7,6,8,5,3,6,2,4,2,6,2,3,0,2,7,2,0,1,1,0,0,0,0,0,0,1,1,1,3,3,3,0.18395139425115623,0.22513051208697768,0.5510204081632656,0.17600000000000002
6,0,0,1,0,1,1,3,6,0,7,6,8,7,6,5,6,6,5,1,6,6,6,5,5,5,6,2,2,3,2,1,2,1,1,1,0,1,0,1,0,0,0,0,1,1,1,3,3,3,0.16776971825352893,0.19325356774533947,0.8367346938775516,0.17600000000000002
3,3,0,0,0,0,1,0,2,1,7,9,7,6,6,6,7,6,0,1,1,6,4,1,5,1,5,3,2,2,2,2,0,7,1,6,1,1,0,0,0,0,1,2,0,1,3,3,2,2,0.1580009419274597,0.1610467826459226,0.6734693877551025,0.208
7,3,1,0,0,0,1,6,6,7,8,8,1,8,6,7,7,10,7,6,9,6,1,5,5,6,6,10,5,4,6,5,10,6,6,6,7,2,0,0,8,0,6,3,9,1,0,4,2,3,0.2267541106599725,0.2720162300044652,0.48979591836734715,0.15600000000000003
4,0,0,1,0,0,0,0,0,1,7,6,6,6,6,5,2,7,1,6,6,6,6,6,0,2,2,2,2,2,1,1,1,1,1,0,0,1,0,0,1,0,0,3,1,1,1,3,2,1,0.14248773422833685,0.14115749168996852,0.8163265306122455,0.216
2,1,0,1,0,1,1,0,1,1,7,6,7,6,6,10,5,1,5,6,6,6,6,6,5,2,2,2,1,2,2,2,1,1,7,0,1,1,3,0,1,3,0,2,1,1,1,3,2,2,0.16563799852612632,0.16450428424893318,0.7755102040816332,0.208
1,3,1,0,0,0,0,7,9,9,7,7,6,6,7,6,6,7,7,7,6,2,1,6,3,1,2,1,3,1,1,2,1,3,3,0,0,0,0,1,0,0,0,1,0,1,1,3,3,2,0.1701685130767045,0.2101881333815265,0.89795918367347,0.168
6,0,3,0,0,0,3,6,6,9,7,7,7,7,10,6,5,7,7,7,6,6,6,6,7,2,2,2,6,6,3,2,2,1,1,1,0,1,0,3,3,0,0,0,1,2,1,3,3,3,0.19198098787254525,0.252007330804074,0.7142857142857147,0.15600000000000003
7,0,0,0,0,0,0,0,1,2,6,1,9,9,6,6,7,0,6,1,2,6,2,1,2,2,2,1,3,1,6,1,1,1,0,0,0,2,0,0,0,0,0,1,1,0,1,3,3,2,0.13738324485761788,0.14358287423257332,0.7142857142857147,0.216
7,2,0,1,0,0,1,1,6,9,10,9,7,7,6,4,6,6,6,2,6,6,4,3,7,7,2,1,1,1,1,3,0,1,1,0,0,2,1,0,1,0,0,0,1,2,1,1,1,2,0.17151252980050097,0.22109082453649415,0.7959183673469393,0.168
1,0,1,0,0,0,5,10,9,8,7,6,7,6,6,4,6,7,6,6,5,4,5,6,0,2,2,1,1,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,2,1,1,2,3,0.1676228292790127,0.2105494847409638,0.9183673469387762,0.14800000000000002
9,6,6,7,9,9,9,9,9,9,7,6,4,6,6,5,4,5,6,6,6,7,1,1,2,2,3,2,3,1,1,1,1,1,3,1,0,1,0,1,0,0,1,1,3,2,1,0,0,3,0.19695230190745414,0.3618588356027822,0.9387755102040823,0.068
7,0,0,1,0,1,0,3,1,0,0,6,5,6,7,6,4,5,9,2,4,0,1,1,3,2,2,3,2,1,0,2,1,3,1,1,0,0,0,0,1,0,1,1,1,3,1,0,1,2,0.1348024332315254,0.1417856484552394,0.8367346938775516,0.20400000000000001
9,4,1,5,0,10,10,10,8,9,7,9,7,6,6,6,4,6,6,2,7,6,6,0,7,1,3,1,0,2,1,2,0,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0.18800417501427708,0.3208543208665786,0.7142857142857147,0.10800000000000001
0,0,1,0,0,0,0,0,0,0,0,6,5,9,7,2,3,5,4,4,4,7,3,1,3,1,2,2,3,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,3,2,2,0.12925560819921905,0.10410089008984057,0.8775510204081639,0.236
0,1,1,0,0,0,0,0,0,0,0,1,2,1,6,3,5,0,0,1,4,6,3,1,0,1,2,2,2,2,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,2,1,3,3,1,0.09639096139297093,0.06147017871041408,0.8775510204081639,0.264
8,0,0,1,1,0,1,8,5,9,7,6,6,7,6,6,7,6,6,1,4,5,6,2,1,1,3,3,1,2,1,2,1,1,0,0,1,1,0,0,0,0,1,0,1,3,1,3,3,2,0.1665051008779538,0.216433558704574,0.8571428571428578,0.15600000000000003
7,6,1,1,0,0,0,2,7,4,7,7,7,6,5,5,1,1,0,1,6,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0.1247913943714034,0.17184518368119386,0.8163265306122455,0.15600000000000003
7,6,0,0,4,10,10,9,9,9,8,9,7,9,7,9,9,9,6,6,6,7,4,6,7,6,5,2,2,3,1,2,3,5,2,1,7,1,0,2,7,0,1,3,1,1,1,1,3,2,0.24279321723371045,0.3627248053033389,0.7346938775510209,0.10800000000000001
9,9,5,7,10,10,9,10,10,9,7,9,7,6,10,10,9,6,10,7,6,6,6,6,7,8,2,2,2,3,1,2,1,2,1,1,7,5,4,0,0,0,1,0,1,1,6,0,3,7,0.2668491050649081,0.4427448451821601,0.6938775510204086,0.068
9,7,7,7,7,10,9,10,9,7,6,6,4,6,6,5,6,3,6,1,1,7,1,0,0,1,2,2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.17967384095470063,0.3417519956021757,0.8775510204081639,0.06
8,7,9,7,9,9,9,10,10,9,7,9,7,9,9,9,6,2,6,6,5,6,1,0,7,3,2,2,2,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,2,0.2181621829271715,0.40064819884075326,0.8775510204081639,0.06
6,7,6,0,9,10,10,10,9,8,7,9,7,9,7,7,7,6,6,4,6,6,6,7,6,6,3,2,2,6,1,2,3,3,1,1,1,1,0,1,0,0,0,0,1,2,1,3,3,3,0.230767453208246,0.38030245671758306,0.89795918367347,0.08
8,9,1,0,9,9,9,10,8,9,7,6,7,7,6,6,7,6,6,1,6,6,6,1,0,1,2,1,1,0,1,3,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,2,2,0.18934371744870854,0.33414817183568646,0.8775510204081639,0.08800000000000001
7,1,1,0,0,1,1,1,1,7,7,7,5,6,5,5,6,1,0,1,1,1,0,1,1,3,1,3,1,1,2,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,3,2,2,0.12802217750460992,0.15030901682918588,0.9183673469387762,0.17600000000000002
0,0,1,0,0,0,0,0,0,1,0,0,3,1,1,4,2,1,1,1,1,3,1,1,2,4,6,1,5,1,2,2,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,2,2,0.09687873406572398,0.0513095165689765,0.8367346938775516,0.272
4,4,3,1,0,1,1,9,9,9,7,9,6,6,7,6,6,1,7,6,1,0,1,0,1,1,3,2,3,1,1,2,2,1,2,2,0,1,0,1,0,1,1,0,1,3,1,2,3,3,0.16827338698729083,0.23006460696532796,0.8775510204081639,0.14800000000000002
1,0,0,0,0,0,0,0,1,0,0,1,5,6,8,5,2,1,2,7,3,1,1,2,1,2,2,2,1,0,2,1,0,1,0,1,0,1,0,0,0,0,1,0,1,2,1,3,2,2,0.10738113573509105,0.08001912425462053,0.8571428571428578,0.256
6,7,6,0,8,10,10,10,9,9,7,9,7,8,7,6,6,7,6,6,6,6,6,7,7,7,2,1,3,2,1,3,2,2,3,1,0,0,0,1,0,0,0,1,1,2,1,3,2,2,0.229026844301683,0.37652978140745436,0.9183673469387762,0.08800000000000001
9,7,0,0,1,10,10,10,9,9,7,9,7,9,7,6,7,7,5,6,5,6,7,6,7,5,2,3,3,2,1,2,1,1,4,0,1,1,1,0,0,0,0,1,0,0,1,0,0,2,0.2136864427837252,0.3444562533843149,0.8367346938775516,0.10800000000000001
6,0,0,0,0,4,4,10,9,9,9,9,8,9,8,10,9,6,7,7,6,5,6,7,1,7,1,5,2,3,1,2,3,2,1,0,1,0,1,0,0,1,0,0,1,2,1,3,2,2,0.20989539402191218,0.2868585290674858,0.7959183673469393,0.14800000000000002
9,7,6,7,7,6,7,9,9,7,7,6,6,7,6,6,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0.17126839311797748,0.31178797909743067,0.9591836734693885,0.068
8,0,0,1,0,0,0,8,5,9,6,9,7,6,7,6,5,6,7,1,6,6,7,7,1,1,2,1,2,1,2,2,1,0,1,0,0,0,0,1,2,0,0,0,1,1,1,1,2,3,0.1697689346779138,0.22063643683146625,0.7959183673469393,0.15600000000000003
10,6,4,0,9,10,10,10,10,10,7,9,7,9,9,10,9,6,5,6,6,6,6,7,8,7,3,4,2,2,1,0,3,1,0,3,3,3,1,0,0,0,0,0,1,3,1,1,3,2,0.250212125453383,0.4047931827740604,0.8163265306122455,0.08800000000000001
8,9,3,7,9,10,10,10,10,9,8,10,7,9,8,9,9,9,9,7,6,7,7,6,7,6,6,1,3,1,1,1,3,1,2,1,0,1,0,0,0,1,0,0,0,2,1,0,3,3,0.26863380587201185,0.43405069888372344,0.8571428571428578,0.068
6,0,1,0,0,4,1,1,9,8,7,8,7,9,7,10,9,6,6,4,6,6,7,6,7,6,2,6,2,4,1,1,6,2,6,0,0,7,7,3,7,1,0,0,1,1,2,0,4,3,0.20771133281353163,0.26042655399591036,0.5714285714285717,0.168
6,7,6,7,9,10,10,10,9,9,7,9,7,9,7,5,6,6,5,6,6,6,6,6,4,6,4,3,3,2,2,2,3,3,1,1,0,0,1,1,1,1,1,0,1,0,1,3,3,3,0.23425738907466187,0.39987484274646157,0.9795918367346946,0.068
6,6,0,0,1,1,10,10,9,9,7,9,7,7,6,9,9,6,6,7,6,7,6,6,6,3,4,3,3,2,2,0,2,3,3,1,0,1,1,0,0,1,0,1,1,0,1,1,2,2,0.20970306442753628,0.30787837972331566,0.8571428571428578,0.12800000000000003
3,0,1,1,0,0,0,0,0,1,2,1,2,2,1,2,1,1,1,1,1,1,3,1,1,1,3,2,1,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,1,0.0884129631313796,0.060089868479975904,0.9795918367346946,0.232
9,1,6,7,9,10,10,10,9,9,7,8,7,6,6,5,9,6,6,5,6,7,6,7,6,6,6,1,2,1,2,2,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,3,3,0.2242575024721769,0.3835445646089209,0.8775510204081639,0.08
0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,0,0,0,1,5,1,0,0,0,0,0,0,1,2,1,0,3,2,0.08145112114878439,0.04285936663868778,0.9387755102040823,0.272
8,9,6,7,9,10,9,10,9,9,7,9,7,9,10,9,9,10,7,7,7,7,5,6,7,6,2,2,3,3,1,1,3,1,2,1,1,1,6,2,0,0,6,2,7,2,1,1,2,2,0.2792856306351649,0.44176527341262023,0.7755102040816332,0.068
7,7,0,0,1,10,10,10,9,9,7,6,6,6,7,6,4,6,6,6,6,6,6,6,7,6,7,2,2,1,2,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,3,0.19730229742760783,0.32048778478517537,0.9183673469387762,0.10800000000000001
10,0,1,0,0,0,0,0,3,1,0,1,1,2,1,2,3,1,0,1,1,1,0,1,3,1,2,2,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,2,0.08688340138520415,0.08461209215485932,0.9591836734693885,0.2
6,6,6,4,4,10,10,10,9,8,7,9,6,6,4,5,7,6,6,5,5,5,6,7,7,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,4,3,1,2,0.19697430761225987,0.3449329536536762,0.89795918367347,0.08800000000000001
7,0,0,1,0,1,3,2,6,7,7,6,6,6,5,2,1,1,1,2,1,0,0,1,1,1,1,1,2,2,1,2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.12473099832226985,0.1523308938819034,0.9387755102040823,0.168
0,0,0,1,0,0,0,0,0,0,0,1,1,0,6,7,3,1,3,1,0,1,0,0,1,1,2,3,1,2,1,1,1,1,1,0,3,1,1,0,0,0,0,1,1,2,1,1,3,2,0.09562644205199905,0.05143569127987879,0.9387755102040823,0.264
9,9,9,7,9,10,10,10,9,9,7,9,7,8,9,9,10,10,6,5,6,7,6,7,6,6,3,1,2,1,2,1,1,0,1,0,0,1,0,1,0,0,1,0,2,1,1,0,0,4,0.2639216861799695,0.44416460604639013,0.9183673469387762,0.04800000000000001
6,0,1,0,0,0,1,0,0,0,0,1,2,6,1,1,2,1,0,1,0,1,0,0,0,1,1,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,2,0.07917473039453708,0.06134840869770934,0.9387755102040823,0.232
4,3,1,0,0,0,0,2,0,9,7,9,4,9,7,5,3,6,0,5,1,1,1,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12987493516557733,0.15582928235825833,0.755102040816327,0.188
7,6,0,0,5,7,10,9,6,0,6,6,2,1,0,2,0,0,1,1,1,0,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0.11904981342323756,0.19087943024936324,0.7346938775510209,0.10800000000000001
10,7,6,7,9,9,9,10,9,9,7,6,7,6,6,6,5,5,6,7,6,6,6,4,5,6,2,1,3,1,3,2,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,2,3,0.21677842506773545,0.391365406662928,0.9387755102040823,0.068
9,7,0,0,1,9,9,10,10,9,7,9,7,5,5,6,7,6,7,7,6,0,1,0,0,4,3,3,1,1,2,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,2,3,2,3,0.1869568667787742,0.3101047669094523,0.89795918367347,0.10800000000000001
0,1,1,0,0,0,0,0,1,1,0,1,1,2,1,2,1,0,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,3,2,2,2,2,0.07930029687064075,0.04005002127536672,1.0000000000000007,0.26
7,6,1,1,0,0,0,5,7,6,7,1,6,2,1,3,2,1,1,1,1,2,1,0,1,1,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0.10872817765824645,0.15279653455147416,0.8775510204081639,0.14800000000000002
6,6,0,0,7,5,1,10,9,9,7,9,8,8,8,9,6,9,6,7,6,4,6,7,6,7,7,2,2,1,1,2,3,2,0,1,1,0,1,0,0,1,0,0,1,2,1,0,3,2,0.21103619476752136,0.32064833793506026,0.7755102040816332,0.11600000000000002
0,1,0,0,0,0,1,0,3,1,0,1,1,6,6,6,6,6,6,7,1,1,0,0,0,1,2,1,1,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,1,2,1,1,3,2,0.11347779165294622,0.09045868982098712,0.9183673469387762,0.232
8,7,7,0,9,7,9,10,9,7,7,6,7,7,6,4,5,2,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,3,0.16706352578273664,0.3027343815665865,0.9387755102040823,0.068
8,7,1,0,6,8,7,5,6,6,7,6,6,0,1,3,2,0,0,1,1,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0.12892215388079395,0.21502526067768626,0.8367346938775516,0.09600000000000002
5,6,0,0,1,0,1,5,9,9,7,6,6,4,6,5,4,6,0,1,0,1,0,0,0,1,2,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,2,0.13644636158287834,0.18515436849547098,0.9183673469387762,0.15600000000000003
0,1,0,1,1,0,1,0,0,1,3,1,1,2,1,3,2,1,0,0,0,1,0,1,1,1,2,2,1,0,1,2,2,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,2,0.08283189746019334,0.05044086640897965,1.0000000000000007,0.232
10,0,1,0,4,1,3,4,10,9,7,7,7,9,8,9,5,6,7,6,10,6,6,7,5,2,2,7,3,6,1,2,5,1,6,0,0,6,7,1,6,0,1,7,1,2,1,0,3,5,0.21724112671908044,0.2958135282923587,0.48979591836734715,0.136
9,7,4,0,9,10,10,10,9,9,7,9,7,9,8,8,8,9,5,6,6,6,6,1,1,3,2,1,2,1,2,4,0,1,2,1,0,1,0,1,0,0,1,0,0,3,1,2,3,3,0.22345129688010423,0.3802443014881017,0.8367346938775516,0.08800000000000001
6,7,6,7,0,0,0,0,0,0,0,1,2,3,2,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,3,2,2,0.09782441010199515,0.12382091589748986,0.9795918367346946,0.07600000000000001
8,8,7,7,9,10,9,10,10,9,8,9,7,7,9,9,7,9,6,7,9,7,6,6,6,6,2,1,3,1,1,2,2,2,1,1,0,1,3,2,0,0,0,1,1,2,1,1,2,2,0.25630128233949334,0.43170761187849654,0.9387755102040823,0.06
5,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,2,1,0,1,0,2,1,2,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0.07815400164669385,0.05024333626558104,0.9591836734693885,0.24800000000000003
9,0,0,0,1,0,0,0,0,1,0,0,5,3,5,3,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,3,1,1,0.08857518225935437,0.08241121340486525,0.89795918367347,0.22000000000000003
9,10,10,7,9,10,9,10,8,9,7,9,7,8,10,10,9,10,6,6,6,7,5,7,6,6,2,2,3,1,0,3,3,1,2,6,6,6,7,0,0,0,1,0,0,2,1,6,3,2,0.28561930712391426,0.46000655904506765,0.7346938775510209,0.04800000000000001
9,9,7,7,9,10,10,10,9,9,7,7,7,8,5,6,6,6,6,6,5,6,6,5,1,2,2,2,2,2,2,1,0,1,1,0,1,2,1,0,1,0,0,0,1,0,1,3,3,2,0.21988976302307456,0.40339712074702266,0.9591836734693885,0.04800000000000001
10,7,6,7,9,10,10,10,9,9,7,9,7,9,9,7,9,5,6,9,9,6,6,6,6,6,2,2,2,1,1,3,1,2,3,1,1,1,1,0,0,0,1,1,1,7,1,3,0,2,0.25551922295123053,0.4313323571177903,0.8163265306122455,0.068
9,9,6,7,9,10,10,10,10,9,8,9,7,9,9,7,6,10,6,6,7,6,6,7,7,6,5,1,3,2,1,1,3,7,2,1,0,3,3,1,0,0,0,1,1,3,1,3,3,2,0.2634114939054899,0.4429295730626191,0.8571428571428578,0.06
10,9,9,7,9,9,10,10,9,9,7,9,7,7,9,9,8,6,6,6,10,7,6,6,4,5,4,3,3,6,1,1,2,1,2,1,1,1,0,0,0,0,0,0,0,1,1,1,3,4,0.2541735796918575,0.44465008791167626,0.89795918367347,0.04800000000000001
9,7,6,7,8,9,9,9,10,9,7,9,7,6,5,6,5,5,6,7,7,1,0,0,1,1,2,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0.19893886920791576,0.36477078526133283,0.9795918367346946,0.06
8,7,0,7,9,10,10,10,9,6,7,6,7,7,7,5,3,6,6,5,5,6,0,1,3,0,1,1,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,2,2,0.1865898016078306,0.3400476417310665,0.8367346938775516,0.08
9,10,10,7,9,10,10,10,9,8,7,9,6,6,6,6,6,5,5,6,5,6,6,6,6,9,4,0,1,1,0,1,2,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3,3,0.22934317502196183,0.4211426772145659,0.8775510204081639,0.04800000000000001
9,7,6,0,9,10,10,10,9,9,8,9,7,6,6,6,6,6,5,6,6,1,6,6,6,1,3,1,3,4,3,1,2,1,1,0,0,1,0,0,0,0,0,0,1,1,1,2,3,3,0.2168129401683664,0.3748554088547261,0.89795918367347,0.08
10,9,10,7,10,10,10,10,10,9,8,9,7,6,6,7,9,9,7,5,6,7,6,6,6,6,3,2,2,2,2,1,3,1,1,1,0,1,2,4,0,1,0,0,1,3,1,3,3,3,0.2572680572862586,0.451438896476838,0.8775510204081639,0.04800000000000001
9,9,0,0,1,9,10,9,9,9,7,9,7,6,6,5,6,6,6,6,7,7,6,1,7,7,1,1,3,1,1,1,0,0,0,1,3,1,0,0,0,0,0,1,0,0,1,1,2,2,0.19578436810963826,0.33177163705173707,0.89795918367347,0.10800000000000001
1,0,0,0,0,0,0,0,1,1,0,1,4,1,1,2,2,1,0,2,1,1,3,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,2,1,2,1,1,0.07895686031122158,0.04271429882505243,0.9387755102040823,0.264
9,9,6,7,10,10,10,10,10,9,7,9,7,9,10,8,9,10,9,7,7,6,6,6,7,6,5,1,3,3,1,1,1,1,1,1,0,3,4,1,0,0,0,0,1,3,6,3,3,1,0.7746180950755532,0.45248447564768685,0.8367346938775516,0.06
8,8,7,7,9,10,9,10,9,9,7,9,7,8,9,7,5,6,6,7,6,6,6,7,6,4,3,1,3,1,1,2,1,1,1,1,0,1,3,2,0,0,0,1,1,2,1,1,2,3,0.23915775859869376,0.4143691232245234,0.9591836734693885,0.068
10,9,10,7,9,10,9,10,9,9,7,9,7,7,10,6,9,10,4,5,6,6,7,6,6,6,2,1,2,1,0,1,1,1,2,1,1,1,1,0,1,0,1,0,1,3,0,1,3,4,0.2467729364684494,0.4404460173685923,0.8571428571428578,0.04800000000000001
10,9,10,7,10,9,10,10,9,9,7,9,7,6,9,9,9,9,5,8,10,9,6,6,7,10,2,2,3,7,1,2,0,5,3,0,1,1,3,0,0,0,0,2,1,1,1,2,2,3,0.27907183432951693,0.4656094330765953,0.6530612244897963,0.04800000000000001
5,1,0,0,0,0,0,1,1,1,0,0,1,1,2,2,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0.07780330715393946,0.05273238466974281,0.9795918367346946,0.24000000000000002
7,7,6,6,6,7,10,10,9,8,7,6,4,5,6,5,2,1,2,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,3,0.16536389062848145,0.29823187683727376,0.9591836734693885,0.068
7,0,2,0,0,7,10,10,9,9,9,9,6,9,7,9,7,9,6,9,5,6,6,6,7,7,4,3,0,6,2,1,2,5,4,1,0,2,0,5,3,0,1,0,1,2,1,2,7,3,0.23307696307061437,0.32923424909864046,0.5306122448979594,0.12800000000000003
6,0,0,0,0,1,0,0,7,7,7,6,6,4,4,3,1,0,0,0,0,1,1,3,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,3,1,3,0.11603878575126209,0.1266456573283514,0.9591836734693885,0.17600000000000002
6,5,6,0,7,7,8,6,6,6,7,0,1,3,1,3,1,1,1,1,1,1,0,1,1,0,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0.12937940676401607,0.21001655251331924,0.89795918367347,0.08800000000000001
10,5,6,0,10,9,10,9,10,9,7,9,7,9,9,9,9,6,5,7,7,7,6,7,6,4,5,5,2,6,1,3,0,6,6,0,6,2,1,1,3,0,0,0,1,0,1,1,3,2,0.25504925881113394,0.41082332877321737,0.7142857142857147,0.08
9,1,1,0,1,0,1,1,0,7,7,6,1,2,1,2,2,1,0,1,0,1,0,1,0,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0.09640621309857174,0.11531265425102107,0.9387755102040823,0.16400000000000003
9,9,9,7,9,10,10,10,9,9,7,9,7,7,7,9,9,6,6,7,6,6,6,6,6,1,2,1,2,1,1,2,1,1,1,1,0,1,2,1,0,0,0,0,1,0,1,3,2,2,0.23655892671857617,0.4298741911063824,0.9591836734693885,0.04800000000000001
