0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg avg_pollution,avg utility,avg inertia,avg reliability
10,10,1,6,4,6,6,6,6,6,6,5,6,7,6,6,4,6,7,6,6,6,7,9,7,7,9,7,6,6,6,6,5,6,7,9,8,7,9,9,9,9,10,9,8,8,8,9,10,10,2.5292407296265362,0.6206307923513947,0.9591836734693885,0.47760000000000014
9,4,1,3,0,0,1,1,0,0,0,1,1,3,2,2,1,1,3,3,4,2,1,6,4,6,6,4,6,6,5,5,4,5,4,6,7,6,5,5,9,6,10,8,9,9,9,9,10,10,1.5648996216942381,0.3202623061630712,0.8163265306122455,0.6744000000000002
10,10,9,5,6,6,6,5,6,6,6,6,6,5,6,6,7,6,6,6,6,6,5,6,6,7,6,7,7,6,6,5,6,7,7,8,9,9,9,7,9,9,9,9,7,9,9,9,10,10,2.6074287931441673,0.6403501602388754,0.9795918367346946,0.46320000000000017
10,6,3,5,1,5,6,6,6,6,4,5,6,5,4,4,4,4,6,6,6,6,4,6,1,6,6,4,6,6,6,6,5,6,7,8,9,8,9,8,9,9,10,9,7,9,10,9,9,10,2.2736521618721284,0.5400259393348635,0.8571428571428578,0.5408000000000003
10,10,1,1,5,6,6,4,7,1,6,5,6,6,4,5,4,6,6,5,6,4,5,6,0,7,6,7,7,6,6,7,6,6,7,8,9,7,9,9,9,10,10,9,7,9,10,9,10,10,2.308276735305712,0.5541257137595496,0.8571428571428578,0.5312000000000001
10,3,3,0,1,0,1,0,1,1,1,1,1,1,2,1,3,1,1,0,2,1,7,6,5,6,6,4,6,6,5,5,5,4,5,6,6,5,6,7,6,9,9,7,7,7,9,9,9,10,1.5757433234608362,0.3158190250292792,0.8979591836734702,0.6704000000000003
10,6,4,0,3,2,2,1,1,6,6,6,5,5,5,5,4,5,5,4,6,6,4,6,6,6,6,6,5,6,5,5,5,5,5,6,9,6,7,6,9,10,10,9,8,8,9,8,9,10,2.1001034161917915,0.48106640499785464,0.8571428571428578,0.5768000000000002
10,6,1,0,0,1,1,7,1,1,1,2,2,2,3,2,6,6,3,2,1,6,5,6,6,6,5,5,6,5,5,5,4,5,6,6,6,7,6,7,9,9,10,9,7,8,9,9,9,10,1.8204084734279402,0.39187902548099224,0.8571428571428578,0.6264000000000002
10,10,2,5,4,6,1,6,6,6,5,6,6,6,2,3,4,6,5,4,6,6,5,5,6,7,7,7,4,5,6,6,5,6,7,9,8,8,9,8,9,10,10,9,7,8,9,9,10,10,2.3359742350240857,0.5602133106988042,0.8775510204081638,0.5272000000000002
10,10,4,5,6,6,6,6,6,6,5,5,7,5,6,6,7,6,6,6,6,6,6,6,7,7,6,8,7,6,6,7,6,6,7,9,9,7,9,8,9,9,10,9,8,9,10,9,10,10,2.543889231714387,0.6311072220233469,0.9183673469387762,0.47600000000000015
10,10,2,3,4,0,6,1,6,1,6,6,5,6,5,2,4,6,5,5,7,5,2,6,4,6,1,6,6,5,5,3,4,6,5,9,6,6,6,9,9,5,10,9,7,9,9,8,10,10,2.124501681633784,0.4903932288995644,0.5510204081632656,0.5800000000000003
10,10,2,7,0,6,1,1,7,7,5,6,5,7,6,5,0,6,3,6,5,6,5,5,1,6,6,7,6,6,6,2,4,6,4,6,9,7,6,9,9,6,10,9,7,9,10,8,9,10,2.215645195685697,0.5207384311045528,0.5714285714285717,0.5608000000000003
10,10,3,2,4,6,6,4,6,6,5,6,5,6,5,5,5,5,6,6,4,7,5,10,7,6,6,7,6,6,6,7,7,6,7,9,9,7,9,7,9,9,10,9,8,9,9,9,10,10,2.417712946333724,0.5909060672780025,0.8775510204081638,0.5064000000000002
10,7,0,1,1,2,2,1,1,1,1,1,2,2,6,7,6,6,5,5,6,6,5,5,5,6,6,5,6,6,5,5,5,5,6,7,9,7,6,7,9,9,10,9,7,9,9,9,9,9,1.9296659317433862,0.42762494568745973,0.9387755102040823,0.6008000000000001
10,1,1,0,1,1,2,0,1,0,0,1,0,2,3,3,2,2,1,0,5,1,1,5,5,6,5,5,5,5,4,5,5,5,4,5,6,7,8,8,10,9,9,9,7,10,9,10,9,10,1.5273529950853455,0.3109546085385634,0.8367346938775516,0.6768000000000002
9,4,0,1,1,3,3,1,2,0,1,1,1,3,5,5,3,6,5,4,3,2,5,6,7,7,5,5,6,6,5,5,4,6,4,7,6,7,6,6,9,9,10,9,7,9,9,9,10,10,1.802375272633632,0.3901370546871376,0.7959183673469393,0.6280000000000002
9,7,1,0,1,2,1,1,1,0,1,1,1,5,6,7,7,6,5,3,1,2,5,6,6,7,9,5,6,6,4,4,4,3,6,6,6,6,7,7,8,9,9,9,7,9,9,9,9,9,1.8670654922862397,0.40078360997827817,0.8775510204081638,0.6176000000000001
10,9,0,1,2,1,5,6,6,7,1,1,1,5,6,4,6,5,5,5,6,6,5,5,5,6,6,6,6,6,7,4,6,6,6,7,9,7,6,7,9,9,10,9,7,6,9,9,9,9,2.1344795349726864,0.4901026589365586,0.8775510204081638,0.5672000000000001
10,9,0,1,1,2,1,0,0,1,1,1,3,3,3,2,3,6,5,4,5,6,6,7,4,6,6,4,6,5,5,5,5,5,4,6,6,7,9,8,6,9,10,9,7,9,9,10,10,10,1.8325818650345673,0.3999069814507816,0.8979591836734702,0.6208000000000002
10,9,5,6,5,6,6,4,6,5,5,6,5,4,5,5,4,6,6,6,4,6,7,6,7,6,6,7,9,7,6,5,6,6,7,6,6,7,9,9,9,10,10,9,7,9,9,9,10,10,2.4553612805281504,0.5963228556971653,0.9795918367346946,0.5008000000000002
10,5,6,4,5,0,1,2,1,5,5,6,6,5,5,4,4,6,6,4,5,6,7,6,6,6,6,7,6,6,6,6,6,6,7,7,9,7,9,7,9,10,10,9,8,9,10,9,9,9,2.218446802847165,0.5188113710059593,0.9387755102040823,0.5440000000000002
10,6,1,1,0,1,1,0,1,1,0,6,6,2,0,4,5,7,6,7,5,5,5,6,7,6,4,4,6,6,5,6,4,4,4,6,7,7,6,7,9,10,9,9,8,9,10,9,10,10,1.8686444454204831,0.41314774001053406,0.8367346938775516,0.6176000000000001
10,10,3,6,4,6,6,6,6,6,5,6,5,6,4,6,7,5,6,6,5,6,4,10,7,6,6,7,7,6,4,7,6,6,7,9,8,7,9,8,9,9,10,9,8,9,10,9,10,10,2.487884708641059,0.6119009078980784,0.8775510204081638,0.4936000000000002
10,10,9,1,0,6,6,0,6,7,4,6,6,5,6,3,5,6,6,4,5,5,4,0,6,6,0,4,7,6,5,4,5,5,4,5,6,7,7,6,9,9,10,9,9,9,10,9,9,10,2.2328532418938964,0.5227166328723196,0.7346938775510209,0.5616000000000002
10,0,0,0,0,1,1,0,0,1,1,0,1,1,2,3,1,0,1,0,1,1,1,1,2,1,1,3,1,1,2,3,4,5,4,6,5,6,6,4,5,6,6,7,7,8,9,8,10,10,1.2254435363761187,0.21154730084132012,0.9591836734693885,0.7384000000000003
10,9,4,5,4,1,6,7,6,5,5,6,6,6,4,5,4,6,5,6,5,7,4,4,7,6,6,1,7,7,6,7,5,6,7,9,6,7,9,1,9,9,10,9,8,8,9,9,10,10,2.3500491092676565,0.5602554011763765,0.7551020408163269,0.5312000000000002
10,3,0,1,0,1,0,0,0,1,1,0,1,0,2,2,1,0,2,6,5,1,0,1,4,1,1,0,1,6,0,4,4,5,5,10,6,6,6,6,6,9,9,6,8,9,9,9,10,10,1.3482526620453397,0.2601088128766688,0.6734693877551023,0.7128000000000003
10,10,0,5,6,5,6,6,6,6,5,5,6,6,4,4,5,5,6,6,6,6,7,6,6,5,6,4,6,6,6,6,5,6,7,8,9,8,9,9,9,9,10,9,7,9,10,9,9,10,2.421873583620609,0.5836475734505698,0.9591836734693885,0.5072000000000002
10,10,4,5,3,6,6,6,6,1,5,6,5,6,5,5,6,5,5,6,5,6,4,5,4,6,6,7,6,6,6,7,9,7,7,6,9,8,8,7,9,10,10,9,7,9,10,9,10,10,2.398911988392415,0.5801289816273187,0.8775510204081638,0.5128000000000001
10,9,0,1,3,1,6,7,6,1,5,6,6,5,4,4,6,6,7,2,6,7,5,5,5,6,6,7,7,7,6,6,4,5,7,6,9,7,9,7,10,10,10,9,7,10,10,10,10,10,2.237622834601905,0.530346547281386,0.7755102040816333,0.5440000000000002
10,9,2,6,1,1,1,1,7,6,5,2,0,3,6,5,2,6,6,6,5,6,0,6,5,1,6,4,1,6,5,4,4,0,6,8,5,6,6,6,10,5,5,10,8,9,9,9,10,10,2.0052184495088317,0.44305036414997867,0.5102040816326532,0.6104000000000003
10,3,0,0,0,1,1,1,0,1,2,2,2,2,2,2,1,5,4,5,5,6,5,5,5,6,6,7,6,6,2,5,6,5,4,6,5,6,4,6,6,9,10,9,7,9,9,10,10,10,1.676325802682712,0.3512239570157867,0.8775510204081638,0.6520000000000004
10,5,2,0,0,1,1,1,1,1,2,2,7,6,5,4,1,1,6,4,6,6,5,2,5,5,6,6,5,7,6,4,4,6,4,6,6,7,7,8,9,9,10,9,8,9,9,9,9,10,1.8386964261755252,0.4027560060127303,0.8163265306122455,0.6240000000000002
10,4,5,2,2,2,6,5,7,5,6,5,5,6,0,2,6,5,5,6,6,4,5,6,4,4,6,7,6,6,6,5,4,6,4,7,9,8,8,8,9,9,9,9,7,9,9,9,10,10,2.1923759366349955,0.5106370224368474,0.8163265306122455,0.5616000000000002
10,5,1,0,0,1,1,0,1,1,0,1,2,3,1,1,1,2,1,2,2,1,0,1,2,6,6,4,6,6,5,4,5,4,7,6,7,6,5,6,6,9,9,9,7,9,9,10,10,10,1.5072177364858426,0.3006149003805793,0.8979591836734702,0.6832000000000003
10,10,9,7,6,6,6,6,7,7,6,6,6,6,6,7,7,6,6,7,7,7,7,8,7,6,9,7,6,6,7,6,4,6,7,9,9,9,8,9,9,10,10,9,7,10,10,9,10,9,2.7189429713133366,0.6805277699301792,0.9591836734693885,0.43120000000000025
10,10,2,2,2,1,1,6,5,6,5,6,6,5,5,4,5,6,7,6,4,5,4,5,7,7,6,7,6,4,6,5,6,5,6,7,6,7,9,9,9,10,10,9,8,9,9,8,10,10,2.2490463933759584,0.5285070952596971,0.9183673469387762,0.5416000000000002
9,6,0,0,1,1,1,0,1,6,5,1,6,3,5,2,2,7,5,4,6,6,5,5,4,4,6,4,4,5,6,5,5,5,5,6,7,6,6,7,9,9,10,9,8,9,10,9,10,10,1.8608905822588897,0.41034970016971684,0.7959183673469393,0.6216000000000002
10,5,5,6,4,6,6,0,1,6,5,6,6,5,5,5,6,7,6,4,4,5,4,4,6,6,7,7,6,6,6,6,5,5,6,5,8,7,7,7,9,9,10,9,9,9,9,9,10,10,2.2870646652128688,0.5401542780432255,0.9183673469387762,0.5384000000000002
10,9,3,1,3,1,1,3,1,1,6,6,6,2,2,3,6,7,4,2,6,6,6,5,4,5,6,4,6,7,5,6,4,5,4,6,6,7,6,7,9,10,10,9,7,9,9,10,10,10,2.021800901709558,0.4601856979791122,0.8367346938775516,0.5936000000000001
10,9,5,6,4,4,6,7,6,6,5,6,5,6,4,6,4,6,6,6,5,6,5,7,7,6,6,7,7,6,7,7,6,7,7,1,9,7,9,6,10,10,10,9,7,9,10,9,10,10,2.4609576990521607,0.600333395826729,0.8775510204081638,0.5008000000000002
10,9,5,6,6,5,6,4,6,6,5,6,5,6,7,6,7,6,6,7,6,6,7,6,7,7,6,7,7,7,7,6,5,6,7,9,9,8,9,9,9,9,10,9,8,9,10,10,10,10,2.560447173006767,0.6328286033270869,0.9795918367346946,0.46960000000000013
10,10,6,6,4,6,1,6,7,6,6,6,6,5,6,7,7,6,6,6,6,6,5,6,7,7,6,6,6,7,6,5,6,6,7,8,9,9,9,7,10,10,9,9,7,9,10,9,10,10,2.5206848690047345,0.6201610524679637,0.9183673469387762,0.48080000000000017
10,9,2,0,3,1,1,0,0,7,6,6,2,3,5,3,7,6,5,6,6,4,4,5,5,6,6,5,6,6,5,4,4,4,0,7,6,4,8,6,8,10,10,9,7,8,10,9,9,10,1.9976925034481952,0.4509237912950174,0.6938775510204087,0.6024000000000003
10,6,2,1,0,1,3,1,0,1,6,1,1,5,5,5,5,5,5,6,4,6,5,5,5,7,6,5,5,6,4,6,4,4,6,7,6,7,9,7,9,10,10,9,7,9,9,10,10,10,1.9220174667616596,0.43083994507123136,0.8775510204081638,0.6056000000000001
10,10,2,0,0,1,1,2,1,1,6,6,6,6,5,5,6,6,6,6,6,5,4,6,6,6,6,6,6,5,5,4,5,5,7,4,9,9,7,7,6,9,10,9,9,9,10,9,10,10,2.0968188737687514,0.4802263397719912,0.8571428571428578,0.5696000000000001
10,5,4,1,3,2,2,2,6,6,6,6,5,4,5,5,4,5,6,6,5,6,4,6,6,5,6,4,6,6,5,5,5,5,6,7,9,6,9,7,9,10,10,9,8,8,9,9,9,10,2.169675152448827,0.5031759161588298,0.8979591836734702,0.5600000000000002
10,9,2,2,2,1,0,1,2,6,6,0,6,4,5,4,1,6,7,7,6,5,7,6,4,4,6,4,6,4,6,5,6,6,6,7,6,6,9,7,9,10,10,9,8,9,9,10,10,10,2.0563305451224836,0.4719019263277947,0.8367346938775516,0.5800000000000002
10,9,2,3,0,0,1,3,6,6,7,1,1,6,4,6,5,5,6,5,1,4,4,4,5,5,6,7,6,6,6,5,5,5,6,7,6,7,9,7,9,9,10,9,7,9,9,10,9,10,2.0663871182165248,0.4731602137616155,0.8571428571428578,0.5832000000000002
10,5,4,0,1,2,1,0,7,6,1,3,1,0,4,4,4,6,2,6,4,3,2,6,6,4,6,4,5,6,5,5,3,6,5,6,7,4,6,6,5,9,9,8,7,8,9,9,9,10,1.8673222016239301,0.4010865983492232,0.7551020408163269,0.6304000000000002
10,10,2,5,4,5,6,4,5,6,4,5,6,5,4,5,4,6,7,6,6,5,4,6,6,7,6,6,6,6,5,6,6,6,7,8,9,8,8,8,9,9,10,9,7,9,10,9,10,10,2.381714625702804,0.5720128425918374,0.9591836734693885,0.5168000000000003
10,6,4,6,0,1,1,6,7,6,5,2,6,2,4,5,6,6,4,3,6,6,5,5,4,5,5,0,6,4,6,6,3,6,5,6,6,6,6,5,6,1,10,9,9,9,9,10,10,10,2.0888325861358426,0.4723022624675623,0.7142857142857147,0.5904000000000003
10,7,2,3,2,1,0,1,1,1,6,7,6,5,6,4,1,7,7,7,6,4,6,5,4,6,6,4,6,4,6,5,6,6,6,7,6,6,7,7,9,9,9,9,7,9,9,10,10,10,2.0465274236544015,0.4688476270641048,0.8979591836734702,0.5856000000000001
10,5,5,6,1,5,6,3,4,6,4,5,6,5,5,5,4,6,6,6,6,5,6,6,2,5,6,7,7,9,6,6,6,6,7,9,9,8,6,7,8,9,10,9,7,9,10,9,10,10,2.2989089195290715,0.5508207315095919,0.8367346938775516,0.5328000000000003
10,9,1,1,2,1,4,6,2,6,6,6,6,5,5,5,4,6,4,6,6,4,4,6,6,6,7,4,6,6,6,5,6,6,7,6,9,7,9,7,9,10,9,9,8,9,9,9,10,10,2.197005039839162,0.5175996595245089,0.8775510204081638,0.5536000000000002
10,5,3,2,1,1,0,1,1,1,5,1,6,6,2,3,5,6,6,7,3,1,7,4,5,6,6,4,2,1,5,5,4,5,4,6,7,7,6,6,6,6,9,9,7,9,9,10,10,10,1.8423047839970002,0.4012020549561862,0.7346938775510209,0.6328000000000001
9,9,2,1,3,6,1,3,1,6,3,5,3,4,4,5,5,6,5,4,3,7,5,5,6,5,7,7,6,6,5,4,5,5,6,7,6,6,6,6,7,9,10,9,8,9,9,10,10,10,2.090922569759025,0.4806104216972049,0.7959183673469393,0.5800000000000002
9,2,1,1,0,1,1,1,0,1,2,3,1,2,3,2,2,6,6,5,6,6,7,6,5,0,6,7,6,6,6,4,5,4,6,6,6,6,7,4,6,10,9,7,8,9,9,9,10,10,1.734194350594926,0.36338553172448834,0.8775510204081638,0.6400000000000002
10,10,2,5,4,2,1,4,6,1,4,5,6,5,4,5,6,5,4,6,5,6,4,5,6,6,6,6,6,6,5,6,6,7,7,9,9,8,8,8,9,9,10,9,7,9,10,9,10,10,2.2438568705190143,0.5305770735934826,0.8775510204081638,0.5440000000000002
10,5,1,0,1,0,1,1,0,1,1,1,1,2,2,2,3,1,2,3,4,1,6,6,6,6,6,5,6,6,6,4,4,4,4,6,6,7,6,5,8,9,9,8,9,9,10,10,10,10,1.6338056714157583,0.3404989989396283,0.8979591836734702,0.6608000000000003
10,10,2,2,5,6,6,4,6,6,6,7,6,5,6,6,4,6,6,6,4,6,5,10,6,7,6,7,7,5,6,7,7,7,7,9,9,7,9,7,9,10,10,9,8,9,10,9,10,10,2.4581849220294454,0.6017313005028782,0.8979591836734702,0.4952000000000002
10,9,3,4,6,6,6,4,6,6,5,5,5,6,4,4,4,5,6,6,6,6,4,6,4,6,6,7,6,6,6,6,5,6,7,8,9,8,9,8,9,10,10,9,7,9,9,9,10,10,2.403940622688224,0.5772681841728337,0.9795918367346946,0.5128000000000003
10,9,3,1,0,1,1,3,1,1,6,6,1,2,1,0,6,6,5,5,6,6,5,5,5,6,1,3,6,7,5,5,4,5,4,6,6,7,6,7,9,10,10,9,7,9,9,9,10,9,1.9123576489510918,0.42353821231249433,0.8571428571428578,0.6160000000000002
10,9,2,3,4,6,5,5,4,6,6,6,5,6,6,6,4,4,5,6,5,5,5,6,7,4,6,7,6,6,6,5,6,6,6,8,9,9,9,7,9,9,10,9,7,9,10,9,9,10,2.356161312040562,0.5653311841329826,0.9387755102040823,0.5208000000000003
9,10,2,4,3,1,1,2,6,6,7,4,6,5,4,5,5,5,6,5,4,6,4,5,6,7,6,7,6,6,5,4,6,7,6,9,9,8,9,7,9,9,10,9,7,9,10,9,10,10,2.238938679292044,0.5271539018973439,0.8979591836734702,0.5424000000000002
10,10,5,6,4,5,6,4,5,6,5,5,6,5,4,6,6,6,7,6,7,6,4,6,7,7,6,6,6,6,5,6,6,6,7,8,9,8,8,8,9,9,10,9,7,10,9,9,9,10,2.4721574032475977,0.6004670683920608,0.9591836734693885,0.49360000000000015
10,4,3,1,3,1,1,0,1,1,2,1,1,2,6,0,3,5,2,2,5,6,6,6,5,6,6,4,6,6,5,4,4,5,6,6,6,7,6,8,9,10,9,8,7,9,10,9,9,10,1.7831773562093773,0.3832474424803831,0.8367346938775516,0.6328000000000003
9,3,2,0,0,1,0,1,0,0,1,0,1,2,3,2,0,0,0,4,4,1,5,6,4,6,6,4,6,6,6,5,5,5,4,6,6,6,6,5,6,10,10,9,9,9,9,10,10,10,1.5357898312297396,0.311651776320613,0.8571428571428578,0.6760000000000003
10,10,3,1,1,1,1,2,1,6,5,6,6,7,2,0,3,6,5,4,4,6,5,4,6,6,5,4,6,5,6,6,4,5,6,5,6,7,6,8,9,9,10,9,8,9,9,10,10,10,2.046219184535647,0.465030715667489,0.8571428571428578,0.5904000000000003
10,10,2,1,0,1,1,6,4,6,7,7,7,4,4,5,6,5,6,6,4,9,4,6,6,7,6,7,6,6,6,4,6,7,7,9,9,9,8,7,9,9,10,9,8,9,9,9,10,10,2.270428446762759,0.5383858963847863,0.8979591836734702,0.5328000000000002
9,7,1,0,0,1,0,0,0,0,1,1,1,2,1,2,2,5,1,3,1,1,3,2,7,7,5,4,6,6,5,4,4,4,5,6,6,6,6,7,6,6,9,9,7,9,9,10,10,10,1.5551832657201063,0.31359320583031514,0.8775510204081638,0.6736000000000003
10,5,4,0,0,1,0,2,1,1,2,6,5,2,2,6,7,2,1,5,7,6,1,10,7,1,6,5,6,7,7,4,6,6,4,9,6,10,9,9,9,10,10,9,9,9,10,9,10,10,1.9145809866059937,0.4328198320837055,0.6326530612244902,0.5992000000000002
10,10,3,2,5,1,1,3,6,6,5,6,6,4,5,1,4,2,6,6,4,7,6,6,4,6,6,7,5,6,6,5,4,5,6,7,6,6,6,8,9,9,10,9,9,9,9,10,10,10,2.184557957666256,0.5119458970206856,0.7755102040816333,0.5624000000000002
10,6,6,6,5,6,6,4,6,6,6,6,6,4,5,6,4,6,6,5,4,7,6,6,6,6,6,7,8,4,6,4,6,6,7,6,6,7,9,9,10,10,10,9,7,9,10,9,10,10,2.4448623341422975,0.5901150704122163,0.9387755102040823,0.5024000000000002
10,9,3,1,2,1,1,3,6,5,5,6,4,4,4,5,5,6,6,5,4,5,4,7,0,7,6,7,6,6,6,5,4,9,7,7,9,7,6,7,9,10,10,9,7,9,9,9,10,10,2.156605300790823,0.500696994581751,0.8775510204081638,0.5632000000000003
10,10,3,3,0,1,1,7,7,6,5,6,5,5,6,4,6,6,6,6,6,6,5,5,4,7,6,7,7,6,6,7,6,6,7,9,9,9,9,9,9,9,10,9,8,9,10,9,10,10,2.319640911096987,0.5580137551622724,0.9183673469387762,0.5208000000000002
10,9,1,2,4,1,7,4,7,6,5,6,6,6,5,6,7,6,6,7,6,7,6,6,7,6,6,7,6,6,6,6,4,6,7,9,10,7,9,9,9,10,10,9,8,9,9,9,10,10,2.3871345754895383,0.5802647880337745,0.8571428571428578,0.5064000000000002
10,10,1,2,5,6,6,4,6,6,5,5,5,6,5,5,7,6,6,6,7,7,6,7,7,6,6,7,7,6,6,6,4,6,7,9,9,7,9,6,9,10,10,9,8,9,10,10,10,10,2.426807010651016,0.5909888821149011,0.8979591836734702,0.5016000000000002
10,10,0,5,6,6,6,6,6,6,5,5,6,5,4,6,6,6,6,6,7,6,7,6,7,7,6,7,6,6,6,6,5,6,7,9,9,8,9,9,10,10,10,9,8,9,10,10,10,10,2.4880676697493054,0.6100660840704561,0.9591836734693885,0.4864000000000002
10,10,6,1,6,6,6,5,6,6,2,7,6,5,5,5,5,6,7,1,6,6,6,6,7,6,6,6,6,7,6,9,7,7,7,9,9,7,9,7,9,10,10,9,8,10,10,9,10,10,2.4454578259790654,0.6005676690290147,0.8163265306122455,0.5008000000000002
10,5,3,0,0,1,0,6,4,6,6,6,6,6,5,2,1,1,7,6,5,6,7,6,6,6,6,7,6,6,5,4,5,6,6,7,7,7,7,9,9,10,10,9,9,9,10,10,10,10,2.122515322825945,0.4844577465205429,0.8775510204081638,0.5640000000000002
