0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg avg_pollution,avg utility,avg inertia,avg reliability
10,10,4,6,4,4,6,4,5,6,5,6,5,4,6,5,6,6,6,6,6,1,5,5,6,4,6,4,6,6,6,6,6,7,6,6,9,7,9,9,7,9,9,10,9,9,9,9,10,10,2.374387080507131,0.5710287593029529,0.9183673469387762,0.5216000000000003
10,9,7,1,7,6,6,7,7,5,6,0,7,5,4,5,2,4,6,4,5,1,3,4,6,7,6,4,6,6,6,5,5,7,6,6,6,7,8,6,7,9,10,10,9,9,9,10,10,10,2.3304174518468437,0.5518592663175539,0.7755102040816333,0.5400000000000003
10,9,0,1,0,1,1,1,0,1,1,7,2,1,3,1,2,2,1,3,2,1,3,6,0,3,5,4,5,4,5,5,5,4,5,4,6,4,6,6,4,7,9,9,9,10,9,9,10,10,1.6285204633367543,0.33037554350093723,0.8367346938775516,0.6712000000000004
10,9,8,7,0,1,7,7,7,7,7,6,6,4,6,5,5,6,6,7,5,6,5,6,6,7,7,7,6,5,5,6,6,8,9,9,9,7,9,1,8,8,10,10,9,9,10,10,10,10,2.488786232677356,0.6102284907968675,0.8571428571428578,0.4904000000000002
10,9,0,6,0,1,6,5,7,6,4,6,6,6,5,5,6,4,6,4,6,5,5,6,9,7,6,7,6,6,7,6,6,7,6,9,6,7,9,9,9,9,10,10,9,9,9,10,10,10,2.3262816543505935,0.5604440207297078,0.8367346938775516,0.5240000000000001
10,6,7,6,0,6,6,6,5,5,7,6,0,5,7,5,6,5,1,6,6,6,4,6,5,7,6,7,5,0,6,5,6,8,9,8,6,7,9,9,7,9,9,10,10,10,9,10,10,10,2.3310965449185974,0.5601814081805496,0.6734693877551023,0.5312000000000002
10,5,2,1,0,1,1,1,0,1,3,1,2,2,3,1,1,1,1,3,1,1,3,2,1,3,4,5,5,5,6,5,5,4,5,6,6,6,6,6,7,7,9,9,10,10,9,10,10,10,1.5465737198653653,0.3152194520299163,0.9591836734693885,0.6784000000000002
10,6,1,1,0,1,0,1,0,1,1,4,5,3,2,6,1,2,1,2,1,2,4,5,6,5,4,7,6,5,4,5,6,5,5,6,7,6,6,6,7,9,9,10,10,9,9,9,10,10,1.6993547534383082,0.3601848584571816,0.8367346938775516,0.6512000000000002
10,9,7,6,7,1,6,5,5,6,5,6,6,4,5,5,6,5,6,6,6,6,5,6,6,7,6,7,6,6,7,6,6,6,6,7,9,7,9,9,7,9,9,10,9,8,9,10,10,10,2.469114582807744,0.6010251699944638,0.9591836734693885,0.4976000000000002
10,9,1,1,7,6,1,5,6,6,4,6,6,7,5,4,4,6,6,7,7,6,5,7,6,7,6,6,6,6,7,6,6,6,6,7,9,7,9,9,7,9,9,10,10,10,9,10,10,10,2.3592164461981455,0.5714498749699941,0.8775510204081638,0.5152000000000002
9,7,0,1,0,0,0,4,3,1,1,1,1,3,2,2,3,1,2,6,2,1,3,2,1,6,5,5,6,6,4,4,6,6,6,6,7,7,6,6,6,7,9,10,10,10,10,10,10,10,1.6413042685663866,0.34446734992500033,0.8979591836734702,0.6600000000000003
7,8,1,1,0,0,0,1,0,0,1,1,1,1,2,1,2,2,6,1,2,1,0,0,6,4,3,3,1,4,4,4,6,4,6,4,6,5,6,5,6,7,7,9,9,9,9,10,10,10,1.4328891644839905,0.2803315382831986,0.8979591836734702,0.7008000000000003
10,9,7,7,0,1,7,7,7,6,6,6,4,4,6,5,6,7,6,4,6,6,6,6,6,7,9,7,6,7,6,6,7,6,7,9,9,7,10,9,7,9,9,10,10,10,9,10,10,10,2.4830137238935213,0.6109502381696805,0.9387755102040823,0.4880000000000002
10,9,0,0,7,0,6,3,4,6,6,7,6,4,4,6,6,5,4,5,6,6,4,6,7,7,6,7,6,7,6,6,6,9,9,7,9,7,9,9,8,9,9,10,10,9,9,9,10,10,2.293203597719808,0.5500924934937595,0.8775510204081638,0.5264000000000002
10,9,7,1,0,1,7,6,6,6,7,6,7,7,7,6,6,7,7,6,6,5,5,6,6,7,6,7,6,7,6,5,6,7,9,8,9,7,10,9,7,9,9,10,9,9,9,10,10,10,2.4560554018451195,0.6016345105241652,0.9387755102040823,0.49120000000000014
9,3,1,1,0,1,0,0,0,0,0,0,1,1,2,2,1,2,3,2,2,2,2,2,1,4,5,5,6,5,5,5,5,5,6,7,6,7,6,6,7,7,9,9,9,10,9,9,10,10,1.4579971757927581,0.287472415552551,0.9591836734693885,0.6872000000000003
10,9,0,1,1,1,1,3,6,6,6,6,3,4,6,7,5,5,5,4,6,5,4,4,6,4,5,4,7,6,6,6,5,6,6,6,6,7,8,9,0,9,9,10,9,9,9,10,10,10,2.0977600685328226,0.48145862007785384,0.8571428571428578,0.5808000000000002
9,6,2,1,1,0,1,0,1,6,6,6,5,5,5,6,5,5,5,5,4,4,5,4,6,4,5,4,6,5,6,5,6,5,6,7,6,6,6,6,7,8,9,10,9,8,10,10,9,10,1.9783309287856041,0.44332299759182303,0.9183673469387762,0.6008000000000002
10,8,0,0,0,1,1,3,1,7,0,1,3,5,5,4,6,5,6,6,6,5,4,5,6,4,4,4,6,5,6,5,5,4,6,5,6,6,6,6,7,9,10,10,9,10,10,10,10,10,1.9198735056201528,0.4268804046322076,0.8979591836734702,0.6120000000000002
10,9,7,1,0,1,2,2,6,6,5,6,4,4,5,5,1,6,5,5,5,6,4,5,6,4,6,4,6,6,7,6,6,6,6,6,7,7,6,9,7,9,9,10,10,9,9,9,10,10,2.15947034744994,0.5027771984219894,0.8979591836734702,0.5656000000000002
10,6,1,0,0,1,1,1,1,1,1,1,0,2,1,2,1,2,1,1,1,3,4,6,6,4,4,5,5,5,5,5,6,5,6,6,6,6,6,7,7,9,9,10,10,9,7,10,10,10,1.585809906971245,0.32579212242901595,0.9183673469387762,0.6664000000000003
10,6,7,1,0,1,1,0,0,5,6,6,3,3,4,5,5,6,6,6,5,6,5,5,6,7,5,4,6,5,6,6,6,4,5,6,6,7,9,9,8,9,9,10,9,8,9,10,10,10,2.051926455615173,0.47055204684721824,0.8979591836734702,0.5808000000000002
10,8,6,5,2,1,6,4,6,4,6,6,5,4,5,5,4,6,6,4,6,6,5,5,6,4,6,6,6,5,6,5,6,6,6,6,6,7,9,9,7,9,3,10,10,9,9,10,10,10,2.288198768220125,0.5408108521093845,0.8775510204081638,0.5416000000000003
10,9,7,1,0,1,6,4,6,5,5,6,5,4,5,5,6,1,6,7,6,5,5,4,6,4,6,7,6,6,4,6,6,6,6,6,6,7,9,7,7,8,9,9,9,8,10,9,10,10,2.230429632769491,0.5251408044519364,0.8979591836734702,0.5536000000000002
9,7,1,1,0,1,1,3,7,7,1,1,4,4,4,6,6,6,6,4,5,5,4,5,6,4,5,4,6,6,7,6,5,5,5,6,6,7,9,6,7,9,9,9,9,9,9,10,10,10,1.997892172123953,0.452507446310373,0.8979591836734702,0.5960000000000001
9,10,1,1,0,4,6,5,5,0,4,5,6,5,5,2,6,6,6,7,6,5,4,5,6,7,6,6,6,6,7,6,6,6,6,6,6,7,9,7,9,9,9,10,10,9,9,10,10,10,2.189581541270333,0.5150056522836642,0.8775510204081638,0.5520000000000003
10,9,6,6,2,1,5,4,6,6,5,6,2,2,5,5,5,5,5,4,6,5,5,7,6,4,6,4,5,6,5,5,6,5,6,6,6,7,9,6,7,8,9,10,9,9,9,10,10,10,2.2552352892080414,0.5303490397382754,0.8571428571428578,0.5520000000000002
10,9,3,1,1,6,6,6,6,6,4,6,4,4,5,4,6,5,6,5,6,5,5,5,7,4,6,6,6,6,6,5,5,6,6,7,9,7,7,9,7,9,10,10,9,9,9,10,10,10,2.3097347771540178,0.5461552552583901,0.9183673469387762,0.5328000000000002
9,9,9,1,3,0,1,0,1,1,6,6,4,5,5,4,6,4,5,4,6,5,3,4,6,4,4,5,5,5,5,5,6,4,6,5,6,6,6,6,7,7,9,10,9,9,9,10,9,10,2.046703396703737,0.4593042551701177,0.9183673469387762,0.5904000000000003
10,9,0,0,0,1,1,3,1,1,1,6,5,4,4,7,0,6,5,7,6,6,5,4,6,7,6,4,5,6,5,6,5,5,6,5,6,7,9,8,7,9,9,10,10,9,9,10,10,10,1.958669531230132,0.4410610323321378,0.8775510204081638,0.5984000000000002
10,6,6,1,1,1,1,0,1,6,3,5,4,5,5,4,6,4,6,7,3,6,5,5,6,4,5,4,6,5,6,5,6,6,6,7,5,7,6,6,7,9,9,10,9,8,10,10,10,10,2.0175922007249922,0.4600640187209788,0.7959183673469393,0.5928000000000001
1,9,7,6,0,1,1,0,5,6,5,6,4,4,5,5,5,6,6,6,5,5,5,4,6,7,6,4,5,6,5,5,6,5,6,7,6,7,9,6,7,7,9,10,9,8,9,10,10,9,2.1153903330047394,0.47779662208519097,0.9183673469387762,0.5712000000000002
10,9,1,6,2,1,4,4,5,6,5,6,6,5,5,1,5,7,6,5,5,5,5,4,6,7,6,0,6,5,7,5,5,6,6,7,8,7,6,9,7,9,9,10,9,9,9,9,10,10,2.2061213782776026,0.5202940939988976,0.7551020408163269,0.5608000000000003
10,9,3,1,1,2,1,7,6,6,6,6,4,5,5,7,6,7,6,5,6,6,4,4,6,4,6,7,6,6,6,6,6,5,6,7,8,7,7,9,7,8,9,10,9,9,9,10,9,10,2.268740903919415,0.5348072289881738,0.9387755102040823,0.5368000000000002
10,7,7,0,0,1,1,6,1,6,6,6,4,4,6,5,6,5,5,4,6,6,4,4,1,0,7,7,6,6,6,5,6,5,6,9,6,7,9,9,9,9,9,9,9,9,9,10,10,10,2.1170826727182823,0.49202902133169135,0.8163265306122455,0.5704000000000002
10,10,1,1,1,0,6,1,6,6,5,2,6,5,5,6,6,5,5,4,5,6,4,6,4,4,6,7,6,6,4,5,6,4,6,6,6,7,6,7,9,8,9,10,10,9,9,10,10,10,2.1308059484263118,0.4939580180244021,0.8775510204081638,0.5712000000000002
10,9,3,1,1,6,6,6,6,6,4,6,4,4,5,4,6,5,6,5,6,5,5,5,7,7,6,6,6,6,6,6,5,6,6,7,8,7,7,9,7,8,10,10,9,9,9,10,10,10,2.3111832165072306,0.5501404025163398,0.9183673469387762,0.5320000000000001
10,6,7,1,3,1,6,1,6,5,4,5,5,7,5,2,7,6,6,5,6,6,3,5,1,3,5,7,6,6,4,6,5,7,4,7,6,7,9,9,7,9,9,10,9,9,10,10,10,10,2.1692385186231777,0.5117020678169888,0.6530612244897963,0.5616000000000002
10,10,3,6,6,5,5,5,5,6,4,6,4,2,7,2,6,4,5,6,6,4,6,6,6,7,6,6,6,6,6,6,6,3,6,6,6,6,6,8,8,7,9,10,9,9,10,10,10,10,2.360237751394977,0.560442781384657,0.8163265306122455,0.5320000000000001
10,9,4,0,1,2,7,0,6,5,6,6,3,5,6,6,6,6,5,4,5,5,4,6,6,5,6,4,6,5,6,7,6,7,6,6,8,7,8,6,7,9,9,10,10,9,9,10,10,10,2.1969394896763834,0.5200329280799985,0.8163265306122455,0.5568000000000002
9,7,0,0,0,0,1,1,0,1,0,1,1,2,1,3,1,2,1,1,2,1,3,1,1,3,3,3,1,5,4,4,5,5,5,5,6,5,6,6,7,6,7,10,9,9,9,9,10,10,1.3987646817357204,0.27247431378412057,0.9387755102040823,0.7072000000000003
9,7,1,1,1,0,0,0,1,1,1,2,2,2,2,1,7,4,6,5,6,6,4,5,5,4,4,5,5,5,5,4,6,5,5,6,6,7,7,6,7,6,7,9,9,7,9,10,10,10,1.748124097184901,0.3693763978990017,0.9387755102040823,0.6400000000000002
10,7,1,3,0,0,1,3,1,1,1,1,3,4,5,6,2,5,1,7,6,5,5,5,6,5,5,4,6,5,6,5,6,4,6,7,6,7,6,6,7,9,9,9,10,9,9,10,10,10,1.8657787850948648,0.41211529772064553,0.8571428571428578,0.6184000000000002
10,9,1,0,1,1,1,0,1,1,1,1,2,3,1,2,2,1,6,4,6,3,4,6,6,4,5,4,6,5,5,6,6,5,6,7,6,6,5,6,6,9,9,10,9,9,10,10,10,10,1.7434691372895017,0.3730511901420521,0.9183673469387762,0.6408000000000003
10,6,5,1,0,1,6,3,1,6,5,6,4,4,5,5,5,5,6,5,5,6,4,5,6,4,6,4,6,6,7,6,6,4,6,6,6,7,9,7,7,9,9,9,9,9,9,9,10,10,2.106596326604266,0.48924840676266684,0.8979591836734702,0.5752000000000003
10,9,1,1,0,1,0,0,1,7,6,1,1,2,4,5,5,3,6,4,6,6,4,6,6,5,6,4,5,5,5,6,5,5,5,5,6,4,6,6,7,6,9,10,9,9,9,10,10,10,1.8874191285751547,0.41832673370586376,0.8571428571428578,0.6208000000000002
10,9,0,0,0,7,0,3,5,5,6,6,4,4,6,5,5,4,6,6,1,5,4,5,6,5,5,7,6,6,4,5,6,5,5,5,6,7,6,6,7,9,10,10,10,9,9,10,10,10,2.085241359518416,0.4813203864333231,0.8367346938775516,0.5832000000000002
10,9,7,6,4,5,6,6,6,6,6,6,6,5,6,4,6,6,6,6,6,6,6,6,6,7,6,7,6,4,6,6,6,6,6,6,7,6,9,9,7,9,9,10,9,8,9,10,10,10,2.504158216596881,0.6102443899780909,0.9795918367346946,0.4904000000000002
10,9,1,1,0,1,1,2,2,1,0,5,2,1,4,6,2,2,9,5,1,5,4,6,6,4,7,7,6,5,5,6,6,6,6,7,6,7,6,9,7,9,9,10,10,9,9,10,10,10,1.889412817216933,0.42037772180263844,0.7755102040816333,0.6104000000000002
10,9,0,1,5,1,4,5,6,6,5,6,6,5,5,4,6,5,5,4,6,5,5,4,6,4,6,4,6,6,5,6,6,6,6,9,6,7,9,7,7,9,9,10,9,9,9,10,10,10,2.2039427859958995,0.5221531225583622,0.8775510204081638,0.5568000000000002
10,6,7,0,0,1,0,1,1,1,1,1,3,4,2,2,2,3,1,3,1,2,3,2,6,4,4,4,6,6,5,4,6,5,5,4,6,6,5,6,7,7,9,9,10,9,9,9,10,10,1.6909143374513922,0.349671467941982,0.9183673469387762,0.6560000000000002
10,9,3,1,0,1,1,1,6,6,5,5,3,2,5,6,7,4,6,5,6,4,5,6,1,7,5,4,6,4,6,5,6,4,6,6,6,7,9,5,7,9,9,10,10,9,9,9,10,10,2.049033936540039,0.4717294602796702,0.7959183673469393,0.5904000000000003
10,4,1,0,0,1,0,1,1,1,1,1,3,3,2,7,7,1,4,6,6,4,4,6,6,4,3,4,6,6,6,5,6,6,10,6,6,4,5,9,7,8,9,9,9,9,9,10,10,10,1.7691572577480543,0.3812841805173631,0.8367346938775516,0.6360000000000002
9,9,1,1,1,1,7,0,1,1,2,2,2,3,4,6,6,5,4,4,6,5,4,6,5,4,5,4,6,6,6,5,6,6,6,6,6,7,7,7,7,9,10,10,10,10,9,10,10,10,1.941899512887149,0.43633861740746177,0.9387755102040823,0.6032000000000002
9,1,1,1,0,1,1,1,1,1,1,0,1,2,3,2,1,2,1,3,1,1,2,3,1,4,5,4,6,5,4,5,6,5,6,6,6,6,6,6,7,7,9,10,9,9,9,9,10,10,1.474453606194767,0.29126652993944596,0.9591836734693885,0.6856000000000003
10,9,1,0,0,0,1,3,2,1,5,6,0,3,2,1,5,4,6,6,6,5,4,5,6,4,5,3,5,6,6,5,6,4,5,6,6,7,5,6,7,9,9,9,9,9,9,10,10,10,1.8735448018626313,0.4111014056242645,0.8367346938775516,0.6208000000000002
10,0,0,1,0,1,1,1,0,0,1,0,1,2,1,0,1,2,1,1,2,2,2,1,1,3,3,3,1,2,4,4,6,5,6,5,6,5,5,6,6,7,8,9,10,9,9,10,10,10,1.3093329800487654,0.24595547679324686,0.9591836734693885,0.7176000000000002
10,9,6,5,6,1,1,0,6,6,5,5,6,4,5,6,6,6,5,4,6,4,5,5,6,4,5,5,6,5,5,6,6,6,6,7,9,6,6,6,7,8,9,10,9,8,9,10,10,10,2.2617271934660996,0.5311970497823569,0.9183673469387762,0.5480000000000002
10,9,6,6,5,6,6,5,5,6,4,6,4,4,6,6,7,4,7,6,6,6,5,6,6,7,6,6,6,7,7,5,6,6,9,8,9,7,9,9,7,9,9,10,9,9,9,10,10,10,2.4932568323275914,0.6100550495489397,0.8979591836734702,0.49360000000000015
10,9,0,1,0,1,6,5,6,7,0,1,4,4,4,6,6,6,6,4,6,5,4,5,6,4,6,5,6,6,6,6,5,6,6,7,8,7,9,9,7,9,10,9,9,9,9,10,10,10,2.119086923786002,0.49009950021696697,0.9183673469387762,0.5696000000000002
10,1,1,1,0,1,0,0,1,0,3,1,1,3,2,1,1,2,1,3,1,2,2,1,1,3,3,3,5,5,4,4,6,6,6,6,6,6,5,6,7,8,9,9,8,9,9,9,10,10,1.4353359530385086,0.2809751690399922,0.9387755102040823,0.6952000000000003
10,9,0,7,3,1,6,6,6,6,6,5,4,4,5,4,6,5,6,4,6,6,6,5,6,7,5,4,6,6,6,6,6,6,6,5,7,7,9,9,8,9,9,10,9,9,10,10,10,10,2.3094905376919685,0.5508629504374007,0.8775510204081638,0.5320000000000001
9,7,0,1,0,0,0,2,2,0,1,1,1,3,2,3,1,2,2,7,3,3,3,0,1,5,5,3,5,5,4,5,6,5,6,6,7,7,6,6,7,9,9,10,9,9,10,10,10,10,1.586929112370324,0.3306234883124239,0.8163265306122455,0.6704000000000002
10,9,1,1,1,1,6,2,2,6,6,5,4,4,5,6,1,5,5,7,6,6,5,6,4,7,4,5,5,6,6,6,6,6,5,9,9,7,9,9,8,8,9,10,10,9,9,10,10,10,2.132362724054052,0.5001415083759502,0.7959183673469393,0.5648000000000003
10,6,2,0,0,0,1,0,0,1,2,1,3,2,0,1,4,3,2,3,6,2,3,5,6,7,3,2,7,5,6,5,6,5,6,6,5,6,9,6,7,8,9,10,9,10,10,10,10,10,1.6495345348003212,0.3501102131175477,0.7346938775510209,0.6552000000000002
10,9,7,6,6,6,7,6,6,6,6,6,5,4,6,6,6,6,6,7,6,6,5,5,6,7,6,7,6,4,6,6,6,7,8,9,9,7,9,9,7,9,9,10,9,8,10,10,10,10,2.5712775422660785,0.6328171914157252,0.9795918367346946,0.4712000000000002
10,9,7,7,7,6,7,6,6,6,7,6,6,7,6,7,6,6,6,7,6,6,5,6,7,7,7,7,6,6,5,6,6,7,8,9,9,7,9,9,7,9,9,10,9,9,10,10,10,10,2.6643854078774774,0.6616491218159857,1.0000000000000007,0.4480000000000002
9,9,6,6,3,4,6,7,7,6,4,6,4,5,4,6,6,7,6,5,6,5,5,6,7,7,6,6,6,6,7,6,5,6,6,7,9,7,9,8,8,9,9,10,9,9,9,10,10,10,2.4454529908673033,0.5961743192149848,0.9591836734693885,0.5032000000000002
10,9,7,0,0,1,7,6,6,6,5,5,4,5,6,5,4,4,9,4,6,5,5,5,3,4,6,7,6,7,6,6,6,7,9,9,8,7,9,9,7,9,9,10,10,9,9,10,10,10,2.305956200543437,0.5524824190643702,0.8979591836734702,0.5288000000000002
10,10,1,1,1,7,6,4,5,6,6,6,5,4,5,5,6,6,6,6,5,5,5,4,6,7,7,5,6,6,6,6,6,7,6,7,9,7,8,9,8,9,9,9,9,9,10,10,10,10,2.327712758888185,0.5555637280199281,0.9387755102040823,0.5256000000000003
10,6,2,1,6,1,6,6,1,6,6,6,5,5,1,5,5,5,6,7,6,6,4,0,6,7,4,4,6,6,5,6,5,6,6,6,7,7,6,6,7,7,9,10,10,9,9,9,10,10,2.1579169671721714,0.5002482457328112,0.7551020408163269,0.5720000000000002
