0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
5,0,0,0,0,0,0,0,0,0,3,9,7,6,8,7,6,3,4,3,7,5,4,1,6,6,7,2,1,5,1,1,3,7,1,0,3,3,2,1,1,0,1,3,1,1,5,4,3,6,0.17136139793885552,0.1609489835879421,0.6530612244897963,0.22799999999999998
6,0,1,0,0,0,0,0,2,5,6,6,6,10,5,5,7,5,4,7,6,5,6,0,3,1,1,1,1,1,1,2,3,1,1,1,0,5,1,1,1,1,1,3,1,0,0,2,1,1,0.15913395090421628,0.17172895364734056,0.7346938775510209,0.196
6,0,0,0,0,0,0,0,1,0,5,6,7,6,5,3,5,10,6,6,3,4,6,3,6,7,6,2,6,7,1,3,1,1,1,1,0,6,1,1,1,1,1,3,2,1,0,1,4,5,0.17277652929245504,0.16759642393545676,0.6938775510204086,0.216
1,1,0,0,0,0,0,0,1,0,1,6,4,5,6,5,5,5,5,0,0,3,2,3,0,1,0,1,1,1,1,1,1,2,1,1,0,1,1,1,1,2,1,3,0,1,0,1,1,1,0.11402831246443174,0.09304124743040586,0.89795918367347,0.236
9,0,0,0,0,0,0,0,0,0,7,6,6,7,6,6,5,5,4,7,7,5,0,3,0,1,2,1,1,2,1,1,0,1,0,1,0,3,1,1,3,1,2,1,0,0,7,3,1,3,0.14801219500943893,0.1575279927720799,0.7959183673469393,0.20400000000000001
0,1,2,1,0,0,0,0,0,0,1,3,4,1,9,6,7,5,0,2,3,4,2,1,0,7,3,1,1,3,1,1,3,2,1,0,0,0,1,1,2,1,2,2,1,1,6,3,0,0,0.12526693449583556,0.1016829095758509,0.755102040816327,0.244
7,6,7,7,7,7,7,6,7,7,7,7,7,6,6,6,4,5,2,1,2,2,3,1,1,1,2,1,1,3,1,1,0,3,1,0,0,0,1,0,0,0,1,2,1,1,2,3,2,3,0.17756338780788886,0.3106703389945816,0.9591836734693885,0.068
7,6,0,0,0,0,0,1,7,7,9,7,7,6,6,6,6,5,1,3,1,3,1,2,1,2,2,1,1,2,1,0,3,1,1,1,0,1,1,0,1,1,1,1,1,0,1,3,0,1,0.15301616906367319,0.19719650929295654,0.89795918367347,0.15600000000000003
6,0,0,1,0,1,0,0,1,1,1,1,4,6,6,6,4,5,2,4,3,5,3,2,1,2,1,2,1,1,1,1,3,3,1,1,0,0,1,0,0,1,2,0,2,2,3,0,3,1,0.125295253626773,0.12008625721389286,0.7959183673469393,0.224
8,0,0,0,1,0,0,0,9,8,9,6,7,7,8,6,6,1,2,5,5,5,0,1,2,2,2,3,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,2,2,3,3,0.1565020777821057,0.1923835891763114,0.8571428571428578,0.168
6,0,0,0,0,0,0,0,0,0,7,6,6,5,9,4,5,5,4,3,7,5,10,0,6,1,0,2,1,2,1,1,3,3,0,0,3,3,2,0,1,1,1,3,1,1,2,3,1,7,0.15662572271127564,0.15310927225776982,0.6938775510204086,0.216
8,0,1,0,0,0,1,0,1,2,8,7,7,6,6,1,1,6,7,1,5,6,2,1,3,1,3,3,1,1,1,3,2,1,1,0,0,1,1,0,0,1,1,3,1,2,3,1,3,3,0.1434773310687666,0.1588793957908786,0.8571428571428578,0.196
6,0,1,1,0,0,1,0,0,0,8,7,7,7,6,6,4,5,2,3,3,4,2,3,1,6,7,2,1,2,1,3,3,2,1,2,2,1,1,0,0,3,0,0,1,2,3,2,0,7,0.15328761495518461,0.16055733750919585,0.7959183673469393,0.208
4,0,0,0,0,1,0,0,0,1,1,10,7,8,6,6,4,5,6,6,3,3,1,2,1,0,0,2,1,2,1,0,2,1,3,0,0,1,1,1,0,1,1,2,1,0,0,2,1,1,0.13876167078378893,0.13255724851861275,0.8163265306122455,0.22799999999999998
7,1,0,0,0,1,1,0,1,7,7,9,8,6,6,6,7,6,4,6,7,6,2,1,2,1,2,0,6,2,0,1,1,1,1,0,0,0,1,0,2,1,1,0,1,1,3,3,4,3,0.16334535682426474,0.19060030626772806,0.8163265306122455,0.17600000000000002
7,4,1,0,0,0,0,7,6,6,6,7,7,6,5,6,6,5,4,6,4,3,2,1,1,1,1,2,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,2,0.1533466619462526,0.20267980641699362,0.9387755102040823,0.14800000000000002
6,0,0,1,1,0,1,0,1,1,3,6,7,6,9,6,5,5,5,1,3,3,1,1,1,1,2,2,1,0,1,2,3,1,1,0,2,0,1,1,0,1,1,3,1,1,0,1,1,1,0.13530326442677887,0.14278731039903925,0.8571428571428578,0.20400000000000001
9,1,0,0,0,0,0,0,0,0,1,6,4,7,6,6,6,5,5,4,1,2,3,1,3,1,0,1,1,2,1,1,2,1,1,1,0,0,1,1,1,1,1,3,2,1,1,0,2,1,0.13108932517339444,0.13587087083899904,0.89795918367347,0.216
8,0,0,1,1,7,6,6,9,9,7,8,7,9,6,6,5,5,5,4,5,5,6,5,5,6,5,2,1,1,1,2,3,2,1,0,1,0,1,1,1,1,1,1,1,2,3,3,3,1,0.19127896586770787,0.27559300350984123,0.89795918367347,0.12800000000000003
6,0,0,0,0,0,0,0,1,0,6,6,6,6,6,6,6,1,3,6,6,4,3,0,6,1,3,2,1,0,1,1,1,1,3,1,3,0,1,1,2,1,1,3,1,1,4,3,1,1,0.14571544922870866,0.1424833538350877,0.8163265306122455,0.216
1,1,0,0,0,0,0,0,1,0,0,7,7,7,6,6,6,4,5,3,4,4,2,1,0,1,1,1,1,2,6,1,2,1,1,1,0,0,1,1,2,2,2,3,1,1,0,3,7,1,0.13850257223897203,0.11616893231105516,0.8367346938775516,0.236
3,1,0,1,1,0,0,0,4,1,6,9,7,7,6,6,5,9,5,4,5,9,4,5,6,7,0,4,6,1,6,1,3,1,1,0,2,2,1,0,0,2,1,2,1,1,1,2,0,2,0.1750610491873637,0.18640901534478485,0.6530612244897963,0.196
9,1,0,0,0,1,0,0,0,1,0,7,0,6,6,9,7,6,3,2,5,1,2,1,0,1,1,0,1,2,1,1,3,1,1,3,1,1,1,1,0,0,0,1,1,1,2,1,1,1,0.12794492802936572,0.13494013394923687,0.8367346938775516,0.20400000000000001
6,1,1,0,0,1,0,1,1,9,9,9,7,7,6,6,4,6,4,4,10,3,1,1,2,1,0,1,2,2,1,2,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,6,0.15452952993397523,0.18709736280993053,0.89795918367347,0.17600000000000002
7,7,0,0,2,1,0,7,10,9,6,7,7,7,6,6,5,5,2,6,2,0,2,1,2,1,1,1,1,2,1,0,1,1,1,1,0,1,0,1,0,2,0,0,1,0,0,0,0,1,0.15937952391067256,0.2305652218566315,0.755102040816327,0.136
7,0,0,0,0,0,0,0,1,0,1,1,7,5,4,5,7,1,1,1,1,5,3,1,0,1,1,1,1,1,1,1,3,2,1,1,0,0,0,0,1,3,1,0,1,1,1,0,0,1,0.1079673926705759,0.10229435200635215,0.8571428571428578,0.236
8,7,0,0,9,10,5,8,9,8,8,7,6,6,7,6,5,6,5,5,6,5,6,6,5,6,5,6,6,5,1,2,2,2,1,1,1,3,1,2,1,1,1,1,1,1,1,2,1,3,0.2099408686972273,0.33977767283403293,0.89795918367347,0.08800000000000001
8,3,0,1,0,1,7,7,7,7,6,6,7,6,6,3,3,2,1,2,3,2,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,2,1,2,0,0.1421773620857117,0.20108404925531903,0.89795918367347,0.136
8,0,0,0,1,1,0,1,4,8,8,9,6,6,9,6,6,5,0,7,6,5,2,5,1,1,3,1,1,1,1,2,1,1,4,1,0,1,1,1,0,1,1,1,1,1,3,3,1,2,0.16630394399291828,0.2004816336180668,0.7346938775510209,0.17600000000000002
8,0,1,1,0,6,8,7,9,9,9,7,7,6,6,6,5,5,5,4,4,5,6,4,3,6,4,5,1,1,2,1,2,2,2,0,1,0,1,0,0,1,1,1,1,2,3,3,3,1,0.18863787537891724,0.2752592583015576,0.8775510204081639,0.12800000000000003
6,0,1,0,1,1,1,0,4,9,7,9,7,6,6,7,6,5,5,1,3,4,1,1,3,1,0,1,1,0,1,3,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0.14937559108281495,0.1810756054257008,0.8775510204081639,0.17600000000000002
9,1,0,0,0,1,0,0,4,6,6,9,7,7,6,5,5,6,0,1,3,2,1,1,0,0,0,1,1,0,1,2,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0.13677960481086915,0.1663613348925865,0.9183673469387762,0.17600000000000002
8,9,0,0,2,7,9,6,10,9,8,9,7,9,7,6,5,5,6,5,4,6,6,5,6,6,5,6,6,6,0,1,2,1,1,1,0,0,1,1,1,2,1,2,1,1,2,2,2,1,0.20821164597803998,0.33481857072672594,0.8775510204081639,0.09600000000000002
8,1,0,0,0,1,0,0,0,1,0,1,7,6,6,5,4,0,1,0,1,2,2,1,0,1,1,0,1,0,1,1,3,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0.10726551734488356,0.10283386165322309,0.9387755102040823,0.21200000000000002
9,1,0,0,0,0,0,0,0,6,7,6,7,7,6,6,5,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,2,2,1,0,0,2,0,1,0,1,0.1196849580570015,0.14111451228925992,0.8775510204081639,0.188
7,0,1,0,0,1,0,0,0,0,4,6,7,6,9,6,3,5,1,0,3,2,2,1,1,1,0,1,3,1,1,1,2,1,1,2,0,0,0,1,1,1,1,1,1,2,0,2,1,1,0.12760813135594648,0.13140711467892985,0.7755102040816332,0.216
4,0,1,0,6,5,1,7,8,9,9,10,10,5,9,9,8,6,2,7,3,8,6,1,10,6,10,9,9,1,6,3,4,1,9,6,6,8,6,6,0,7,6,4,1,9,2,2,3,6,0.25837702981970073,0.31417008726100726,0.3877551020408164,0.136
8,7,6,6,7,7,7,7,6,7,7,7,7,6,5,4,4,2,2,1,2,2,2,2,1,1,1,0,1,1,3,0,1,3,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.16951687713153155,0.3001990792399834,0.9591836734693885,0.068
4,0,0,0,1,1,0,0,1,1,0,1,7,6,6,6,6,5,2,1,1,3,2,1,0,1,1,2,1,3,1,2,3,1,2,0,0,0,0,1,2,1,0,1,0,1,0,1,1,1,0.11718746331614749,0.10677563599148503,0.9183673469387762,0.224
1,1,1,0,0,0,0,0,0,1,0,1,7,6,5,4,4,3,2,1,1,2,1,3,1,1,2,1,1,1,1,1,2,2,1,1,0,0,1,0,1,3,1,0,1,0,1,0,0,3,0.10744956518254704,0.08314429780060069,0.9591836734693885,0.236
7,0,1,0,0,0,1,0,1,7,2,0,0,7,7,6,5,5,0,2,2,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0.11818955499760739,0.122404854135647,0.8571428571428578,0.20400000000000001
6,0,1,0,0,1,0,1,2,9,4,10,7,6,9,9,9,10,5,1,4,2,1,2,3,0,4,1,2,1,2,0,3,1,1,1,0,1,1,0,1,6,0,0,1,1,0,1,0,0,0.16422029834954566,0.1924180233752358,0.6530612244897963,0.188
8,0,1,1,0,1,0,1,7,7,9,8,7,9,6,6,4,5,7,6,3,3,1,6,4,1,2,6,2,1,1,1,1,2,1,3,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0.1668688698515908,0.21371745885330368,0.8163265306122455,0.168
8,0,0,0,0,1,0,0,7,7,7,6,7,6,8,9,7,5,2,1,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0.1434610487263937,0.17556858946736176,0.89795918367347,0.17600000000000002
7,7,0,1,0,6,7,7,9,9,9,9,7,8,9,6,5,4,7,5,5,6,5,5,1,6,6,6,0,0,1,1,3,1,1,0,0,0,1,1,0,0,0,1,0,1,0,2,1,0,0.1957784899708089,0.30363566685090615,0.8163265306122455,0.11600000000000002
8,6,0,1,5,10,9,7,9,7,10,10,8,9,6,10,6,9,7,5,9,6,6,6,7,6,7,7,7,6,7,1,3,2,6,6,0,0,1,1,1,3,2,0,1,1,1,5,2,6,0.25823916170983874,0.3804517471249185,0.5918367346938779,0.1
8,1,0,1,1,1,6,8,9,7,6,8,7,6,6,7,5,6,6,6,6,2,2,2,5,1,3,1,1,2,1,2,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0.17065688201309823,0.24340346762632128,0.8367346938775516,0.14800000000000002
7,1,1,0,0,0,0,0,0,1,3,6,7,6,7,6,3,2,1,1,2,0,1,1,0,1,0,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.10917782719406242,0.11729064880274608,0.89795918367347,0.20400000000000001
9,1,0,0,5,10,8,7,9,9,9,9,7,7,6,6,5,5,6,5,6,6,6,7,6,5,4,5,6,3,1,0,2,1,1,0,0,0,1,0,1,1,2,3,1,2,1,2,2,1,0.20573565822862896,0.3207808342082403,0.8775510204081639,0.10800000000000001
7,0,0,0,0,0,0,0,1,0,1,6,7,1,9,6,4,2,3,2,2,3,3,1,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,2,1,0,0.11376680155315068,0.11259688924955327,0.8775510204081639,0.22799999999999998
0,0,0,0,0,1,0,0,0,0,0,0,3,5,6,6,5,4,3,3,2,3,3,1,0,2,3,2,1,3,1,1,4,3,0,1,1,2,1,1,0,1,5,2,2,2,0,4,3,1,0.12215150175355152,0.0815377689771784,0.8163265306122455,0.256
9,1,0,1,0,1,7,7,6,7,6,7,7,7,7,6,6,5,4,0,1,2,2,1,1,0,1,0,1,1,1,1,0,1,1,0,1,3,0,1,1,1,0,0,0,0,0,1,1,0,0.15231025042304125,0.21556138521518864,0.9183673469387762,0.136
8,1,0,1,1,6,9,7,9,9,7,9,7,6,6,6,4,5,6,5,6,5,7,6,5,6,5,1,1,1,1,1,3,1,1,0,1,1,1,1,1,1,1,0,1,1,0,3,3,2,0.19154023161239453,0.2856032382779902,0.8775510204081639,0.12800000000000003
9,5,6,6,4,9,8,7,9,8,8,9,7,6,5,6,4,5,6,5,4,1,2,2,3,3,1,1,0,0,1,1,3,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,2,3,0.18536387514016403,0.33170543946628217,0.9387755102040823,0.068
9,7,1,0,4,6,9,8,9,9,7,8,7,6,7,6,5,6,5,5,6,7,6,1,1,0,1,1,1,2,2,1,2,3,1,3,0,1,0,0,0,0,1,1,0,3,1,3,0,1,0.18731032515624962,0.31220802085288507,0.8571428571428578,0.09600000000000002
9,6,0,0,1,2,7,9,9,9,9,9,7,7,9,6,5,6,6,5,5,6,5,6,6,6,6,4,6,4,7,1,0,0,0,0,6,7,0,1,0,1,2,2,1,2,1,2,2,1,0.21385842034258873,0.3179901437750202,0.8367346938775516,0.11600000000000002
7,7,0,1,0,1,7,6,7,7,7,6,5,6,5,5,4,5,0,1,0,1,2,1,0,1,1,2,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,3,1,0,0,1,0,0,0.14383772335519326,0.21127491338431803,0.9183673469387762,0.12800000000000003
7,1,0,0,1,2,7,7,9,9,8,9,7,9,6,6,6,6,7,6,4,5,5,2,10,6,6,7,9,1,7,1,1,5,1,7,0,5,1,0,1,1,1,2,2,5,3,3,2,1,0.21451293814333322,0.2908824395916028,0.6530612244897963,0.14800000000000002
7,6,7,6,7,6,7,6,7,7,9,7,4,6,5,1,3,1,3,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.15937156631536722,0.28099640837209683,0.9591836734693885,0.068
7,1,0,0,0,0,0,0,1,0,7,1,7,7,1,6,2,2,3,3,3,1,2,0,0,0,1,1,1,1,0,1,1,3,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0.1055711647006026,0.1109845362554074,0.8367346938775516,0.216
9,1,0,0,0,0,1,0,0,7,7,6,7,7,7,5,3,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0.12587033981996798,0.1525385880783834,0.9183673469387762,0.17600000000000002
6,6,2,1,0,1,6,8,9,8,9,9,7,7,5,5,5,7,7,6,2,2,1,1,2,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.16571762764486447,0.2546855939496718,0.8775510204081639,0.12800000000000003
0,6,0,0,0,0,0,0,0,0,1,0,4,6,6,5,5,3,1,2,2,3,1,2,1,3,0,1,1,1,1,1,0,1,0,0,1,3,1,1,1,1,1,1,1,2,1,2,1,7,0.10933153046509095,0.09328043236460379,0.8775510204081639,0.24799999999999997
7,6,7,0,0,6,7,7,9,7,9,7,6,6,5,6,6,2,0,1,2,2,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.15635017040795912,0.2571839930586189,0.9183673469387762,0.09600000000000002
7,7,0,0,1,2,7,7,9,9,9,9,9,6,9,9,10,9,8,6,6,6,5,5,7,0,5,6,5,5,7,1,2,1,1,1,1,7,6,0,0,0,1,3,3,2,0,2,2,5,0.2347748663476713,0.32916519057327465,0.6938775510204086,0.12800000000000003
6,1,0,0,0,1,0,1,1,7,9,9,7,7,7,6,1,7,3,0,2,1,2,1,1,1,1,2,2,0,0,1,2,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0.13891419416915574,0.16140358176734548,0.8367346938775516,0.188
8,0,1,0,0,0,0,0,0,6,6,7,6,4,6,6,5,6,7,2,2,2,1,1,1,1,1,1,0,1,1,0,0,2,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0.13155517755384202,0.14939971393183032,0.9183673469387762,0.196
7,7,1,1,0,1,1,7,7,6,6,5,4,6,6,5,4,6,5,2,2,1,2,1,1,0,1,2,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0.14246684262227813,0.20473267907563553,0.9387755102040823,0.12400000000000003
6,0,0,1,0,1,0,0,0,0,0,0,4,3,6,6,3,3,2,3,0,0,1,0,0,1,1,1,1,1,1,0,2,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.09247419270070069,0.08274317590203958,0.8775510204081639,0.244
9,7,1,0,1,9,9,7,9,7,8,8,7,6,5,5,2,4,5,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,1,1,3,1,0,1,1,1,1,0.16912637350632206,0.274136443294286,0.89795918367347,0.10800000000000001
7,1,0,1,0,0,0,0,0,1,6,6,7,6,5,5,5,6,1,3,2,3,3,2,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2,1,0.12377603188021377,0.1352968106708403,0.9183673469387762,0.196
4,0,0,0,1,1,0,0,1,0,6,6,7,6,6,6,6,1,2,1,1,3,2,1,0,1,1,2,1,3,1,1,0,1,0,1,0,0,1,1,2,1,0,1,0,1,0,1,1,0,0.11903913259502788,0.11918826303357873,0.9387755102040823,0.216
9,1,0,0,0,0,0,7,6,7,7,6,4,6,5,5,5,5,3,2,2,1,2,2,1,1,1,3,1,2,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0.1424740897240136,0.18226333420797103,0.9387755102040823,0.15600000000000003
0,1,0,0,0,0,0,0,1,0,0,1,2,3,5,5,4,2,1,1,0,1,2,1,0,6,1,1,4,2,1,5,2,1,1,1,1,2,1,0,1,1,0,1,0,1,0,1,2,2,0.10374997791404007,0.06478558382038817,0.8367346938775516,0.264
9,0,0,0,1,0,1,0,1,0,10,6,7,7,6,5,5,2,0,1,7,2,5,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0.12926927031686902,0.15095320817064173,0.8163265306122455,0.18400000000000002
9,7,6,0,0,1,7,7,6,7,9,7,7,6,5,5,2,2,1,2,2,2,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0.15030865677312122,0.24171870658693292,0.9387755102040823,0.09600000000000002
9,1,0,1,1,0,5,6,9,7,9,9,6,7,5,6,5,5,0,1,0,0,1,1,2,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0.14999656113890458,0.21143397313730286,0.8775510204081639,0.136
6,7,6,0,6,6,7,7,9,9,10,9,7,6,6,6,5,6,6,7,3,3,1,1,3,1,3,1,1,1,0,1,1,2,1,0,1,1,1,1,0,1,0,0,1,0,1,1,2,0,0.18795044783251064,0.31435976877415883,0.9183673469387762,0.08800000000000001
