0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
4,5,8,6,5,5,5,5,7,5,5,5,5,5,5,5,8,7,7,5,4,6,5,6,7,5,5,7,5,6,4,5,5,7,7,6,5,10,6,5,6,6,5,5,6,7,6,4,7,6,5,5,5,6,5,6,6,8,5,6,7,8,7,5,10,5,6,5,6,6,6,5,6,6,5,4,6,4,6,6,5,5,6,5,7,5,9,7,9,4,6,6,7,6,6,7,5,6,9,6,-4.541921745483889,-10.315018708955048
10,10,9,6,6,5,5,5,7,5,4,5,5,10,5,5,9,7,7,5,6,6,5,6,7,5,5,7,5,6,7,5,5,7,7,7,5,10,6,6,6,6,5,5,6,6,7,4,6,6,5,5,5,5,5,6,6,9,5,6,6,8,7,5,10,5,6,5,6,6,6,5,6,6,5,7,6,4,6,5,5,5,6,10,7,5,6,7,9,4,6,6,6,5,6,7,5,6,6,9,-1.994100230012421,-10.978296253643709
10,10,8,6,6,5,5,5,7,5,4,5,5,10,5,5,9,7,7,5,6,6,5,6,7,5,5,7,5,6,7,5,5,7,7,7,5,10,6,6,6,6,4,5,6,6,7,4,6,6,5,5,5,6,5,6,6,9,5,6,6,8,7,5,10,5,6,5,6,6,6,5,6,6,5,7,6,4,6,5,5,5,6,10,7,5,6,7,9,4,6,6,6,5,6,7,5,6,6,9,-2.0549016868398247,-10.819966294449756
10,10,8,6,6,5,5,5,7,5,4,5,5,5,5,5,9,7,7,5,5,6,5,6,7,5,5,7,5,6,7,5,5,7,7,7,5,10,6,6,6,6,4,6,6,7,6,4,7,6,5,4,5,6,5,6,6,9,5,6,6,8,7,5,10,5,6,5,6,6,6,5,6,6,5,7,6,5,6,5,5,5,6,10,7,5,5,7,6,4,6,6,6,5,6,6,5,6,6,6,-2.132650069857725,-10.76799185533036
10,10,9,6,6,5,5,5,7,5,4,5,5,10,5,5,9,7,7,5,6,6,5,6,7,5,5,7,5,6,7,5,5,7,7,7,5,10,9,6,6,6,5,5,6,6,6,4,6,9,5,5,5,5,5,6,6,9,5,6,6,8,7,5,10,5,6,5,6,6,9,5,6,6,5,7,6,4,6,5,5,5,5,10,7,5,6,7,9,4,5,6,6,5,6,7,5,6,6,9,-2.041472253700389,-10.9040825015439
10,10,8,6,6,5,5,5,7,5,4,5,5,10,5,5,9,7,7,5,6,6,5,6,7,5,5,7,5,6,7,5,5,7,7,7,5,10,9,6,6,6,4,5,6,6,7,4,6,6,5,5,5,6,5,6,6,9,5,6,6,8,7,5,10,5,6,5,6,6,9,5,6,6,5,7,6,4,6,5,5,5,6,10,7,5,6,7,9,4,5,6,6,5,6,7,5,6,6,6,-2.077655174875962,-10.809106640270274
10,10,8,6,6,5,5,5,7,5,4,5,5,10,5,5,9,7,7,5,6,6,5,6,7,5,5,7,5,6,7,5,5,7,7,7,5,10,6,6,6,6,4,5,6,6,6,4,6,6,5,5,5,6,5,6,6,9,5,6,6,8,4,5,10,5,6,5,6,6,6,5,6,6,5,7,6,4,6,5,5,5,6,10,7,5,6,7,9,4,6,6,6,5,6,7,6,6,6,6,-1.9191461020709124,-11.10140935495619
10,10,8,6,6,5,5,5,7,5,4,5,5,10,5,5,9,7,7,6,6,6,5,6,7,5,5,7,5,6,7,5,5,7,7,7,5,10,6,6,6,6,4,5,6,6,7,4,6,6,5,5,5,6,5,6,6,9,5,6,6,8,4,5,10,5,6,5,6,6,6,5,6,7,5,7,6,4,6,5,5,5,6,10,7,5,6,7,9,4,6,6,6,5,6,7,5,6,6,6,-2.0379915727576448,-10.942221645277652
10,10,8,6,6,5,5,5,7,5,4,5,5,10,5,5,8,7,7,5,6,6,5,6,7,5,5,7,5,6,7,5,5,7,7,7,5,10,6,6,6,6,4,5,6,6,7,4,6,6,5,5,5,6,5,6,6,9,5,6,6,8,4,5,10,5,6,5,6,6,6,5,6,6,5,7,6,4,6,5,5,5,6,10,7,5,6,7,9,4,6,6,6,5,6,7,5,6,9,6,-1.9797885267078272,-10.981346409468204
10,10,8,6,6,5,5,5,7,5,4,5,5,10,5,5,9,7,7,5,6,6,5,6,7,5,5,7,5,5,7,5,5,7,7,7,5,10,6,6,6,6,4,5,6,6,7,4,6,6,5,5,5,6,5,6,6,9,5,6,6,8,4,5,10,5,6,5,6,6,6,5,6,6,5,7,6,4,6,5,5,5,6,10,7,5,6,7,9,4,6,6,6,5,6,7,5,6,6,6,-1.8637823132081588,-11.647208940207
10,10,8,6,6,5,5,5,7,5,4,5,5,10,5,5,9,7,7,5,6,6,5,6,7,5,5,7,5,5,7,5,5,7,7,7,5,10,6,6,6,6,4,6,6,6,6,4,6,6,5,5,5,6,5,6,6,9,5,6,6,8,4,5,10,5,6,5,6,6,6,5,6,6,5,7,6,4,6,5,5,5,6,10,7,5,6,7,9,4,6,6,6,5,6,7,5,6,6,6,-1.858704580869115,-12.087516874446242
