0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg upstream_flooding,avg water_demand
6,6,5,6,5,6,6,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,5,5,4,5,5,6,6,6,4,7,5,6,5,10,5,9,5,5,6,5,6,5,5,5,7,6,6,4,10,6,5,5,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,5,4,9,5,5,7,6,5,5,5,7,-3.9888035106895745,-9.280936658122346
9,6,5,5,5,6,5,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,8,6,5,5,5,4,5,5,6,6,6,4,7,5,6,10,10,5,9,5,6,7,5,6,5,5,4,7,6,6,4,5,6,5,4,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,5,5,9,5,5,7,6,5,5,5,7,-2.85110850079898,-9.394015161789204
5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,8,5,5,6,5,7,7,7,6,5,5,5,4,5,5,6,6,6,4,7,5,6,10,5,5,9,5,6,7,5,6,5,5,4,7,6,6,4,5,6,5,5,5,5,4,5,5,5,6,5,9,9,7,5,5,9,5,6,5,6,5,7,5,5,10,9,9,5,5,6,5,6,5,7,5,5,9,5,5,7,6,4,5,6,7,-4.438160976783373,-9.159639585919717
5,6,5,5,5,5,5,5,5,6,5,5,5,5,5,7,5,5,6,5,7,7,7,6,5,9,5,4,5,5,6,9,6,5,7,5,6,10,10,5,9,5,5,7,5,6,6,5,5,7,6,6,4,5,6,5,4,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,6,5,9,5,6,7,5,5,5,5,7,-4.865764572353724,-9.040976610283879
10,6,5,6,5,5,5,5,6,7,5,5,5,5,5,6,5,5,6,4,7,7,7,6,5,5,5,5,5,5,6,6,6,5,7,5,6,5,10,5,9,5,6,7,5,6,5,5,5,6,6,6,7,5,6,5,5,5,5,4,5,4,5,7,5,6,9,7,5,5,6,5,6,5,6,4,7,5,5,10,9,9,4,5,6,5,6,6,6,5,5,9,5,5,7,5,6,5,6,7,-2.5293282903421273,-9.503304014375173
10,6,5,5,5,5,5,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,5,5,4,5,5,6,6,6,4,7,5,6,10,10,5,9,5,6,7,5,9,5,5,5,7,6,6,4,5,6,5,4,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,5,5,10,9,9,5,5,6,5,6,5,7,5,5,9,5,5,7,6,5,5,5,7,-2.7132145072805143,-9.43334361329027
9,6,5,5,5,6,5,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,6,5,4,5,5,6,6,6,4,7,5,6,10,10,5,9,5,6,7,5,6,5,5,4,7,6,6,4,5,6,5,5,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,5,5,6,5,5,7,6,5,5,5,7,-3.153055785388369,-9.30925041143155
5,6,5,5,5,6,5,5,5,6,5,5,5,5,5,7,5,5,6,5,7,8,7,6,6,6,6,4,5,5,6,7,5,5,7,5,6,10,10,5,9,5,6,4,5,6,10,5,4,7,6,7,4,5,6,5,4,5,5,4,5,6,5,6,5,9,9,7,5,7,6,5,6,5,7,5,7,5,5,10,9,7,5,5,6,5,6,5,7,5,6,9,5,5,7,6,5,5,5,7,-4.345265391065248,-9.192285390341102
9,6,5,5,5,6,5,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,5,5,4,5,5,6,6,6,4,7,5,6,10,10,5,9,5,6,7,5,6,5,5,4,7,6,6,4,5,6,5,5,5,5,4,5,5,5,5,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,5,5,9,5,5,7,6,5,5,5,7,-3.0156729820309476,-9.376964064396631
5,6,5,6,5,5,5,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,5,5,4,5,5,6,6,6,4,7,5,6,5,10,5,6,5,5,6,5,6,5,5,4,7,6,6,4,5,6,5,5,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,5,4,9,5,5,7,6,5,5,5,7,-4.350731055606227,-9.173220252313662
9,6,5,5,5,6,5,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,5,5,4,5,5,6,6,6,4,7,5,6,10,10,5,9,5,6,7,5,6,5,5,4,7,6,6,4,5,6,5,5,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,9,5,6,5,7,5,5,9,5,5,7,7,5,5,5,7,-3.07423986246678,-9.332044261273765
6,6,5,5,5,5,5,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,6,5,5,4,5,5,6,6,6,4,7,5,6,10,10,5,9,5,6,5,5,6,5,5,4,7,6,6,4,5,9,5,5,5,5,4,5,5,5,6,5,9,9,7,5,5,6,5,6,6,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,5,5,9,5,5,7,6,5,5,5,7,-4.563135762058076,-9.124531088455477
9,6,5,5,5,6,5,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,5,5,4,5,5,6,6,6,4,7,5,6,10,10,5,9,5,9,7,5,6,5,5,4,7,6,6,4,5,6,5,5,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,5,5,9,5,5,7,6,5,5,5,7,-2.9298194080928375,-9.380419264310694
10,6,5,5,5,5,5,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,5,5,4,5,5,6,6,6,4,7,5,6,10,10,5,9,5,9,7,5,9,5,5,4,7,6,6,4,5,6,5,4,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,4,9,5,5,6,5,5,5,7,5,5,9,5,5,7,6,5,5,5,7,-2.6364321125863173,-9.46379405418661
10,10,6,6,6,6,10,5,6,6,5,5,5,5,5,9,5,5,6,5,6,7,7,6,5,5,6,4,6,5,6,5,5,5,6,10,6,5,5,5,9,5,6,7,5,8,5,5,9,7,7,7,4,5,6,5,4,6,5,4,5,4,5,6,6,9,6,7,5,5,6,5,6,5,6,5,7,5,5,10,9,9,4,5,6,5,6,5,7,5,5,9,5,5,7,6,5,5,5,7,-1.7687697568750056,-9.705384541888812
10,9,5,5,6,5,5,5,5,6,5,5,5,5,5,6,5,5,6,5,7,7,7,6,5,5,6,7,5,5,5,6,6,7,7,5,6,5,10,5,9,5,6,6,5,9,5,5,5,7,7,7,5,5,6,5,5,5,5,4,5,7,5,6,5,6,6,7,5,6,6,5,6,5,6,5,7,5,5,10,9,9,5,5,6,5,6,5,7,5,5,9,5,5,7,6,6,5,5,7,-1.957807795372869,-9.65587529736789
10,10,10,4,6,6,5,5,5,6,5,5,5,5,5,6,5,5,6,6,6,8,7,6,5,5,6,7,6,5,5,6,6,6,7,5,6,5,10,5,9,10,6,6,5,6,5,5,5,6,7,7,6,5,7,5,6,5,5,7,5,7,10,7,6,9,6,7,5,6,6,5,6,5,6,5,7,5,5,9,9,8,5,5,6,5,6,5,6,5,5,6,5,5,7,6,6,5,5,7,-1.4655364101037573,-9.962325760909431
10,10,10,7,5,6,6,5,5,5,5,5,5,5,5,6,5,5,6,5,7,8,7,5,5,5,10,4,6,5,5,5,6,5,7,5,6,5,10,5,9,5,5,6,5,6,5,5,6,7,6,6,7,5,6,5,5,6,5,4,5,7,5,6,5,6,6,7,5,5,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,5,5,4,9,5,5,7,6,5,5,5,7,-1.6589890417903812,-9.807676487316796
6,6,5,5,5,6,6,5,5,6,5,5,5,5,5,7,5,5,6,5,7,7,7,6,5,6,5,4,5,5,6,6,5,5,7,5,6,5,10,5,9,5,6,6,5,6,5,5,4,7,6,6,4,5,6,5,5,5,5,4,5,6,5,6,5,9,9,7,5,7,6,5,6,5,6,5,7,5,5,10,9,7,5,5,6,5,6,5,7,5,7,9,5,5,7,6,5,5,5,7,-4.061792233721473,-9.21941552042401
9,6,5,6,5,6,6,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,5,5,4,5,5,6,6,6,4,7,5,6,5,10,5,9,5,5,6,5,6,5,5,4,7,6,6,4,10,6,5,5,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,5,4,6,5,5,7,6,5,5,5,7,-3.034095707136513,-9.359057441738877
6,6,5,6,5,6,6,5,5,6,5,6,5,5,5,7,5,5,6,5,7,7,7,6,5,5,4,4,5,5,6,6,6,4,7,5,6,5,10,5,9,5,5,6,5,6,5,5,5,7,6,6,4,10,6,5,5,5,5,4,5,5,5,6,5,9,9,7,5,4,6,5,6,5,6,5,7,6,5,10,9,9,5,5,6,5,6,5,7,5,4,9,5,5,7,6,5,5,5,7,-3.909319381981079,-9.293114943974608
