0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg avg_pollution,avg utility,avg inertia,avg reliability
10,9,8,9,4,5,6,4,5,5,5,5,7,4,5,6,6,2,3,4,5,4,6,5,5,4,3,4,5,5,1,4,4,6,4,5,5,1,5,5,5,4,5,4,5,4,5,5,1,2,7,6,4,5,5,5,5,4,6,7,5,5,5,6,4,4,5,5,5,10,7,5,7,4,5,6,6,7,6,6,4,3,2,2,6,7,6,7,6,4,6,6,7,7,6,4,6,5,6,10,2.7768376497175944,0.614792595438422,0.818181818181817,0.5068000000000004
10,10,5,6,5,4,5,5,5,5,5,6,5,4,5,5,6,5,5,5,6,6,6,5,6,5,5,6,6,7,6,7,7,6,4,5,6,7,6,6,7,6,6,4,5,5,5,7,6,6,7,7,6,6,6,5,5,5,6,5,6,7,6,5,4,4,5,5,4,6,6,5,6,4,6,6,6,7,6,6,4,3,3,7,6,6,5,4,6,6,6,6,6,4,6,4,6,5,5,6,2.923362337010266,0.6629435882322677,0.9696969696969678,0.4636000000000003
9,7,1,1,0,2,1,0,0,1,2,1,6,4,3,2,4,2,2,0,6,5,5,4,5,2,4,3,5,4,5,4,4,6,4,3,1,1,2,6,4,4,5,1,6,4,4,7,1,2,3,4,4,4,5,1,3,2,1,4,3,1,6,5,4,3,5,5,4,2,4,5,5,4,2,0,1,0,1,3,4,3,0,3,5,9,6,4,5,4,6,6,2,5,6,4,6,5,7,6,2.239721857018786,0.3719038080749399,0.6868686868686862,0.6184000000000003
10,8,7,6,5,4,6,7,6,4,5,5,5,4,4,5,6,2,1,5,6,5,5,5,5,4,3,4,5,5,6,4,4,6,4,5,6,4,5,5,6,4,6,7,6,4,6,4,6,6,7,7,7,6,6,6,5,4,6,7,6,6,6,5,4,4,4,5,5,5,4,5,6,5,6,6,7,7,6,4,4,3,5,5,6,6,6,4,6,5,6,7,7,7,6,4,6,6,6,6,2.8433383843487703,0.6226920212265025,0.9595959595959579,0.4860000000000002
9,7,1,1,4,5,6,5,6,4,5,5,5,4,4,6,5,3,3,4,5,4,6,5,5,4,3,4,5,4,5,4,4,6,4,5,1,1,5,5,6,4,6,5,5,4,5,4,1,5,4,5,4,5,6,4,5,4,5,5,5,6,5,5,4,4,5,4,4,5,4,4,5,4,6,1,1,4,6,4,4,3,4,3,6,6,6,5,6,7,6,7,6,6,6,4,6,6,5,7,2.5658508541611007,0.5321603510176693,0.8888888888888873,0.5568000000000003
9,7,7,9,5,6,6,6,6,4,5,5,5,4,4,6,2,2,2,4,5,5,6,5,4,4,3,4,5,4,5,4,4,6,4,5,1,1,6,5,5,4,6,4,5,4,4,5,1,5,4,5,4,5,5,4,5,4,5,4,6,5,5,5,4,3,5,4,4,5,4,5,6,4,6,6,6,5,6,4,3,3,1,3,6,6,6,4,6,4,6,7,6,5,6,7,6,5,5,6,2.668988548865762,0.5819501212576627,0.9090909090909075,0.5368000000000004
10,7,7,9,4,6,5,5,6,4,5,5,5,4,6,5,5,2,3,4,5,5,5,4,5,4,3,4,4,4,5,4,4,6,4,6,2,3,2,6,5,4,5,4,6,4,5,4,6,5,4,5,4,5,6,5,6,4,6,4,5,6,5,5,4,4,4,4,4,5,4,5,5,4,6,6,6,4,6,4,3,3,3,2,6,6,6,5,6,4,6,6,6,7,6,7,6,5,5,6,2.740217409748441,0.5919791741214085,0.9393939393939377,0.5156000000000003
9,7,8,6,4,6,5,5,5,4,5,5,5,4,4,6,6,2,3,4,5,5,6,5,4,4,3,4,5,4,5,4,4,6,4,5,1,3,1,5,5,5,6,4,6,4,5,5,1,5,4,5,4,5,5,4,6,4,6,4,6,5,5,5,4,3,4,4,4,5,4,5,6,4,5,6,6,6,6,4,3,3,1,3,6,5,6,4,6,4,6,7,6,5,6,7,6,5,5,6,2.6506354828375867,0.5731900013340789,0.9292929292929276,0.5392000000000003
9,7,7,6,4,6,6,5,5,4,6,5,5,4,4,5,1,2,3,4,5,5,6,4,4,4,3,4,5,4,5,4,4,6,4,5,1,0,5,5,6,5,6,4,7,4,5,2,1,5,4,5,4,5,6,4,6,4,1,4,5,5,6,6,4,4,4,4,4,5,4,4,5,4,5,6,7,6,6,4,3,3,2,3,1,6,6,4,6,4,6,7,6,5,6,7,6,5,5,6,2.6224156399166274,0.5581144960659247,0.8989898989898975,0.5500000000000003
10,7,1,6,2,3,1,1,1,2,5,6,6,5,0,6,6,2,7,7,6,4,6,5,5,3,6,5,6,4,4,4,5,6,4,2,1,5,2,5,5,4,6,4,5,5,5,5,6,1,1,6,4,5,6,2,5,4,1,2,4,6,6,5,4,2,6,1,7,7,6,5,5,5,5,1,1,0,6,4,5,4,4,4,6,6,6,4,5,4,5,6,7,6,6,4,6,5,5,6,2.5092154270489853,0.5025900564788887,0.7272727272727265,0.5660000000000003
9,7,7,6,4,6,6,4,6,5,5,6,5,4,6,5,2,2,4,4,5,4,5,5,5,4,3,4,4,4,5,4,4,6,4,6,2,3,2,6,5,5,5,4,6,4,4,5,6,5,4,4,4,5,6,5,6,4,2,4,5,1,5,5,4,3,5,4,4,5,4,4,5,4,6,5,6,4,6,4,3,3,1,2,6,6,6,4,6,4,6,7,6,7,6,7,6,6,5,6,2.6333118079545024,0.5718308903627332,0.8989898989898975,0.5460000000000003
8,7,7,6,5,5,6,5,6,5,5,5,5,4,5,5,5,2,3,4,5,4,6,6,5,4,3,4,4,5,5,4,4,6,4,5,1,3,6,5,5,4,5,5,6,4,5,4,6,5,4,6,7,6,6,5,6,4,6,4,6,6,5,5,4,4,5,4,4,5,4,5,6,4,6,6,6,7,6,6,4,3,3,2,6,6,6,5,6,4,6,6,7,7,6,7,6,6,5,6,2.7750016871130883,0.5916413877499153,0.9595959595959579,0.5016000000000003
10,7,7,9,7,5,5,6,6,4,5,5,5,4,7,6,2,2,3,4,5,5,6,5,5,4,3,4,4,4,5,4,4,6,4,2,2,1,1,5,5,4,5,4,6,4,5,5,1,5,4,6,4,5,6,4,5,4,6,4,5,5,5,5,4,4,4,4,4,5,4,5,6,4,6,6,6,7,6,4,3,3,4,2,6,6,6,4,6,4,6,7,6,6,6,7,6,5,5,6,2.696412857430883,0.5919217307881448,0.8989898989898975,0.5284000000000003
10,9,5,6,5,4,5,6,6,5,5,5,6,4,5,5,6,5,5,6,6,7,6,5,6,4,5,5,6,4,6,7,7,6,4,5,6,4,6,5,4,6,6,4,5,5,5,4,6,7,7,6,7,6,6,4,5,5,6,6,5,7,6,5,4,4,5,5,4,6,5,5,6,7,6,6,6,7,6,6,4,3,4,6,6,6,5,5,6,5,6,6,7,6,6,4,6,5,5,6,2.9192536626799406,0.6534884934807067,0.9797979797979779,0.4636000000000003
9,7,7,5,4,4,6,6,6,5,5,5,5,4,5,5,5,1,2,4,5,5,5,5,5,4,3,4,5,4,5,4,4,6,4,6,1,3,2,6,5,5,5,4,6,4,4,4,1,3,7,5,5,5,6,5,5,4,5,4,4,5,5,5,4,4,4,3,4,5,4,5,5,4,5,6,1,7,1,1,3,3,2,1,6,5,6,5,5,4,5,6,6,6,6,7,6,5,5,6,2.613291488180313,0.5602670356216302,0.8787878787878775,0.5512000000000004
9,7,6,5,3,1,1,0,1,2,5,6,5,4,5,5,4,0,5,4,5,3,6,4,5,4,3,2,2,4,4,4,4,6,4,1,1,0,3,10,5,4,2,1,5,4,4,4,0,3,1,4,5,5,1,4,5,3,6,4,3,6,5,5,4,1,1,4,3,5,5,3,5,4,5,0,1,3,1,3,3,3,1,2,5,6,6,4,5,4,6,6,4,6,6,7,6,5,7,6,2.3875172743285464,0.45025105274010746,0.7070707070707064,0.5940000000000003
10,7,7,9,5,7,5,4,6,4,5,5,5,4,6,6,2,2,2,4,5,5,6,5,5,4,3,4,4,4,4,4,4,6,4,6,2,2,2,6,5,4,5,5,6,4,5,4,5,2,4,6,4,6,5,5,6,3,5,4,5,1,5,5,4,4,4,4,3,5,4,5,5,4,5,5,6,5,6,4,3,3,3,2,6,6,6,5,6,4,6,6,6,6,6,7,6,5,5,6,2.655780031933127,0.5836150127857352,0.838383838383837,0.5416000000000003
10,8,7,6,5,4,6,7,6,4,5,6,5,4,4,5,6,2,1,5,6,4,5,5,6,4,4,4,6,5,6,4,4,6,4,5,6,7,7,6,5,4,6,7,6,4,6,4,6,7,7,6,7,6,6,6,5,4,6,7,6,6,6,5,4,4,5,5,4,6,4,5,6,4,6,6,7,7,6,5,4,3,4,4,6,6,6,4,6,6,6,7,7,6,6,4,6,6,6,6,2.862905744056277,0.6333290171203649,0.9696969696969678,0.4792000000000003
9,7,8,6,4,5,6,5,6,4,5,5,5,4,4,6,6,2,3,4,5,5,6,5,4,4,3,4,5,4,5,4,4,6,4,1,2,2,2,5,5,4,5,5,6,4,5,4,6,5,4,5,4,5,6,4,6,4,6,4,5,5,5,5,4,4,4,4,4,5,4,4,5,4,5,6,6,7,6,4,3,3,1,3,6,6,6,5,6,7,6,6,6,5,6,4,6,6,5,6,2.679261122712569,0.5754444790801374,0.9494949494949477,0.5312000000000003
10,7,7,6,6,6,5,5,6,4,5,5,5,4,4,6,5,2,3,4,5,5,6,5,5,4,3,4,5,4,5,4,4,6,4,5,6,5,5,5,5,5,6,4,6,4,5,4,6,5,4,6,4,5,6,5,6,4,6,5,5,6,5,5,4,4,4,4,4,5,5,5,6,4,6,6,6,6,6,4,3,3,5,4,5,6,6,4,6,4,6,7,6,6,6,7,6,5,5,6,2.8163215316697228,0.6040067134329639,0.9696969696969678,0.4908000000000003
10,9,6,5,5,4,6,6,6,4,5,6,5,4,4,5,6,5,6,0,4,6,6,4,6,4,4,4,6,7,9,7,7,6,4,5,6,7,6,6,6,4,6,7,5,5,5,5,6,7,7,7,7,6,5,7,5,5,6,6,5,6,6,6,4,4,5,5,7,5,5,5,6,6,6,6,6,7,6,5,4,3,3,6,7,6,6,5,6,5,6,6,7,6,6,4,6,6,5,6,2.8960737631216293,0.6506936280229264,0.9090909090909075,0.47040000000000026
10,8,9,6,5,5,6,5,6,4,5,5,5,4,4,6,5,2,7,4,5,4,5,5,5,3,3,4,5,4,5,4,4,5,4,4,4,3,1,5,5,5,6,4,6,4,6,5,6,5,4,5,4,5,5,5,5,4,6,7,5,10,6,6,4,4,5,5,7,6,5,4,6,8,6,6,6,5,6,6,4,3,2,5,6,6,6,5,5,4,6,7,7,6,6,4,5,7,5,6,2.7886997649635195,0.61199479943698,0.838383838383837,0.5016000000000003
9,7,7,6,5,5,6,6,6,4,5,5,5,4,4,6,6,4,5,4,6,4,5,5,6,4,3,4,5,4,5,5,4,6,4,5,5,5,6,5,5,6,5,4,6,4,5,4,5,6,4,6,7,6,6,6,5,4,5,5,4,6,6,5,4,4,5,5,4,5,4,5,6,4,6,6,6,7,6,4,4,3,2,5,6,6,6,6,6,4,6,6,7,7,5,4,6,6,5,6,2.8566602267241934,0.614323910655314,0.9797979797979779,0.47760000000000025
10,9,8,7,5,4,6,5,6,4,5,5,5,4,4,6,6,2,7,4,5,7,5,5,5,4,3,4,5,4,6,4,3,6,4,4,5,2,1,5,5,5,6,4,6,4,6,4,6,4,7,5,4,5,6,5,6,4,6,7,6,10,6,5,5,4,5,5,4,6,4,5,6,6,6,6,6,7,6,6,4,3,4,4,6,6,6,5,6,7,6,7,7,7,6,4,5,6,5,6,2.831606102085097,0.6256192878925816,0.8686868686868674,0.4912000000000003
10,6,0,2,0,1,1,0,0,2,2,0,0,5,3,2,1,2,1,2,6,3,4,4,2,4,3,0,3,2,4,5,4,6,5,3,1,3,4,5,5,4,5,4,6,4,4,3,1,2,3,4,4,4,3,2,5,5,0,3,0,5,6,5,4,3,5,5,4,4,3,3,2,3,2,2,1,6,1,1,3,7,3,5,7,6,6,3,7,5,5,2,6,1,6,5,6,4,4,6,2.1794017914620434,0.3406572134272456,0.6464646464646461,0.6260000000000003
9,7,7,6,5,6,6,6,6,4,5,6,5,4,5,6,5,2,3,4,5,4,5,5,5,4,3,4,4,4,5,4,4,6,4,5,1,3,2,5,5,4,5,5,6,4,5,4,6,5,4,5,4,5,6,4,6,4,5,5,5,6,5,5,4,4,6,4,4,5,4,4,6,4,6,5,6,4,6,4,4,3,2,3,6,6,6,5,6,7,6,6,6,6,6,7,6,5,5,6,2.76167896348101,0.5878360219050169,0.9595959595959579,0.5056000000000003
10,8,6,6,5,6,6,5,6,4,5,5,5,4,6,5,6,2,3,4,5,6,5,5,5,4,3,4,4,4,5,4,4,5,4,6,6,3,5,6,4,4,1,6,6,4,5,4,1,4,4,6,4,2,5,4,6,4,2,4,1,0,5,2,4,4,7,4,4,5,4,5,5,4,5,6,7,7,6,4,3,3,2,1,6,6,6,5,6,4,6,6,6,7,6,7,6,5,5,6,2.648171187256937,0.5818998151335399,0.7979797979797969,0.5416000000000003
10,9,9,10,5,4,6,6,6,5,6,6,6,4,6,7,6,5,6,4,7,7,6,7,6,4,4,5,6,7,6,7,7,6,4,5,5,5,6,6,6,6,6,4,5,5,6,4,6,7,7,6,7,6,6,4,5,5,6,7,7,6,6,5,4,4,5,5,6,6,5,6,6,5,6,6,7,7,6,4,4,4,4,6,6,6,6,5,5,6,6,6,7,7,6,7,6,5,6,6,3.0096180080368016,0.7109870080620974,0.9797979797979779,0.44440000000000024
9,7,6,6,3,2,1,3,6,2,2,6,5,4,4,4,7,2,6,4,3,5,4,4,4,4,3,3,4,4,3,4,4,6,3,3,0,1,2,5,5,4,3,2,6,4,4,3,1,0,3,5,5,5,6,2,4,3,1,3,4,5,6,6,4,3,1,2,3,5,0,5,5,3,4,1,1,0,1,3,4,4,2,2,6,6,6,4,4,4,6,6,4,5,6,4,6,6,6,7,2.419056613559337,0.47218195858789797,0.7676767676767667,0.5900000000000003
10,8,8,6,5,5,6,7,6,3,5,4,5,5,4,5,5,3,6,4,5,5,2,5,5,3,4,4,5,4,6,4,4,5,4,4,6,0,6,6,5,5,6,7,6,4,6,5,6,6,7,5,7,6,5,4,6,5,6,7,5,6,5,5,5,4,5,5,4,5,4,5,6,7,6,6,6,7,6,7,4,3,5,6,5,6,6,5,5,7,6,6,7,6,6,4,6,6,5,7,2.8287432422425622,0.62108755305472,0.818181818181817,0.4908000000000003
10,10,10,9,9,6,6,6,6,5,6,6,5,5,5,6,6,6,6,7,6,7,9,6,6,7,7,7,6,7,6,7,7,6,5,6,6,5,6,6,6,6,6,7,6,5,6,7,6,6,7,6,7,6,6,5,5,6,6,7,6,6,6,5,4,4,5,5,5,6,5,5,6,5,6,6,6,6,6,7,4,4,5,5,7,6,6,5,5,5,6,7,6,7,6,7,6,5,6,6,3.2084420448532818,0.761426156030006,0.9595959595959579,0.3832000000000002
9,7,6,3,3,1,1,2,2,5,6,5,6,4,4,5,6,2,3,3,4,5,6,4,4,3,3,3,2,3,3,4,4,6,4,2,1,0,0,6,4,5,5,6,6,4,4,5,1,3,4,6,4,5,5,4,5,5,6,3,2,1,5,5,4,4,0,3,4,5,4,4,5,4,5,5,6,4,1,0,4,3,2,2,6,6,6,4,5,4,6,6,7,6,6,4,6,4,6,6,2.461405949387299,0.4722968664125729,0.8686868686868674,0.5772000000000003
9,7,1,2,3,1,2,3,6,5,5,5,5,4,4,5,2,2,3,4,4,6,5,4,4,4,3,3,4,4,5,4,4,6,4,2,1,1,2,5,5,5,6,4,6,4,4,3,1,5,4,5,4,5,6,5,4,5,6,4,5,5,5,5,4,3,1,5,4,5,4,5,6,4,4,1,6,1,6,5,4,3,2,3,4,6,6,4,6,4,6,6,5,6,6,3,6,5,5,7,2.4597092681149455,0.47347386850610435,0.8585858585858572,0.5788000000000003
10,8,8,6,5,6,6,5,6,4,5,5,5,4,4,6,5,3,4,4,5,4,5,4,5,4,3,4,5,4,5,4,4,6,4,5,1,2,6,5,5,4,5,5,6,4,4,4,6,5,4,5,4,5,5,5,5,4,6,4,6,5,5,5,4,4,5,4,4,5,4,5,6,7,6,6,6,7,6,5,3,3,5,2,6,6,6,5,6,7,6,7,7,6,6,7,6,4,5,6,2.7475647366293976,0.6007879923707661,0.9090909090909075,0.5136000000000003
9,5,6,6,5,4,5,5,5,5,5,6,5,5,4,5,6,4,6,4,6,4,6,5,6,4,5,4,5,4,5,4,4,6,4,5,5,7,6,5,5,6,6,4,6,4,5,4,5,6,7,7,7,6,6,5,5,4,6,4,6,6,6,5,4,4,5,5,4,6,4,5,6,5,6,6,6,7,6,4,4,3,2,6,6,6,6,6,6,4,6,6,6,7,6,7,6,6,5,6,2.8412409693870306,0.6104049773635031,0.9696969696969678,0.48160000000000025
9,7,6,3,2,1,1,3,1,4,5,5,5,4,5,5,4,3,3,3,4,5,4,4,4,4,3,4,4,4,4,4,4,6,3,6,1,1,1,1,5,4,5,5,6,4,4,3,5,1,0,6,4,5,5,4,5,4,6,5,5,6,5,5,4,4,4,4,4,4,5,5,5,4,5,6,6,2,1,3,3,3,2,2,6,6,6,4,4,5,6,6,7,6,6,7,6,5,6,7,2.47502589566337,0.47263153770593463,0.8888888888888873,0.5736000000000003
9,7,6,1,3,2,1,3,1,5,2,5,6,4,5,3,4,3,3,4,4,5,4,4,4,3,4,4,4,4,3,4,4,6,4,6,1,1,0,1,5,4,5,4,5,4,4,3,6,1,0,5,4,5,5,4,5,4,6,4,4,6,5,5,4,6,1,4,4,4,5,4,5,4,5,6,1,2,2,3,4,3,2,2,5,6,6,4,4,5,6,6,7,6,6,7,6,5,6,7,2.43731282132801,0.4601664038628644,0.8585858585858572,0.5812000000000004
10,9,4,5,5,4,5,6,6,5,6,6,5,4,5,5,6,5,6,4,6,6,6,4,6,4,4,4,6,4,6,7,7,6,4,5,6,4,6,6,6,5,6,4,5,5,6,4,6,7,7,6,7,6,6,4,5,5,6,6,6,6,6,5,4,4,4,5,5,6,4,5,6,7,6,6,6,7,6,6,4,3,5,6,6,6,6,4,5,5,6,6,7,1,6,7,6,5,5,6,2.8906409695809048,0.6425144342922599,0.9595959595959579,0.4688000000000002
9,7,6,1,3,6,6,4,6,2,6,4,4,4,5,6,4,2,1,3,2,7,5,3,4,3,3,4,4,4,2,3,4,6,4,2,1,2,2,5,5,4,5,7,6,4,4,3,1,1,2,5,4,5,2,3,3,4,1,3,2,6,6,5,4,5,3,4,4,5,4,4,6,4,3,1,1,1,0,3,3,3,2,1,5,6,7,3,4,4,5,6,4,4,6,4,6,6,6,6,2.4418527113890995,0.4846921569867861,0.7979797979797969,0.5856000000000003
10,10,9,9,5,6,7,7,6,5,6,9,10,4,6,6,6,5,6,7,9,7,6,6,6,7,7,7,6,7,9,7,7,7,5,6,6,5,6,6,6,6,6,4,6,5,6,7,9,7,7,6,7,6,6,5,5,5,6,6,6,7,9,6,6,4,5,5,5,6,5,5,6,5,9,6,6,7,7,6,5,4,6,6,6,6,5,5,6,5,7,6,7,7,6,7,9,6,6,7,3.2272169760102436,0.7811087896561227,0.9090909090909075,0.3792000000000002
10,7,0,1,1,1,1,0,1,3,1,2,3,2,0,1,0,3,1,0,3,0,5,2,2,0,4,3,4,3,4,7,4,6,4,3,1,0,5,5,5,4,5,7,5,4,4,5,1,0,4,7,4,4,1,1,3,3,1,3,1,6,5,5,5,2,6,3,5,4,4,3,4,3,3,2,0,0,1,3,5,4,2,4,5,6,7,4,5,5,6,6,4,5,6,4,6,5,5,7,2.159954348517005,0.33071629896142996,0.6868686868686862,0.6288000000000004
9,7,7,6,3,6,5,5,5,4,5,5,5,4,4,5,1,2,1,4,5,5,6,4,4,4,3,4,5,4,5,4,4,6,4,6,1,0,6,4,5,5,5,4,6,5,4,2,1,2,4,5,4,5,6,4,5,4,5,4,5,5,5,5,4,4,4,4,4,5,4,5,6,4,6,6,6,6,6,4,3,3,1,2,5,6,6,4,6,4,6,7,6,5,6,4,6,5,5,6,2.5995276070030617,0.5423410484149849,0.9090909090909075,0.5504000000000003
10,8,6,6,4,6,1,3,6,4,5,6,5,5,5,6,5,0,3,4,5,6,4,4,4,4,4,4,4,4,4,4,4,7,4,4,1,3,5,5,5,5,6,4,6,4,4,3,6,1,3,4,4,5,5,4,5,4,6,4,5,5,6,6,4,4,4,4,4,4,4,5,2,4,5,5,6,4,6,4,2,3,1,1,6,6,6,4,5,4,6,6,4,6,6,4,6,6,5,6,2.596081313836121,0.5502795575825058,0.838383838383837,0.5536000000000003
