0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
9,7,9,8,9,10,9,9,10,9,9,10,10,9,7,8,7,7,9,9,8,7,6,5,4,5,4,6,4,6,6,5,5,6,5,4,1,3,1,2,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,3,2,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,2,1,2,0.21184360319200496,0.46682013477641776,0.9696969696969678,0.024000000000000004
6,7,7,1,7,8,8,9,8,7,6,5,5,5,6,7,1,6,6,6,6,4,1,3,4,4,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12959470078289306,0.31005142000552993,0.9494949494949477,0.044000000000000004
5,0,1,0,0,0,0,1,0,1,6,6,5,6,7,6,6,6,5,1,3,3,2,5,3,3,2,1,0,1,1,2,1,3,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.09865465114903656,0.14030053801318235,0.9393939393939377,0.10200000000000001
5,0,1,0,0,0,3,1,0,1,9,5,10,9,8,6,6,6,3,6,5,4,1,5,4,0,2,1,7,1,1,3,6,0,0,0,0,1,0,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0.11841350170446732,0.18008718956103226,0.808080808080807,0.104
1,0,0,0,0,0,0,0,7,7,6,6,5,6,7,1,1,1,1,1,3,3,2,2,3,3,3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.09135585132235033,0.11824689981447052,0.9797979797979779,0.094
0,0,0,0,0,0,0,0,0,1,1,2,5,1,0,6,7,0,3,1,2,3,1,3,3,3,3,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0.0782666922108341,0.06244863599729797,0.9494949494949477,0.132
10,8,6,7,10,10,10,10,10,10,10,10,4,9,8,7,7,7,9,9,6,7,6,6,5,9,7,6,7,6,6,5,4,5,7,4,1,1,2,1,1,1,0,1,1,7,0,0,1,0,1,0,0,3,1,2,0,1,0,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,1,1,2,2,3,1,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,3,0.20155776011444357,0.4703543020135423,0.8282828282828271,0.034
9,0,0,0,0,1,0,0,0,0,0,5,5,6,7,6,7,1,0,1,3,1,2,3,2,3,2,1,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.08611456739726706,0.11899447921134533,0.9696969696969678,0.112
9,7,4,0,9,10,10,10,10,9,9,10,10,6,7,8,7,7,9,9,9,7,6,6,5,6,7,7,7,7,6,5,4,6,6,3,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0.18940187125659388,0.4301163881767644,0.9292929292929276,0.044000000000000004
10,8,8,9,10,10,10,9,10,6,9,10,5,9,8,9,7,7,6,9,9,7,6,5,6,7,7,7,7,6,6,5,5,5,5,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,3,2,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0.1891864835381785,0.47010055915142784,0.9292929292929276,0.024000000000000004
2,0,0,0,0,0,0,0,0,1,1,1,5,7,4,9,6,7,4,6,2,4,6,1,3,3,3,6,3,0,6,1,2,7,6,3,3,7,0,7,0,0,0,3,1,2,0,1,1,0,7,0,0,0,1,1,0,0,3,0,6,7,0,1,0,0,1,1,0,0,0,0,0,0,7,1,7,0,5,0,0,1,0,0,0,1,7,0,2,0,0,0,7,3,1,0,0,0,0,1,0.14074424315373346,0.13224235258518705,0.5858585858585857,0.12399999999999999
10,9,9,8,9,10,10,10,9,10,5,10,10,6,7,6,7,6,6,9,10,7,6,6,4,9,3,6,6,6,1,6,6,5,1,0,0,0,1,1,0,0,0,0,0,1,0,3,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0.17867761762041207,0.4606608381852041,0.8484848484848472,0.024000000000000004
10,8,10,9,10,10,10,10,10,10,9,10,10,9,8,9,7,7,9,10,9,7,6,6,7,9,7,6,7,6,6,5,7,6,6,7,0,1,6,0,0,1,0,1,1,7,1,1,1,0,1,0,0,3,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,2,1,1,0,0,0,1,0,2,1,1,0,1,1,0,1,0,0,0,1,0,0.8434632551219473,0.5116629376531586,0.8888888888888874,0.024000000000000004
9,7,7,0,10,10,9,10,10,10,9,10,10,9,7,9,9,7,9,9,9,7,6,7,6,6,7,7,7,6,6,6,4,5,4,3,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,3,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0.8099599668942278,0.45262713533112486,0.9696969696969678,0.034
10,8,10,9,10,10,10,10,9,10,9,10,2,9,7,6,7,7,9,9,9,7,9,6,7,6,7,7,6,7,6,5,7,1,7,7,3,1,6,0,1,1,1,1,6,7,0,0,2,0,1,7,1,1,2,1,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0.2149803584540498,0.49057105214224195,0.808080808080807,0.024000000000000004
9,7,0,4,6,7,9,7,7,7,6,5,5,6,4,0,7,0,1,1,2,3,5,0,2,2,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.10922999346464236,0.2646056910015229,0.9191919191919176,0.044000000000000004
7,7,0,0,0,0,1,10,1,10,6,9,5,6,6,0,2,7,0,1,3,4,1,0,0,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09878545769163162,0.1940058180216318,0.8686868686868673,0.07400000000000001
9,1,0,0,0,1,1,0,7,6,10,10,5,6,6,6,7,7,1,1,4,4,4,4,4,3,2,1,3,1,1,3,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0.11944274426614372,0.20515903335866814,0.9393939393939377,0.084
6,0,0,0,1,0,7,7,6,7,6,6,5,6,7,7,6,6,7,1,2,3,1,2,3,4,5,1,1,0,1,2,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,3,0.11777416098655592,0.20729790195883788,0.9595959595959578,0.07400000000000001
6,0,1,0,0,0,0,0,0,1,6,6,6,6,7,6,6,6,2,1,3,3,1,3,3,3,3,1,0,1,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0966625624682297,0.1367513557096116,0.9696969696969678,0.10200000000000001
9,0,1,0,0,0,0,3,8,7,9,10,10,9,6,6,6,6,5,9,5,4,6,4,3,4,5,6,7,6,6,0,2,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,3,0.14345299068015038,0.25156092811841846,0.8787878787878773,0.084
9,0,0,0,1,1,6,8,8,7,7,9,6,6,7,6,7,0,1,6,3,7,2,3,5,4,3,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0.11868280655230298,0.2326697002136039,0.8888888888888874,0.07400000000000001
