0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,avg_pollution,utility,inertia,reliability
10,6,4,3,3,3,3,1,2,3,1,3,3,3,3,2,2,3,2,2,2,3,2,2,2,1,0,1,3,2,2,3,3,3,1,3,2,2,1,1,2,3,1,2,5,10,10,10,10,10,0.18998859679268806,0.40107113222220764,0.9387755102040823,0.9800000000000005
9,9,4,5,4,3,3,1,2,3,2,3,3,2,3,2,2,3,4,3,2,3,3,3,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.972967868756595,0.7714880656619245,0.9591836734693885,0.5400000000000001
10,9,4,4,3,2,3,1,3,3,2,3,3,3,3,1,2,3,2,3,2,2,3,2,3,2,3,1,3,2,3,2,1,3,2,2,2,2,3,2,2,2,1,3,2,10,10,10,10,10,0.21073997820879659,0.4277658471996698,0.9591836734693885,0.9800000000000005
10,9,4,4,4,3,3,2,3,3,2,3,3,2,3,2,2,3,2,2,2,3,3,3,2,3,3,2,3,3,4,3,3,3,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.4972656792670537,0.580548303907024,0.9591836734693885,0.7800000000000004
10,9,7,2,4,2,3,2,3,3,1,3,4,3,3,2,3,3,2,2,2,3,2,3,2,2,3,2,3,3,3,2,3,3,0,4,5,5,1,2,3,3,5,4,2,10,10,10,10,10,0.2691237249872578,0.47050134386752374,0.8163265306122455,0.9600000000000005
10,9,5,4,4,4,3,1,2,2,2,3,3,3,3,1,1,3,3,3,2,3,3,2,2,2,2,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7615436390314966,0.6823923255204587,0.9591836734693885,0.6400000000000002
10,10,4,4,4,3,3,2,2,2,2,3,3,3,3,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6293493359749853,0.630002282660593,0.9591836734693885,0.7200000000000003
10,9,4,4,4,3,3,1,3,2,1,3,3,3,3,2,3,3,3,3,2,3,3,3,2,2,3,3,3,4,3,2,1,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.5257921482152539,0.5913061640436799,0.9591836734693885,0.7600000000000003
10,9,5,4,4,4,3,1,2,2,2,3,3,3,2,1,2,3,4,3,2,3,3,2,1,2,4,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8292934381172546,0.7102724061443817,0.9387755102040823,0.6200000000000002
10,9,4,4,3,3,3,1,3,3,1,3,3,3,3,2,2,3,2,3,2,3,2,3,2,2,3,2,3,3,3,3,2,1,0,2,2,2,2,2,1,3,4,6,5,10,10,10,10,10,0.2275317026604137,0.44502806348538343,0.9387755102040823,0.9600000000000005
9,9,4,5,4,3,3,1,2,3,2,2,3,2,3,1,1,3,4,3,2,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0669452616602653,0.8135334919867947,0.9591836734693885,0.5000000000000001
10,9,4,4,4,4,3,1,2,3,2,3,3,3,3,1,1,3,4,2,2,3,3,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9217969975497226,0.7500361716384705,0.9387755102040823,0.5800000000000002
10,9,4,5,4,3,2,2,2,3,2,3,3,3,3,1,2,3,4,3,1,2,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9898781535455567,0.7802568762422408,0.9387755102040823,0.5400000000000001
10,9,4,3,4,3,3,1,3,2,1,3,4,3,3,1,3,3,3,3,2,3,3,2,2,2,2,3,2,2,3,3,3,1,1,3,5,2,2,3,1,2,3,2,5,10,9,10,10,10,0.2284687159918737,0.44493136989402104,0.89795918367347,0.9800000000000005
10,9,4,5,4,3,3,1,2,3,2,3,3,3,3,1,2,3,4,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1019343404618238,0.8318894038627789,0.9591836734693885,0.48000000000000015
10,10,4,3,4,3,2,2,3,3,2,3,4,3,3,2,1,3,3,2,2,3,3,3,3,2,3,3,3,3,2,3,3,3,1,1,2,3,2,2,1,10,10,10,10,10,10,10,10,10,0.311828999162546,0.5031079054127099,0.9591836734693885,0.9000000000000005
10,9,5,4,4,3,3,1,2,3,1,3,3,3,3,2,2,3,3,3,2,3,3,3,2,2,2,5,2,3,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6791165510739685,0.6501124840644118,0.89795918367347,0.7000000000000003
10,10,5,4,3,3,3,1,3,2,2,3,3,3,3,2,2,3,3,3,2,3,3,3,2,3,2,2,2,2,3,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6531486492621599,0.6404097725983655,0.9591836734693885,0.7000000000000003
10,7,3,2,2,2,2,2,3,3,1,0,2,2,3,2,1,2,2,1,2,3,1,1,0,1,3,2,1,3,1,2,1,2,2,1,1,1,0,1,1,1,0,0,1,1,6,10,10,10,0.13954242888599913,0.31030014154999686,0.89795918367347,1.0000000000000004
10,9,4,4,4,4,3,2,2,3,2,3,4,4,3,1,1,3,3,3,1,3,4,2,2,2,2,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8089727176593582,0.700462314062184,0.9387755102040823,0.6400000000000002
10,10,4,4,4,3,3,1,3,2,2,3,3,3,3,2,2,2,3,3,2,2,3,3,2,3,4,3,3,2,2,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.6079583331028884,0.6230401769153228,0.9591836734693885,0.7200000000000003
10,9,4,4,4,3,3,1,2,3,2,3,3,3,3,1,1,3,4,3,1,3,4,3,3,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.9254930481461655,0.7516023214010332,0.9591836734693885,0.5600000000000002
10,9,4,5,4,3,3,1,2,3,2,2,3,3,3,1,2,3,4,3,2,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0788337023735601,0.8208877491769253,0.9591836734693885,0.5000000000000001
10,10,4,3,4,3,2,1,3,3,1,3,3,3,3,2,3,3,3,3,2,3,3,2,2,3,2,3,3,1,2,2,2,2,2,3,2,2,2,2,3,3,4,10,10,10,10,10,10,10,0.25754443688790285,0.47120025699036516,0.9591836734693885,0.9400000000000005
10,9,4,5,4,4,3,1,2,3,2,2,3,2,3,1,2,3,4,3,1,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.057976827147761,0.810853500707239,0.9387755102040823,0.5000000000000001
10,9,7,4,4,3,3,1,2,3,2,2,3,3,3,1,2,3,4,7,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1684583844956944,0.8607518005204602,0.9591836734693885,0.46000000000000013
10,9,4,3,4,3,3,1,3,3,2,3,4,3,2,2,2,3,2,3,2,3,2,3,2,3,3,3,3,2,2,3,2,2,2,2,2,2,2,1,3,4,9,10,10,10,10,10,10,10,0.27273027788266796,0.48173621302922,0.9591836734693885,0.9200000000000005
10,8,2,3,3,3,2,2,3,3,1,3,1,3,2,2,2,2,2,3,2,3,2,2,1,2,3,2,2,3,1,2,2,3,1,1,2,2,1,0,1,1,0,4,1,3,10,10,10,10,0.16996152352004631,0.3708046667460588,0.89795918367347,1.0000000000000004
10,9,4,5,4,3,3,1,2,3,2,2,3,3,3,1,2,3,4,3,2,2,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0335651145588312,0.8000562441126566,0.9387755102040823,0.5200000000000001
10,9,4,3,4,3,2,1,3,3,2,3,4,3,3,2,2,2,2,3,3,3,2,2,3,2,2,3,2,1,3,2,3,2,3,3,2,2,2,2,3,3,5,5,5,10,10,10,10,10,0.23726318800808563,0.4544479343288001,0.9387755102040823,0.9600000000000005
10,9,4,4,4,4,3,1,2,3,2,3,3,3,2,2,2,3,3,3,2,2,2,3,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8770929475441387,0.7308362720811634,0.9591836734693885,0.6000000000000002
10,9,4,4,4,3,3,1,2,3,2,3,3,3,2,2,2,3,4,3,1,3,3,1,2,3,4,5,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8082097911159519,0.7018427393480513,0.9591836734693885,0.6200000000000002
10,9,7,4,4,3,3,1,2,3,2,2,2,3,2,1,2,3,4,7,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1595140662738934,0.8572687977466418,0.9591836734693885,0.46000000000000013
6,5,3,2,2,2,3,1,3,2,1,0,1,2,2,1,2,2,2,2,1,2,1,0,0,1,1,0,1,2,1,2,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,5,10,10,0.10947783405658387,0.23101224414170918,0.9387755102040823,1.0000000000000004
10,9,4,5,4,3,3,1,2,3,2,2,3,3,3,1,2,3,4,3,2,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.0168064898897775,0.7924145362247592,0.9591836734693885,0.5200000000000001
10,9,4,4,4,3,3,1,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,3,2,3,2,2,2,2,2,2,3,4,5,5,5,9,10,10,10,10,10,10,10,10,10,0.3747727178826552,0.5315971810197018,0.9591836734693885,0.8600000000000004
10,9,4,4,4,3,2,2,2,3,2,3,2,3,3,2,2,3,2,3,2,3,3,2,3,2,3,3,1,2,2,5,3,2,3,3,2,3,2,2,2,3,1,4,10,10,10,10,10,10,0.24501796279709195,0.461095680279822,0.89795918367347,0.9600000000000005
10,9,4,4,4,3,2,1,3,3,2,3,4,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,1,3,2,2,2,2,3,2,2,3,2,5,2,5,5,10,10,10,10,10,10,0.2839958379994303,0.48176485240478584,0.89795918367347,0.9400000000000005
10,9,4,4,4,3,2,2,3,3,2,3,3,3,3,2,2,3,2,3,2,3,3,2,3,2,3,3,2,1,2,3,3,2,3,2,2,3,2,2,10,10,10,10,10,10,10,10,10,10,0.33080636968988125,0.5134041495802297,0.9591836734693885,0.8800000000000004
10,10,3,3,3,4,4,2,3,2,1,3,2,2,3,1,3,3,3,3,2,3,3,2,3,2,3,3,3,1,3,2,2,2,2,3,2,2,2,3,2,3,4,5,10,10,10,10,10,10,0.24483466917890395,0.4615832568661027,0.9387755102040823,0.9400000000000005
9,9,4,4,4,4,3,1,3,3,10,3,3,3,2,6,5,3,10,6,9,10,10,10,10,9,10,9,9,9,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,1.3250709256235516,0.9101963386435421,0.8367346938775516,0.38000000000000006
10,9,4,4,4,4,3,2,2,3,3,3,3,3,3,1,6,4,5,7,9,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.2157994098087532,0.880383521572047,0.9387755102040823,0.4400000000000001
9,9,4,3,4,3,2,1,3,3,1,2,2,3,3,2,2,3,2,2,3,3,3,3,2,2,3,3,2,2,3,2,2,3,1,2,2,1,2,2,2,2,2,2,2,10,10,9,10,10,0.20237764801998767,0.41690351084204785,0.9591836734693885,0.9800000000000005
10,9,4,4,4,3,3,1,2,3,2,3,3,3,3,2,1,3,4,3,2,3,3,2,3,3,2,8,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.8319613468432426,0.7118327054295353,0.9591836734693885,0.6200000000000002
9,9,4,5,4,3,3,1,2,2,2,3,3,3,3,1,1,3,4,4,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.1228822768021798,0.8404601523887103,0.9591836734693885,0.48000000000000015
9,9,7,5,4,4,3,0,2,2,2,3,3,3,3,6,6,4,10,6,10,10,10,10,10,10,10,10,8,9,10,10,10,10,9,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,1.279591481198515,0.9009941840006419,0.8367346938775516,0.4000000000000001
10,9,4,4,4,3,3,1,2,3,2,3,3,4,3,2,2,3,4,3,2,3,2,2,3,2,3,3,4,5,6,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0.7350047909227752,0.6703675202270241,0.9591836734693885,0.6600000000000003
10,9,7,5,4,4,3,1,1,3,2,3,3,3,3,6,10,4,4,6,9,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.301736487973201,0.9067210364286631,0.8571428571428578,0.4000000000000001
