0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,7,7,5,1,2,1,3,2,1,3,1,2,3,2,4,2,1,4,2,5,0,1,3,1,2,1,1,0,2,5,2,0,0,1,2,3,4,3,4,2,0,0,5,1,5,3,3,1,2,0,2,3,0,1,2,6,2,2,2,2,2,1,2,2,4,1,6,6,2,0,1,0,0,2,6,1,0,3,5,1,2,2,0,1,5,5,4,0,7,6,0,1,1,9,10,8,10,10,0.48125906204709795,0.9804040404040387
10,9,7,5,1,1,1,5,2,3,3,7,5,0,5,5,3,3,2,2,5,3,3,5,5,3,1,3,3,5,5,2,6,1,1,4,3,4,3,4,1,5,2,3,5,5,0,5,1,5,6,1,4,3,2,6,5,0,4,6,1,3,7,2,4,5,0,5,7,5,1,6,4,3,2,6,6,6,3,4,0,5,5,5,1,6,1,7,5,5,5,7,6,4,10,10,10,10,10,0.7011060823489725,0.8703030303030288
10,10,9,5,2,6,1,6,5,3,2,6,5,3,6,4,4,5,4,4,6,2,4,8,4,4,5,3,4,5,6,2,6,6,4,4,5,6,3,7,5,5,5,5,4,5,5,4,7,6,7,6,7,5,6,6,5,7,6,6,5,5,6,5,7,6,5,6,6,6,6,6,6,3,6,6,7,6,6,7,6,7,6,7,6,6,7,6,7,10,7,6,10,10,10,10,10,10,10,0.9608446354319696,0.6511111111111103
10,10,9,7,7,6,1,6,5,4,6,5,5,6,6,6,4,6,7,4,6,6,7,7,4,6,5,7,5,6,5,6,6,6,4,7,5,6,4,7,5,6,7,5,7,5,6,4,6,9,4,6,6,4,6,6,5,6,6,6,6,5,7,6,6,6,6,6,6,6,5,6,9,3,10,6,6,5,6,7,9,4,5,4,10,6,7,7,8,9,7,9,10,10,10,10,10,10,10,1.0924858757342701,0.5351515151515143
10,10,9,6,1,6,2,5,5,3,2,6,5,2,5,4,4,5,4,4,6,2,3,7,4,4,4,3,3,6,6,2,6,1,4,4,5,6,3,7,1,3,5,5,5,5,3,4,1,5,4,6,6,4,6,6,2,6,5,6,1,10,7,3,7,2,5,4,6,6,7,7,6,3,5,6,6,6,7,7,5,7,5,7,5,6,6,7,7,9,7,9,10,9,10,10,10,10,10,0.8915037745003254,0.7208080808080798
10,10,9,4,3,6,1,6,5,4,6,5,5,1,6,5,3,5,4,4,5,5,4,7,4,4,4,4,4,6,6,2,6,6,4,7,5,6,3,7,5,6,5,5,6,5,6,4,7,6,5,6,6,5,7,6,5,4,6,6,5,5,7,5,6,6,5,6,6,6,6,6,8,3,7,7,6,6,6,7,6,6,6,7,5,6,7,9,7,9,4,9,10,10,10,10,10,10,10,0.9814981972760658,0.6313131313131304
10,10,9,6,1,6,1,5,5,3,3,5,2,3,5,4,3,5,4,4,6,3,3,7,4,5,4,3,2,6,6,2,6,1,4,4,5,6,2,6,2,4,4,2,6,5,3,4,7,2,2,6,2,3,6,1,6,4,5,6,1,5,6,3,6,5,2,6,6,6,6,0,5,3,1,6,7,6,6,4,0,7,5,7,5,6,7,4,7,7,7,8,6,10,10,10,10,10,10,0.8337941836786876,0.7834343434343422
10,10,9,7,3,6,1,6,5,4,5,5,5,6,6,7,4,6,7,4,6,6,7,7,4,7,5,7,4,6,6,6,6,6,4,7,5,6,4,7,5,6,6,5,7,5,6,4,6,9,4,6,6,4,6,6,6,7,5,6,5,5,7,6,6,6,6,6,6,6,5,6,9,2,7,7,6,5,6,7,9,6,5,4,5,5,7,10,7,9,7,9,10,10,10,10,10,10,10,1.0735186915340365,0.5523232323232314
10,10,8,4,1,2,0,2,2,3,3,2,4,3,2,2,4,2,3,2,5,0,3,2,5,2,1,6,3,2,5,2,5,1,0,3,3,5,3,7,2,2,3,2,3,6,2,3,6,2,5,2,5,3,3,1,4,2,5,1,7,2,6,1,5,4,1,6,6,1,5,2,5,3,4,7,1,6,1,5,1,5,4,6,6,5,6,4,0,4,6,7,1,7,10,10,10,10,10,0.6431193271168436,0.9042424242424226
10,10,10,7,0,6,6,1,4,6,6,6,5,6,2,7,5,6,7,4,5,6,6,7,4,8,5,7,5,6,5,6,9,5,4,8,6,8,5,8,5,5,9,6,5,5,5,7,5,5,6,7,10,9,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.2318255143013843,0.40262626262626255
10,10,9,5,2,2,1,5,5,3,1,6,5,3,5,4,4,5,5,4,6,3,3,7,4,2,3,3,2,6,5,5,6,1,4,4,5,5,3,6,1,2,5,5,5,5,2,3,7,2,5,1,3,4,5,0,6,3,5,6,1,4,6,3,6,5,1,5,6,6,1,0,5,3,2,6,6,6,5,4,1,5,4,7,5,6,6,4,1,6,6,8,7,10,10,10,10,10,10,0.8004981979608233,0.8103030303030287
10,8,7,4,1,2,0,5,2,3,3,1,4,3,2,4,1,5,2,1,6,0,2,1,5,4,0,4,3,2,5,1,2,0,0,3,3,4,3,4,6,0,1,2,2,4,3,1,6,2,1,5,3,3,3,1,5,2,2,1,8,3,1,2,2,4,2,5,6,6,3,2,6,2,4,6,1,6,0,5,3,2,4,4,6,5,6,4,2,5,7,7,1,7,10,10,8,10,10,0.5971893625424299,0.9313131313131298
10,10,9,7,3,6,1,6,5,4,6,5,5,1,6,5,2,6,7,4,6,5,4,6,4,7,4,7,4,6,5,6,6,6,4,7,5,6,4,7,5,6,7,5,6,6,6,4,7,6,4,6,5,4,6,6,6,6,5,9,5,5,7,4,6,6,5,6,1,6,5,7,9,2,7,7,7,5,6,8,6,9,5,4,5,6,4,9,9,9,4,10,9,10,10,10,10,10,10,1.0226051873986652,0.5959595959595951
10,10,10,7,2,6,6,1,4,6,6,7,5,6,1,7,5,6,7,5,5,6,6,7,4,8,5,7,5,6,6,6,6,6,4,8,6,8,5,7,5,5,8,6,5,5,10,8,5,5,9,7,5,5,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.2436353035142096,0.3929292929292928
10,10,9,6,4,6,1,6,5,4,6,5,5,3,6,6,5,6,7,4,6,6,7,6,4,7,4,7,5,6,6,6,6,6,4,7,5,6,4,7,5,6,7,5,7,6,6,4,6,6,4,6,6,4,6,6,5,6,6,6,4,5,7,6,7,6,5,6,6,6,5,9,9,3,6,6,7,6,6,8,6,6,5,4,5,6,8,5,9,9,7,10,10,10,10,10,10,10,10,1.0632125388395235,0.5610101010101003
10,10,9,6,3,6,1,5,5,4,1,6,5,1,5,5,3,4,4,4,6,2,3,7,4,4,4,3,3,6,6,2,6,1,5,4,4,6,3,4,5,4,5,2,6,2,5,4,8,1,4,1,7,4,6,1,5,4,5,6,2,5,7,3,6,2,2,6,6,6,7,1,6,3,6,7,6,1,5,6,0,7,6,7,5,6,7,6,6,6,7,8,10,10,10,10,10,10,10,0.8556313077183039,0.7620202020202007
10,10,7,6,3,2,1,5,5,3,2,6,2,2,5,4,5,4,2,3,6,2,3,6,4,5,6,2,3,1,6,2,6,1,5,4,3,7,3,4,2,5,5,5,2,5,3,3,8,5,5,1,5,5,6,1,5,2,2,6,1,5,6,2,6,2,1,6,6,6,0,6,7,3,6,7,1,6,2,6,1,4,6,7,5,6,1,4,5,6,7,7,6,10,10,10,10,10,10,0.7857295227539228,0.8212121212121197
10,10,10,6,1,5,6,1,5,6,6,6,5,6,1,7,5,6,7,5,5,6,6,7,4,7,5,7,5,6,6,9,6,5,4,8,6,9,5,6,5,5,9,9,5,5,10,8,5,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.2735524851782813,0.37171717171717183
10,10,9,6,2,6,1,5,5,3,1,6,5,2,6,5,4,5,3,4,6,2,2,7,4,2,7,3,2,6,6,5,6,1,4,4,5,6,2,4,5,1,5,5,5,5,2,4,7,5,5,1,5,4,7,1,5,7,5,6,1,5,7,2,7,6,6,4,6,6,6,1,5,3,5,6,6,6,6,6,6,6,6,7,5,5,7,8,7,9,7,8,10,10,10,10,10,10,10,0.8818917115959074,0.7329292929292918
10,10,10,7,2,6,6,2,4,6,5,6,4,6,6,7,5,6,6,6,5,6,6,7,5,7,5,7,5,6,6,5,6,6,3,8,6,9,2,8,5,5,9,6,2,5,10,6,6,5,7,7,5,6,9,3,10,9,5,9,2,1,8,10,5,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.1955065430438425,0.43070707070707037
10,10,10,7,2,5,6,1,5,5,6,6,4,6,0,7,5,6,7,6,5,6,7,8,4,8,5,6,5,6,7,8,6,10,7,8,6,9,4,8,10,5,9,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.3356775384601667,0.3307070707070708
10,10,10,7,1,5,6,0,5,6,6,7,5,6,1,7,5,6,7,5,5,6,6,7,7,7,5,7,5,6,6,9,6,5,4,8,6,9,1,9,5,10,9,9,5,10,10,7,9,10,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.3045371288946004,0.3503030303030304
10,10,8,5,1,2,1,2,2,2,4,2,5,3,1,3,7,4,3,2,6,0,3,1,5,2,2,6,3,5,5,2,5,1,3,3,3,5,4,7,3,2,3,2,2,6,2,3,6,2,4,2,5,3,5,1,4,2,4,1,7,2,6,1,6,4,1,6,6,1,5,2,4,3,3,7,1,6,4,5,0,2,4,6,6,5,6,4,0,4,1,7,6,7,10,10,10,10,10,0.6836843957180365,0.8814141414141399
10,10,10,7,0,5,6,2,5,6,6,6,5,6,1,7,5,7,7,5,5,6,6,7,7,8,5,7,5,6,6,6,9,5,4,8,6,8,4,9,5,5,9,9,5,10,5,7,5,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.2900918426032306,0.3600000000000001
10,10,10,7,0,6,6,1,4,6,6,6,3,6,2,7,5,6,7,5,5,6,6,7,4,8,5,7,5,6,6,9,6,5,4,8,6,8,5,6,5,5,8,6,5,5,10,7,4,10,6,6,3,10,10,2,10,10,10,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.2204210529151793,0.41030303030303017
10,10,10,7,1,4,6,1,5,7,6,6,5,7,1,6,5,6,6,6,5,9,6,7,4,7,5,7,5,9,6,9,6,5,7,8,9,9,2,9,10,10,9,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.3514756517099116,0.32141414141414154
10,10,10,7,1,6,6,1,5,5,5,6,5,7,1,9,5,6,7,6,5,6,6,7,4,8,5,7,10,6,6,8,6,10,1,8,6,9,10,8,10,10,9,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.3621279439532838,0.3143434343434345
10,10,10,7,1,5,6,1,5,7,5,6,5,6,1,6,10,6,7,6,5,6,7,7,4,8,5,6,10,6,6,9,6,10,2,9,9,9,10,9,10,10,9,10,10,10,10,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,1.3820201625092308,0.3014141414141416
