0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,avg utility,avg reliability
10,10,9,9,6,5,5,5,7,5,6,5,7,6,7,5,7,7,4,6,4,7,7,4,6,4,9,5,4,6,6,5,6,6,9,6,4,5,6,7,7,4,6,4,10,5,2,8,6,5,6,7,6,5,5,7,5,5,5,7,7,6,6,6,8,5,5,7,4,3,5,6,6,8,6,7,7,5,9,7,7,7,10,10,8,6,10,7,10,8,10,9,10,10,10,10,10,10,10,1.1426713119616654,0.4848484848484842
10,10,5,4,6,2,2,3,3,2,2,5,0,3,6,6,2,3,2,4,3,7,2,5,1,6,3,3,6,1,2,5,4,3,1,1,7,5,3,2,4,5,3,6,6,0,3,6,5,4,5,1,6,2,4,4,3,6,1,5,6,1,3,6,6,5,5,3,3,6,4,5,1,7,3,6,5,6,0,3,4,2,6,6,1,1,5,4,9,2,6,7,6,7,9,10,9,10,10,0.7317928693865379,0.8523232323232308
10,10,4,6,1,5,2,3,0,3,2,5,0,2,5,1,0,5,1,4,2,1,3,4,2,5,3,4,0,1,3,4,5,2,1,2,0,4,3,5,4,3,2,6,5,7,2,1,5,1,1,1,6,3,4,3,0,6,2,4,7,6,1,0,5,5,0,7,2,6,4,5,3,0,3,5,2,6,3,3,5,2,6,6,1,3,5,4,5,2,7,7,6,6,7,10,10,10,10,0.626482864403282,0.912727272727271
10,10,8,5,6,2,4,4,4,3,5,4,6,2,6,5,3,6,4,4,2,7,4,4,4,5,2,5,6,5,3,5,4,3,6,7,5,5,0,5,7,4,2,4,10,5,2,7,5,5,6,6,6,5,5,7,4,6,6,4,7,6,3,7,7,5,6,7,4,7,5,6,6,9,3,7,5,5,8,5,7,4,9,6,7,5,5,7,10,7,8,8,10,10,10,10,10,10,10,0.944956737692915,0.6654545454545445
10,10,10,9,6,2,5,5,7,5,5,6,7,5,6,6,4,7,4,6,5,6,6,7,6,4,8,5,5,6,6,5,7,5,6,6,4,5,7,6,7,4,6,4,10,5,2,6,6,5,6,7,6,5,10,4,2,6,5,7,7,6,1,9,6,5,6,7,7,10,5,6,6,8,5,7,1,5,9,7,7,5,9,10,5,6,10,7,9,9,10,9,10,10,10,10,10,10,10,1.1148962314172,0.5131313131313123
10,10,7,5,1,3,2,4,3,3,5,4,1,2,6,6,3,3,1,4,5,7,2,3,2,7,3,3,6,1,4,6,4,3,1,1,5,6,3,3,4,5,2,5,6,3,2,6,7,7,4,1,6,2,5,4,3,6,2,5,7,1,4,6,1,5,4,3,3,6,6,4,1,6,3,5,5,1,4,5,5,4,6,6,2,3,5,4,6,5,6,10,6,6,9,10,10,10,10,0.7651407119659897,0.8329292929292914
10,10,4,5,1,5,1,3,2,2,2,5,1,2,5,2,0,4,2,5,2,1,3,5,2,6,3,5,5,1,3,5,5,3,1,5,5,2,3,3,4,5,2,2,6,2,1,6,5,2,5,1,6,3,4,3,3,1,2,5,4,2,3,5,5,6,0,2,3,4,5,4,1,7,3,5,4,4,4,2,6,2,8,5,0,3,5,4,5,4,6,5,6,6,9,10,8,10,10,0.6651127367644822,0.8921212121212106
10,6,4,4,1,5,1,3,0,2,2,5,0,2,6,1,0,4,4,2,2,1,0,2,1,2,3,5,0,0,3,4,5,1,2,5,5,2,0,3,4,2,0,2,5,0,2,2,5,1,1,7,5,2,5,1,0,1,1,4,4,4,2,1,2,5,0,2,2,1,2,6,0,4,2,4,2,5,3,0,1,5,1,6,0,0,5,4,5,5,7,4,6,1,7,5,6,10,9,0.5111212225162318,0.9701010101010084
10,10,8,5,6,3,2,4,3,3,5,4,6,2,6,5,2,6,1,4,5,7,4,2,2,4,3,4,6,5,4,5,4,3,6,1,5,5,3,4,4,4,2,5,6,3,3,6,6,6,4,1,1,5,5,4,4,6,2,4,7,1,3,6,1,5,5,4,3,6,6,5,1,9,3,6,5,1,4,6,5,5,6,6,3,4,6,7,9,5,7,9,8,9,9,10,10,10,10,0.8328138597475184,0.7844444444444432
10,10,8,5,6,2,4,4,3,3,5,4,6,2,5,5,3,6,2,4,5,7,3,4,3,5,1,5,6,1,4,6,4,3,5,2,5,5,2,4,4,7,2,5,6,3,3,6,6,0,4,7,2,2,5,4,4,6,2,7,7,6,3,7,6,5,2,3,3,6,6,5,1,8,3,7,4,7,7,5,6,5,9,5,6,1,6,7,9,6,9,9,9,9,9,10,10,10,10,0.8620682693506571,0.7539393939393928
10,10,8,6,6,2,4,4,4,3,5,6,6,2,6,6,3,6,3,4,5,7,4,4,5,4,10,3,6,6,5,5,9,3,6,7,4,5,7,6,7,3,6,4,10,4,3,8,5,7,5,7,5,5,5,4,5,6,6,7,7,6,3,6,6,5,6,7,4,7,5,6,6,7,4,7,5,9,9,2,6,4,10,5,6,6,4,7,9,7,8,9,9,10,10,10,10,10,10,1.0140528277674803,0.602828282828282
10,10,8,5,6,2,5,4,3,3,5,4,6,2,5,5,2,7,2,4,2,7,5,4,5,4,2,5,5,4,4,6,4,3,6,3,4,5,1,5,7,4,1,5,6,3,3,6,6,1,4,7,3,5,5,4,4,6,5,4,7,1,3,7,6,5,5,7,4,6,5,6,1,7,4,6,5,6,4,6,6,2,9,6,7,6,6,7,9,6,8,8,9,10,9,10,10,10,10,0.8821113355524264,0.7323232323232313
10,9,5,4,1,5,2,2,3,2,2,5,0,2,6,1,0,4,1,5,2,1,3,3,2,6,3,2,0,1,2,5,5,2,1,5,2,2,1,4,4,2,1,1,6,2,2,1,5,0,2,1,6,2,4,1,3,1,1,5,6,6,2,2,2,6,0,3,2,7,1,4,1,4,3,5,5,5,4,3,4,3,7,6,0,3,5,4,5,5,6,6,10,6,7,10,10,10,10,0.595951318878552,0.9351515151515134
10,10,4,5,6,2,2,3,3,2,6,5,1,3,6,1,3,3,2,4,3,7,3,5,2,7,3,1,6,1,3,5,4,2,1,5,4,5,3,2,4,5,2,6,1,1,2,6,4,4,5,1,6,2,4,3,3,1,1,5,7,2,3,5,2,5,5,2,3,4,4,4,1,7,3,6,5,6,3,3,5,2,7,6,0,3,5,4,6,5,6,5,6,6,9,10,8,10,10,0.7159347627794277,0.8624242424242408
10,10,9,6,6,2,4,5,7,5,5,5,6,5,6,5,3,7,4,7,5,7,6,4,5,4,9,4,7,5,6,5,7,4,8,6,4,5,7,6,7,4,6,4,10,5,2,9,6,4,4,7,6,5,5,4,5,6,6,7,7,6,4,6,6,5,6,7,6,7,2,6,6,8,7,7,4,5,8,4,7,7,9,5,8,9,6,7,9,8,8,10,10,10,10,10,10,10,10,1.0737588816555688,0.5511111111111103
10,10,8,5,6,3,2,4,3,3,2,4,6,2,5,5,3,7,2,4,5,7,4,4,2,3,3,4,6,5,3,5,4,3,6,2,5,5,3,3,4,4,2,5,5,3,4,6,6,1,4,0,1,5,5,4,3,6,2,7,7,1,3,7,6,5,2,3,4,6,6,5,1,0,3,7,5,2,7,0,5,5,9,5,0,1,6,7,9,6,7,8,9,9,9,10,10,10,10,0.8137393095056215,0.8010101010100996
10,10,9,6,6,2,4,4,4,4,5,5,7,2,6,5,3,7,4,4,5,7,4,4,5,4,9,4,6,5,5,5,8,2,9,7,4,5,7,6,7,4,6,4,10,4,3,8,6,4,6,4,6,4,5,7,5,6,6,7,7,6,4,6,7,5,6,6,4,7,5,6,6,7,4,7,5,9,8,1,8,4,9,5,7,6,6,7,9,7,8,10,9,10,10,10,10,10,10,1.0269718202073022,0.5925252525252518
10,10,9,9,6,5,5,5,7,5,5,5,6,6,7,5,7,7,4,6,4,7,6,7,6,4,9,5,4,6,6,5,6,5,9,6,4,5,7,6,7,4,6,4,10,5,5,8,6,5,6,7,6,5,5,7,5,5,6,7,7,6,6,6,6,5,5,7,7,3,5,6,6,9,9,7,7,5,9,8,7,7,10,5,8,9,9,8,10,9,10,10,10,10,10,10,10,10,10,1.150936556933129,0.47818181818181754
10,9,5,4,1,5,2,2,3,2,2,5,0,2,6,1,0,4,1,5,2,1,3,3,1,6,3,3,0,1,2,5,5,2,1,5,2,1,1,4,4,2,1,1,6,2,2,1,5,0,2,1,4,3,5,1,0,1,2,5,6,6,2,2,2,6,0,3,2,7,2,4,1,4,0,5,5,5,4,3,4,3,7,6,0,3,5,4,5,5,6,5,10,1,7,10,10,10,10,0.5848615593212451,0.9402020202020185
10,10,10,9,5,5,2,5,7,5,5,6,7,6,6,6,7,7,4,6,5,6,6,7,6,4,9,4,4,7,6,4,7,5,9,6,5,5,7,7,7,4,5,4,9,5,2,9,5,5,8,7,6,5,10,4,5,6,6,8,7,6,2,9,9,5,4,7,7,9,6,6,7,9,9,7,7,9,8,7,7,10,10,10,10,10,10,9,9,9,10,10,10,10,10,10,10,10,10,1.172373349022947,0.4507070707070701
10,10,8,5,6,2,2,4,3,3,5,4,6,2,6,5,3,7,2,4,5,7,2,4,2,4,3,4,6,1,3,5,4,3,6,2,5,6,3,3,7,5,2,5,5,1,4,6,6,2,5,0,0,5,5,4,3,6,2,7,7,1,3,6,6,5,3,2,4,6,6,5,1,9,3,6,5,2,0,4,6,5,6,6,7,1,5,7,9,4,8,9,6,10,9,10,9,10,10,0.824740715945176,0.7921212121212108
10,10,10,9,5,6,2,5,6,5,5,6,7,4,6,6,7,8,4,6,5,7,6,7,7,3,9,4,4,6,6,5,7,5,6,6,6,5,7,7,7,5,9,0,10,5,5,9,6,5,8,8,5,4,5,7,5,6,5,8,7,7,4,10,9,6,9,8,7,1,10,9,4,10,10,10,10,9,9,7,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,1.192761007335085,0.4303030303030299
10,10,10,9,5,6,3,5,7,4,5,6,6,5,6,6,7,8,4,6,5,7,7,7,7,3,9,5,4,6,6,5,4,5,6,6,6,5,7,7,7,4,10,0,10,5,5,9,5,5,8,9,5,1,4,7,5,9,10,8,8,6,1,10,8,7,9,8,7,10,10,9,8,10,10,10,10,10,9,7,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,1.2106091667785603,0.4139393939393936
10,10,9,6,6,2,4,5,5,3,5,5,6,5,5,5,3,7,3,4,2,7,7,4,6,4,9,4,5,5,6,5,7,5,9,6,4,5,6,6,7,4,6,4,10,5,2,8,6,5,4,7,5,4,5,7,5,6,5,7,7,6,5,6,6,5,5,7,5,7,5,6,6,8,5,6,4,5,6,5,7,4,10,5,9,6,5,7,9,8,8,10,10,10,10,10,10,10,10,1.0348833678818066,0.5854545454545446
10,10,8,5,6,2,4,4,4,3,5,5,6,2,4,5,3,7,2,4,2,7,4,4,4,4,3,5,6,5,3,5,4,3,6,2,5,5,5,5,7,1,2,4,6,4,3,6,6,5,4,7,1,2,5,7,4,6,2,7,7,6,3,6,6,5,5,6,4,7,6,6,6,6,5,7,5,6,7,7,7,5,6,5,7,6,6,7,9,6,8,8,9,10,4,10,10,10,10,0.901823417993388,0.7105050505050495
10,10,8,5,6,2,5,3,3,3,5,4,6,2,5,5,3,7,2,4,2,7,4,4,4,4,1,4,6,5,4,5,4,3,5,0,5,5,2,2,7,5,5,4,5,4,2,6,6,0,4,6,1,5,5,4,4,5,5,4,7,1,3,7,6,2,1,7,3,6,6,5,6,8,4,6,5,1,3,7,6,5,6,5,7,6,5,7,9,6,7,8,9,9,10,10,10,10,10,0.8524343147000493,0.7660606060606048
10,10,9,9,5,5,2,5,7,5,3,5,7,6,6,6,7,8,3,6,5,7,6,7,6,5,8,7,4,6,6,5,7,4,6,7,1,5,7,7,6,7,6,0,10,5,5,9,9,5,9,8,5,2,10,6,5,6,10,8,7,6,10,10,9,9,10,8,8,10,10,10,10,10,10,10,10,10,9,7,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,1.2218235027682562,0.40262626262626233
10,10,8,5,6,3,5,4,4,0,5,5,6,5,5,5,3,6,4,4,5,7,6,4,4,4,5,3,6,6,6,5,5,3,9,6,4,5,6,5,7,4,6,5,6,5,3,9,6,6,5,6,6,6,4,7,4,6,6,7,7,6,3,6,7,5,6,6,5,7,5,6,6,7,5,7,5,6,8,6,7,4,10,5,6,6,5,7,9,7,9,9,10,10,10,10,10,10,10,1.0030693114144098,0.6121212121212113
10,10,9,6,6,2,4,5,4,2,5,5,7,5,6,6,3,7,3,5,2,7,6,7,6,4,8,4,7,6,6,5,7,5,6,6,4,5,6,6,7,4,6,4,10,5,3,9,6,6,5,7,5,4,5,4,4,6,6,7,7,6,5,6,6,5,5,7,4,7,5,6,6,8,7,7,4,5,6,4,7,7,10,5,9,6,6,7,9,9,9,9,10,10,10,10,10,10,10,1.0505708226139934,0.5703030303030294
10,9,8,4,6,3,2,4,3,2,5,5,1,3,6,6,3,7,1,4,5,7,2,5,2,5,3,4,6,2,5,6,4,2,6,1,5,5,3,3,4,4,2,5,6,2,3,6,5,4,5,0,5,5,5,4,2,6,1,4,7,1,4,6,1,5,3,4,3,7,6,1,0,7,3,6,4,7,3,5,5,2,8,6,1,2,6,4,9,3,4,7,6,8,6,10,10,10,10,0.7948374801672571,0.814545454545453
10,10,8,5,6,3,2,4,3,3,5,4,6,2,6,5,3,4,2,4,5,7,4,3,2,5,3,4,6,2,3,5,4,3,5,6,6,5,2,3,7,5,2,4,5,3,2,6,5,1,3,6,3,2,5,4,4,5,2,7,7,6,2,7,1,5,0,4,3,6,5,6,6,7,3,9,5,1,3,5,7,5,5,5,6,6,6,7,9,4,7,9,9,10,9,10,10,10,10,0.844531422593333,0.772323232323231
10,9,7,5,1,5,2,3,3,2,2,5,0,3,6,5,2,0,1,4,5,0,2,4,1,6,3,2,7,1,5,4,5,3,7,1,2,5,0,4,4,5,2,2,6,2,3,6,5,2,1,1,7,3,5,5,3,0,2,4,7,6,3,1,2,5,4,3,2,6,6,4,1,7,0,5,4,5,3,2,4,3,7,6,0,3,5,4,6,4,6,7,6,6,6,9,10,10,10,0.6825826531937693,0.8814141414141399
10,10,9,9,5,5,4,5,7,5,6,5,6,6,6,6,7,7,4,6,4,7,6,7,6,4,9,4,4,6,6,5,6,5,9,6,7,5,7,6,7,3,6,4,9,5,2,9,6,5,7,7,6,4,5,7,5,5,5,7,7,6,6,6,6,5,5,7,7,2,5,5,6,9,9,6,7,5,9,7,8,4,9,10,1,9,9,8,10,9,9,10,10,10,10,10,10,10,10,1.1335799025490854,0.49515151515151445
10,10,8,5,6,2,4,4,3,3,5,5,6,2,5,5,2,7,2,4,2,7,4,4,4,4,2,5,5,5,4,5,4,3,5,3,5,5,2,5,5,5,0,6,5,4,3,6,6,0,5,6,4,5,3,5,3,6,5,4,7,1,3,7,6,2,2,7,3,6,6,5,6,7,3,6,5,6,4,6,7,3,9,6,7,6,6,7,9,7,8,8,9,10,10,10,10,10,10,0.8731994601599226,0.7416161616161605
10,10,9,9,5,5,4,5,7,5,5,5,7,6,6,6,4,7,4,7,5,7,6,7,6,4,10,4,4,6,5,5,6,5,9,6,4,5,7,6,7,4,6,4,10,5,2,9,6,5,5,7,6,2,10,4,5,6,6,7,7,6,4,9,6,5,5,7,7,4,5,6,6,9,7,5,4,6,8,7,7,3,9,5,8,9,9,8,9,9,8,10,10,10,10,10,10,10,10,1.1244245604070566,0.5050505050505043
10,10,4,5,1,5,1,2,3,2,2,5,0,2,6,1,0,4,2,5,2,1,3,3,2,5,3,3,1,0,2,5,5,1,1,5,3,3,0,5,4,2,2,1,6,2,1,1,5,2,5,1,6,2,4,3,3,1,2,5,5,6,2,5,2,6,0,3,3,7,2,3,1,4,4,5,5,5,5,3,4,3,7,6,0,3,5,4,5,4,6,5,9,6,7,10,10,10,10,0.615791062850647,0.9208080808080791
10,10,8,5,6,2,4,4,4,3,5,4,6,2,5,5,3,7,2,4,2,7,7,4,4,4,2,5,6,5,3,5,4,3,6,5,5,5,5,5,7,1,2,4,6,5,3,7,6,5,4,7,6,5,5,7,4,6,2,7,7,6,3,7,6,5,5,6,4,7,6,6,6,7,5,7,5,6,7,7,7,5,6,4,7,6,6,7,9,7,8,8,9,10,10,10,10,10,10,0.9342434506550487,0.6765656565656556
10,10,9,9,5,6,2,5,6,5,5,5,7,7,6,6,4,8,4,6,5,7,6,7,7,5,9,4,4,6,6,5,7,4,9,6,6,5,7,7,7,4,9,0,10,5,5,9,6,5,9,8,5,6,10,7,5,5,5,8,7,6,10,10,9,8,10,8,8,10,10,10,10,10,10,10,10,10,9,7,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,1.2319020738939834,0.3945454545454543
10,10,9,5,6,2,4,4,3,3,5,5,6,2,5,5,3,6,5,4,2,7,5,4,4,4,5,4,6,5,7,6,5,3,6,1,4,5,5,6,7,4,6,7,5,5,3,8,6,6,5,6,5,6,4,7,3,6,6,7,7,6,3,6,7,5,6,7,4,6,5,6,6,8,3,7,5,9,7,6,6,3,9,5,6,6,5,7,9,8,8,8,9,10,10,10,10,10,10,0.9706095725457641,0.6408080808080799
10,10,4,6,1,5,2,3,3,2,2,5,0,2,6,1,0,4,2,5,2,1,3,3,2,2,3,5,3,1,4,5,5,1,1,3,6,1,0,5,4,5,2,2,6,0,1,6,5,2,6,1,6,3,4,4,3,0,2,5,7,2,2,2,5,6,0,4,3,5,4,4,1,7,3,5,4,5,3,2,5,3,7,6,0,3,5,4,5,4,7,5,6,6,7,10,9,10,10,0.644850791690537,0.9034343434343418
10,10,10,9,5,6,2,5,6,5,5,6,7,5,6,6,7,8,4,6,5,7,6,7,6,3,9,4,4,6,6,5,7,5,6,6,5,5,7,7,7,5,6,3,9,5,5,9,6,5,8,7,5,5,5,7,5,6,5,8,7,6,4,10,9,2,5,8,7,1,10,6,4,10,10,5,7,9,9,7,1,10,10,10,10,10,10,9,10,9,10,10,10,10,10,10,10,10,10,1.1603563853715617,0.4636363636363631
10,10,8,5,6,2,5,4,3,3,5,4,6,2,5,5,2,7,2,4,2,7,4,4,5,4,2,5,5,4,4,5,4,3,6,3,4,5,1,5,7,4,1,6,6,3,3,6,6,2,5,7,3,5,5,4,4,5,5,7,4,2,3,7,6,5,5,7,4,7,6,5,6,7,3,7,5,6,5,6,6,5,9,5,7,6,6,7,9,7,8,9,9,10,9,9,10,10,10,0.8917964964580425,0.7210101010100999
10,10,9,5,5,2,3,5,7,2,5,7,4,3,5,1,7,8,3,1,5,7,6,5,7,5,3,6,5,9,6,1,9,7,10,7,6,10,6,7,6,7,10,1,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,1.2651405749733222,0.3733333333333334
10,10,9,6,6,2,4,5,7,3,5,5,7,4,7,5,7,7,4,7,5,7,6,7,6,4,9,5,4,5,6,5,6,4,9,6,4,5,7,6,7,4,6,4,10,5,5,8,6,5,6,7,6,5,5,7,5,6,6,7,7,6,3,9,4,5,6,7,4,3,5,6,6,9,7,6,3,6,8,6,7,4,10,5,7,6,6,8,9,8,10,10,10,10,10,10,10,10,10,1.0950793307292719,0.532727272727272
10,10,9,6,5,2,3,2,6,5,5,6,4,5,6,0,7,8,4,6,6,7,6,5,7,5,10,6,0,9,6,1,9,7,10,7,6,10,7,7,4,8,10,5,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1.3004550443412706,0.350909090909091
10,10,8,5,6,2,4,4,4,3,5,5,6,2,5,5,3,6,5,4,2,7,4,4,4,4,5,2,6,4,4,5,4,3,6,7,4,5,5,5,7,4,1,4,10,4,2,8,6,5,6,6,6,6,5,7,4,6,6,7,7,6,3,6,7,5,6,7,4,7,5,6,6,7,4,7,5,9,8,5,7,5,9,5,6,5,6,7,10,7,8,9,10,10,10,10,10,10,10,0.9604332046574952,0.6503030303030296
10,10,9,6,5,6,3,6,7,5,5,7,7,7,5,6,7,8,7,6,10,7,9,7,4,10,10,8,7,10,10,10,9,7,10,8,9,10,9,7,10,8,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,1.482605188265064,0.23232323232323238
10,10,9,1,5,5,3,5,7,5,6,7,4,6,6,0,7,8,4,6,5,7,6,5,7,5,5,6,7,10,6,6,9,7,10,0,6,10,7,7,9,8,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,1.33247906948887,0.3307070707070708
10,10,9,9,5,5,3,5,7,4,6,6,6,6,6,5,7,8,7,6,9,7,6,4,7,10,5,7,0,10,9,6,9,7,10,7,9,10,9,7,10,8,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,1.4245140135407908,0.27090909090909104
10,10,9,9,5,9,3,6,8,10,10,7,7,7,5,7,7,8,7,6,10,7,9,7,7,10,10,7,7,10,10,10,9,7,10,8,9,10,10,7,10,8,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,1.5504491042011523,0.18121212121212127
10,10,9,6,5,2,3,5,7,2,6,6,4,6,6,3,7,9,4,6,5,7,6,7,7,5,5,6,7,9,6,6,9,7,10,7,9,10,8,7,9,8,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,1.363714721140978,0.3105050505050507
10,10,8,6,5,2,3,5,7,2,6,6,4,3,6,1,7,9,3,6,5,7,6,4,7,10,3,6,7,9,5,5,9,0,10,7,9,10,7,7,6,8,10,8,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,1.3136575126972954,0.34303030303030313
