0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
9,9,9,1,1,9,1,7,3,3,5,1,8,7,6,7,3,4,5,4,5,10,6,1,5,6,5,4,1,4,10,7,0,7,8,7,5,7,7,3,5,5,5,5,4,4,4,5,2,2,0.1892730900326085,0.5599082585004996,0.5102040816326533,0.27999999999999997
3,4,6,7,2,5,6,1,6,1,1,7,6,1,7,1,0,2,1,5,6,1,1,0,3,4,8,7,0,6,8,8,2,5,4,4,8,3,4,6,4,5,2,6,1,1,3,10,1,4,0.14378108751259142,0.4231810107299391,0.44897959183673486,0.6100000000000002
5,10,10,7,9,5,7,1,5,5,5,6,6,5,8,0,0,7,10,5,6,6,9,0,7,3,9,2,2,6,5,0,9,6,1,7,8,6,4,2,1,5,2,5,9,7,6,4,3,2,0.19492143052074223,0.5933183696402341,0.40816326530612257,0.178
10,6,7,4,1,1,2,9,5,5,7,4,8,5,6,4,7,5,5,3,7,8,5,5,6,6,9,4,6,6,9,4,7,8,8,6,3,10,6,2,5,9,10,6,5,8,5,9,10,2,0.22561473233994414,0.6258140333292532,0.3673469387755103,0.27999999999999997
4,3,10,0,9,1,3,4,0,3,1,5,7,7,8,3,7,5,7,10,10,5,5,4,10,7,10,5,1,6,9,7,4,6,9,6,3,10,9,6,2,2,5,6,6,6,2,2,7,5,0.21292303421676134,0.5718265783569884,0.34693877551020413,0.36000000000000004
6,7,8,4,3,2,1,0,5,1,2,2,6,3,0,6,1,0,5,5,7,8,6,1,4,0,5,0,0,6,9,6,7,7,3,1,8,1,6,2,1,1,6,0,1,10,5,5,3,7,0.13941978264948357,0.4135676546377709,0.3877551020408164,0.6160000000000002
6,6,8,6,9,1,0,4,4,0,1,0,0,5,5,6,3,2,2,2,2,2,1,5,5,2,7,4,0,2,1,7,6,7,5,4,5,6,7,3,0,1,7,3,8,1,6,6,1,2,0.13894566998328084,0.4062787370172794,0.5102040816326533,0.7120000000000003
2,6,8,3,3,6,6,3,1,2,2,4,1,4,0,6,1,0,2,5,6,8,0,2,4,1,4,0,7,6,8,1,0,0,2,6,4,10,6,1,6,1,4,4,7,7,3,5,4,7,0.13557962715196678,0.3980197048530067,0.2857142857142857,0.7300000000000003
10,5,6,2,4,7,5,5,0,3,1,5,6,7,3,6,3,0,5,0,10,4,2,7,6,4,9,2,1,6,10,7,1,9,4,10,6,4,6,1,9,2,6,6,1,8,3,3,2,9,0.1783786444920223,0.5183809977820617,0.26530612244897955,0.3920000000000001
6,8,6,5,6,5,9,0,9,1,2,6,7,4,3,8,6,6,2,5,8,9,6,0,6,8,9,0,3,5,10,10,5,7,3,1,9,7,1,2,7,5,6,0,9,3,6,4,3,5,0.19601891579749284,0.5795894225141415,0.326530612244898,0.25799999999999995
2,3,10,10,0,8,6,6,2,5,2,0,0,6,7,5,4,6,9,9,6,5,1,1,6,4,6,3,6,4,6,1,5,0,6,0,0,10,2,4,3,2,1,4,6,1,6,4,8,1,0.1590553803049951,0.4823725269438413,0.40816326530612257,0.318
10,10,6,9,1,1,3,6,1,7,0,7,7,4,7,7,10,3,6,5,7,8,5,5,6,2,6,0,2,2,9,4,7,9,4,0,3,9,6,4,6,1,5,10,6,8,5,4,5,1,0.19654949263975488,0.5771578210949515,0.30612244897959184,0.298
6,6,2,1,7,3,5,5,6,0,5,4,0,1,2,2,1,5,9,2,1,0,1,7,7,10,5,8,6,6,6,5,7,7,6,5,6,1,6,1,2,7,1,0,5,5,3,4,6,8,0.1596921244647969,0.4501527089306394,0.5102040816326533,0.5580000000000002
2,7,9,0,6,6,7,5,0,5,6,3,6,6,7,7,5,6,5,5,6,2,5,5,2,5,9,4,6,6,6,1,7,5,1,7,1,3,2,7,3,5,2,5,9,3,5,3,9,6,0.17713577941419192,0.532983081307351,0.34693877551020413,0.298
9,5,5,9,4,6,6,6,7,7,7,0,6,8,6,5,2,6,0,5,8,7,4,6,5,4,4,6,6,5,10,3,5,6,8,8,3,8,7,7,9,2,8,10,1,6,5,2,2,6,0.21200011178225098,0.6173106520821353,0.469387755102041,0.19999999999999998
2,2,10,5,5,5,6,0,3,2,5,7,4,1,0,0,0,0,2,5,6,4,1,0,6,3,4,8,6,9,9,7,1,1,8,8,6,5,7,2,4,6,6,5,6,7,7,2,5,6,0.16597459340527485,0.4460193913555084,0.5102040816326533,0.5980000000000002
3,3,5,6,6,4,2,4,0,1,5,1,4,6,1,6,7,2,6,4,2,3,2,5,4,4,7,4,1,5,6,4,6,4,1,0,7,0,5,7,1,5,5,6,1,7,1,1,9,8,0.13813590376323676,0.41774906030412146,0.4285714285714287,0.5160000000000001
9,7,9,0,3,7,3,6,1,1,1,1,8,10,7,5,5,1,7,2,9,5,1,6,5,3,8,1,5,8,6,0,4,6,6,0,7,6,6,4,4,6,3,3,6,7,2,4,4,1,0.16993360983400205,0.5102923722327689,0.34693877551020413,0.35600000000000004
5,7,6,1,6,3,2,2,4,1,2,6,1,3,6,0,4,7,1,1,3,4,1,6,7,0,7,2,2,2,0,1,1,9,4,4,2,6,1,1,1,4,2,0,6,2,5,2,2,6,0.11655439458310177,0.3640855397354779,0.34693877551020413,0.7320000000000003
9,10,5,5,4,3,5,4,3,3,5,1,5,3,4,6,6,6,10,1,2,0,2,4,5,6,0,3,1,4,8,7,8,8,0,6,4,10,10,5,5,5,2,5,6,6,7,2,5,5,0.17801136765211029,0.5181258881665228,0.5306122448979594,0.35600000000000004
10,6,7,4,1,6,7,6,10,5,4,3,8,10,0,4,5,5,4,3,7,9,2,10,5,5,6,1,6,7,9,7,3,8,8,7,3,6,6,2,8,6,4,6,1,8,5,8,10,4,0.21070338886063147,0.620450021111612,0.40816326530612257,0.23799999999999996
2,7,6,5,1,2,5,5,1,2,2,7,6,4,1,7,6,7,5,2,7,8,7,5,1,6,9,4,7,6,9,0,7,7,0,6,3,9,6,2,5,6,10,5,5,9,5,5,4,6,0.1881941073456888,0.5194412393792539,0.3877551020408164,0.4180000000000001
9,7,1,5,5,4,0,5,6,6,5,6,1,0,6,4,10,1,7,0,5,3,6,0,7,10,6,7,5,6,1,5,2,1,7,6,1,5,2,7,6,4,1,3,5,1,4,4,6,5,0.15970401653530625,0.48693047970666037,0.3877551020408164,0.35800000000000004
10,7,9,1,3,1,1,7,0,0,5,2,6,4,0,7,0,7,3,6,5,6,4,5,1,8,9,7,2,6,6,7,6,4,7,8,2,0,6,5,1,4,1,6,5,7,6,2,3,7,0.16570503446191576,0.4832880840909494,0.4285714285714287,0.5000000000000001
6,2,6,5,5,5,6,0,4,1,2,7,0,2,0,0,0,0,2,5,6,3,1,3,6,2,1,0,6,6,6,6,1,0,7,6,5,5,0,1,4,5,5,4,6,6,6,2,5,6,0.1268951939906974,0.3742221918327099,0.5714285714285717,0.8300000000000004
10,2,5,7,6,6,8,1,4,8,9,0,6,5,4,6,6,7,0,7,2,6,3,1,1,5,6,0,6,1,7,3,4,9,4,0,10,6,7,5,7,4,3,5,6,7,7,4,2,7,0.1793700453059455,0.5412021406786548,0.34693877551020413,0.23999999999999996
2,7,2,7,6,6,9,5,0,6,3,9,6,0,4,6,10,7,6,5,4,5,0,4,5,6,5,4,6,7,5,5,7,0,4,5,2,1,6,2,7,2,1,6,8,5,4,1,6,7,0.17460780922211033,0.5256222747606338,0.3877551020408164,0.27599999999999997
9,8,10,7,6,7,1,6,0,9,2,7,2,2,10,7,5,5,6,1,9,6,3,1,6,6,7,2,0,6,9,5,4,7,4,7,3,6,6,4,5,2,9,10,10,1,7,2,7,2,0.19956518423553216,0.5943459959861462,0.30612244897959184,0.216
4,5,5,6,5,7,6,0,1,5,5,1,5,6,7,6,1,1,5,4,6,2,1,5,4,3,9,3,1,5,5,4,6,5,1,7,7,6,4,6,1,2,4,7,5,6,6,7,3,9,0.16142411332176188,0.47832969802469383,0.5918367346938779,0.37600000000000006
9,7,8,1,5,1,1,7,0,0,6,5,0,0,7,7,0,0,3,5,2,1,5,5,9,9,9,7,1,4,5,7,6,3,7,0,6,1,6,4,7,1,0,6,5,6,6,7,10,6,0.16221113114603986,0.46645654705276623,0.4285714285714287,0.5380000000000001
9,7,6,5,2,1,6,7,0,0,6,5,6,5,3,6,0,0,3,2,1,5,4,5,1,3,9,8,2,1,9,3,1,4,4,8,4,6,6,4,6,3,2,1,10,1,6,6,4,7,0.1531122128815002,0.461758190408883,0.5510204081632656,0.4560000000000001
6,4,6,7,0,2,6,7,6,3,3,7,6,7,8,0,9,7,4,4,6,5,7,6,1,6,7,1,7,4,5,0,7,7,6,6,4,7,6,2,2,6,9,4,6,6,6,4,2,0,0.18721991542275168,0.5429284126525223,0.5306122448979594,0.298
6,8,6,6,4,1,7,6,2,3,6,0,0,6,5,5,4,7,4,2,6,3,6,4,7,2,1,9,5,3,6,1,3,6,1,0,6,5,6,4,4,6,2,0,9,3,7,5,4,7,0.1562292582160827,0.48281337812741126,0.3673469387755103,0.37800000000000006
9,5,5,6,2,5,4,6,7,3,0,0,2,5,9,4,6,9,8,5,6,5,6,5,3,6,3,6,7,4,6,3,5,6,7,7,3,9,8,4,1,4,8,5,7,6,5,6,2,5,0.19345578359136834,0.5545447557106681,0.4285714285714287,0.34
6,5,7,6,7,9,6,0,3,2,3,0,7,4,3,0,2,6,9,1,9,5,2,3,5,4,8,7,5,5,5,4,5,0,2,0,2,5,1,2,2,3,4,5,2,5,0,5,5,6,0.14797466933807693,0.4649993351940003,0.4285714285714287,0.334
10,4,6,7,7,0,1,7,9,1,1,3,7,6,4,1,3,1,5,2,10,4,6,3,9,1,7,7,3,5,6,7,7,7,0,1,4,1,10,6,0,5,5,4,6,6,2,3,4,7,0.16831716208492858,0.5097882193199245,0.48979591836734715,0.35600000000000004
6,0,6,6,6,4,2,1,7,1,2,7,0,2,6,0,0,7,1,5,1,3,1,2,7,3,0,2,2,1,1,6,1,5,4,6,2,5,1,1,1,4,2,3,6,6,6,2,2,6,0.11617306177479797,0.3555599772048442,0.40816326530612257,0.9820000000000005
5,6,6,5,6,1,1,4,2,0,0,0,0,1,6,2,6,1,4,2,2,1,1,1,6,5,4,5,6,1,2,4,6,0,5,1,3,4,9,3,4,1,1,2,9,1,9,7,10,1,0.12518217023768285,0.3566866906409623,0.5102040816326533,0.8700000000000004
6,5,2,6,6,0,2,7,1,3,1,5,2,10,0,0,1,1,4,0,1,6,0,10,2,1,0,0,1,2,4,5,2,7,5,5,0,5,1,7,6,2,1,10,6,6,5,4,4,1,0.12518369159410164,0.36461013465915426,0.4285714285714287,0.8960000000000005
8,6,10,0,4,3,2,4,3,0,2,1,3,0,7,6,0,1,5,1,1,5,6,4,7,3,1,4,1,5,0,8,1,7,2,2,0,5,9,6,6,7,0,5,6,5,7,10,5,5,0.1413348476397771,0.4140222642585948,0.34693877551020413,0.7500000000000003
2,7,5,5,7,6,6,3,3,2,5,4,3,6,0,0,6,3,1,5,4,4,3,4,6,4,6,7,5,2,9,4,5,5,3,8,6,5,5,1,0,5,4,5,7,7,1,5,4,8,0.15996091508257912,0.47337078266201926,0.5306122448979594,0.3940000000000001
6,4,7,0,9,0,6,8,1,0,6,7,0,3,6,6,1,3,1,2,0,2,0,5,8,2,7,4,1,3,5,7,6,3,2,0,7,6,6,2,7,1,0,4,8,1,6,8,6,1,0.13949093936160803,0.42189760745585464,0.26530612244897955,0.5280000000000001
7,4,6,4,4,1,6,7,7,2,0,4,7,7,8,7,0,6,3,6,5,5,5,5,6,4,5,1,6,1,1,0,7,0,4,6,4,6,6,4,6,2,2,1,4,1,6,5,6,6,0.1581108382283202,0.4851976610877916,0.5714285714285717,0.3
10,0,6,7,6,2,1,6,0,2,5,7,1,4,4,0,4,1,5,7,5,6,1,2,6,6,6,1,2,6,9,1,4,6,4,7,4,6,6,6,5,6,1,9,6,1,2,5,6,3,0.15847652012508207,0.46095645294959214,0.3673469387755103,0.5140000000000001
6,8,6,5,4,1,7,5,6,0,5,3,0,1,5,4,7,4,7,0,1,0,1,3,7,2,6,9,5,4,7,2,2,1,1,0,6,1,6,0,2,5,1,0,10,3,7,4,4,7,0.13673187845527418,0.4298231357036808,0.326530612244898,0.4720000000000002
9,10,9,9,0,5,7,5,9,5,7,8,0,0,3,4,8,5,2,1,6,7,2,5,2,1,6,0,5,5,8,4,7,0,8,1,5,9,9,3,1,7,1,0,7,6,2,4,6,5,0.17741418797388514,0.5516628193482356,0.326530612244898,0.178
9,9,4,8,4,5,8,6,4,6,4,3,7,4,4,4,6,6,5,5,7,8,6,7,4,10,6,7,9,6,2,0,1,6,8,0,4,8,7,5,9,6,1,2,7,9,3,6,2,5,0.2050055042702475,0.6107785017395785,0.40816326530612257,0.21799999999999997
9,9,6,3,6,0,1,0,1,3,7,8,0,3,1,1,6,5,5,5,1,3,2,10,5,2,0,3,1,7,1,7,6,9,8,6,3,9,10,0,3,5,1,6,7,6,6,4,5,1,0.1617872277666513,0.4592519317102648,0.44897959183673486,0.5880000000000002
6,6,10,1,1,9,0,10,9,0,0,4,0,6,1,6,7,6,3,2,1,3,0,5,9,10,4,5,0,5,1,6,6,5,3,1,1,5,9,3,4,0,0,2,9,0,2,1,9,5,0.14574010487271996,0.45562654193163515,0.3673469387755103,0.35800000000000004
10,9,10,9,3,6,7,6,2,8,9,8,0,6,6,8,6,6,3,0,5,0,9,2,7,2,1,8,5,2,7,2,4,9,7,0,5,10,7,4,5,5,3,1,7,4,8,5,4,6,0.19932523701955263,0.613736048646144,0.326530612244898,0.158
8,0,6,7,3,10,4,10,8,9,6,5,10,6,5,7,10,5,4,7,6,6,3,6,10,10,4,9,1,5,6,6,8,6,7,7,1,4,10,3,5,9,4,2,9,1,1,10,6,10,0.2329237292228107,0.6736552932365317,0.26530612244897955,0.19799999999999998
10,9,4,5,0,6,4,9,5,8,7,4,0,5,6,8,6,5,5,3,7,8,9,2,6,6,4,8,6,1,9,2,7,8,8,6,5,10,6,5,5,10,5,1,6,4,10,10,5,6,0.21908064046700332,0.6309532763125235,0.3877551020408164,0.25599999999999995
10,9,10,5,6,4,4,1,6,1,9,9,1,4,7,8,9,7,1,0,3,7,2,5,1,2,0,5,2,2,5,1,5,9,8,4,5,6,1,3,1,4,5,0,6,5,10,4,2,1,0.16957517839483544,0.5301854984146621,0.40816326530612257,0.21799999999999997
6,7,6,4,2,2,8,4,6,0,2,2,10,4,5,4,1,1,4,6,6,2,2,1,7,5,3,0,6,2,8,4,5,1,0,0,5,2,5,5,5,3,3,1,5,6,5,5,4,1,0.139569375312523,0.43212503776416067,0.48979591836734715,0.3960000000000001
6,7,5,6,1,6,1,4,3,3,3,4,3,6,1,6,7,4,0,5,4,4,3,5,9,4,6,5,3,2,9,5,5,5,3,9,1,5,10,1,3,0,4,5,7,7,1,1,5,5,0.15974976109058225,0.47104983036264564,0.4285714285714287,0.45800000000000013
4,3,10,7,2,1,6,6,0,2,1,7,6,6,7,1,7,2,0,10,9,6,5,3,3,7,1,6,1,6,9,7,4,6,8,5,4,3,7,6,5,2,5,6,1,1,3,10,7,5,0.1768985562661375,0.5102577842185906,0.3877551020408164,0.38000000000000006
9,5,6,6,5,5,4,1,4,4,0,1,3,5,10,4,1,7,1,5,6,5,6,0,4,6,4,6,4,2,6,3,10,6,7,7,7,9,1,4,1,4,4,6,7,5,5,6,2,2,0.17112155947468025,0.5010952808051023,0.5102040816326533,0.4160000000000001
6,7,6,4,3,6,6,7,1,3,3,4,0,0,5,7,6,7,4,0,1,6,6,2,0,5,7,6,0,5,10,0,7,7,6,6,4,1,9,2,2,6,4,4,7,6,9,6,10,1,0.1672580145586691,0.4888168959834674,0.469387755102041,0.41200000000000014
6,1,2,7,7,7,0,3,6,2,4,4,7,0,2,7,4,2,3,2,0,6,1,0,4,2,6,2,5,1,6,4,5,7,6,0,3,0,6,0,1,7,3,3,1,7,0,8,5,4,0.12749741142375015,0.3957910862005192,0.2857142857142857,0.5100000000000001
4,7,10,5,9,8,6,6,5,1,1,1,3,5,7,1,7,4,5,6,6,9,3,6,5,6,8,4,7,1,8,5,4,1,6,7,3,0,1,3,5,4,1,5,3,6,6,5,6,3,0.17834145254731812,0.5433859227057661,0.3877551020408164,0.19799999999999998
9,7,1,4,4,2,2,7,0,3,2,7,3,1,2,7,4,0,1,6,1,4,3,6,6,3,1,6,2,5,4,7,6,6,0,7,3,6,1,6,7,4,5,6,9,1,7,5,7,9,0.15141256303595943,0.44251662548135134,0.34693877551020413,0.6140000000000002
7,7,5,9,8,7,1,1,3,8,6,1,7,6,9,4,7,7,5,6,6,10,4,8,4,3,3,5,6,6,5,3,10,9,7,8,1,7,1,2,6,5,6,6,5,4,6,9,5,1,0.20888824555110752,0.60961965304164,0.48979591836734715,0.25799999999999995
10,6,5,2,2,10,6,10,4,7,5,5,1,1,0,7,5,6,2,6,5,4,7,5,9,9,0,9,7,6,0,9,6,9,7,7,5,6,4,1,3,6,5,6,6,3,5,5,5,5,0.1997917745025999,0.5797155182889329,0.44897959183673486,0.21799999999999997
5,7,7,7,0,6,4,6,6,3,4,7,1,4,8,5,6,5,4,4,6,5,9,5,6,6,7,4,6,4,6,0,7,7,6,6,5,5,6,2,2,6,6,4,6,4,10,10,2,0,0.19256282367398495,0.560518991706084,0.612244897959184,0.298
6,2,1,6,5,6,5,0,6,1,1,6,0,3,0,0,0,0,5,2,1,2,0,3,5,2,0,0,6,6,5,6,2,0,4,6,7,5,0,1,5,5,6,1,6,6,5,2,5,6,0.11792404645798873,0.33886629590964795,0.44897959183673486,0.8940000000000005
6,5,5,5,6,7,0,3,7,3,1,5,0,10,0,0,1,0,3,0,6,6,1,5,2,1,1,0,1,1,5,6,2,0,7,5,2,5,1,7,7,2,6,1,6,6,6,4,4,1,0.12907377642398135,0.38461071394612306,0.4285714285714287,0.8520000000000005
6,5,5,5,6,3,1,7,3,3,2,4,2,5,0,0,1,1,3,7,6,7,1,10,1,1,1,0,1,2,7,5,1,7,6,5,2,5,1,7,7,2,2,5,6,6,6,4,4,1,0.13726885951849607,0.4071537148411725,0.5510204081632656,0.6680000000000003
8,6,6,5,3,3,2,7,0,0,2,5,6,6,0,6,0,0,2,1,1,5,4,5,1,3,9,7,2,5,7,2,1,4,2,7,7,5,4,7,6,3,1,6,10,5,6,5,4,6,0.15188658870732502,0.43563576856042246,0.469387755102041,0.6900000000000003
9,7,10,0,5,1,6,4,3,0,6,2,3,3,4,6,0,1,4,2,1,5,6,4,7,3,1,1,1,1,4,7,1,7,4,3,2,6,6,5,6,7,3,2,9,1,7,9,5,4,0.1468119051965576,0.44017342148289135,0.48979591836734715,0.6060000000000003
9,7,6,6,6,1,4,6,0,8,7,7,3,5,6,5,4,7,6,1,6,1,7,6,4,0,3,4,6,2,9,3,2,6,8,0,3,4,1,4,5,4,3,2,0,5,6,5,4,6,0.16261687688632898,0.5150988978834101,0.5102040816326533,0.27799999999999997
6,1,10,7,7,1,7,6,6,5,5,5,6,7,6,4,6,7,7,0,1,0,9,2,0,5,7,8,2,2,8,3,4,6,4,0,6,4,6,2,2,4,4,6,5,7,8,4,3,7,0.17470489170409043,0.5339915410863665,0.5714285714285717,0.23799999999999996
4,6,6,6,4,0,1,2,3,1,5,3,3,2,6,0,6,2,1,5,4,3,1,4,6,3,6,7,2,2,6,5,4,5,3,9,6,6,5,1,7,2,3,7,7,0,1,9,5,4,0.14517876349532124,0.4134734366985403,0.5306122448979594,0.6380000000000002
