0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,10-p avg_pollution,10-p utility,10-p inertia,10-p reliability
9,9,6,6,5,5,6,0,6,6,4,6,7,4,6,5,4,6,8,5,5,6,6,6,6,6,5,1,0,6,5,4,6,7,6,1,2,6,4,6,5,5,2,2,5,5,4,6,7,6,0.1871885406073334,0.5757358784958445,0.755102040816327,0.23999999999999996
6,9,7,6,6,4,1,6,0,6,7,4,6,2,7,7,3,1,6,2,2,7,4,7,2,1,0,1,1,1,1,2,2,0,0,1,3,2,3,1,2,2,1,1,2,0,0,3,4,10,0.1197394530142038,0.4108448927352461,0.612244897959184,0.298
9,9,6,7,6,6,7,6,4,5,6,7,6,4,5,5,6,6,5,6,5,5,6,6,6,4,3,6,4,4,6,6,9,7,5,5,5,5,4,1,2,3,7,5,5,6,0,5,5,6,0.1998823583748545,0.6142839651581914,0.8163265306122455,0.19799999999999998
9,7,6,6,6,5,2,1,2,2,1,7,0,6,5,4,6,5,4,9,6,7,7,5,6,4,6,7,7,6,7,6,7,0,6,6,4,4,2,5,4,6,6,5,6,5,7,7,6,5,0.19239149556927604,0.5517609454883997,0.755102040816327,0.3980000000000001
10,10,6,6,5,6,4,2,1,6,5,6,9,8,6,2,3,4,4,7,5,6,7,9,5,4,5,6,7,5,4,4,5,6,6,5,5,5,4,4,4,5,4,6,6,6,4,6,5,6,0.1992289426004225,0.600618146299495,0.7959183673469393,0.23799999999999996
3,9,7,4,6,6,7,6,6,6,7,7,6,6,7,6,10,6,4,6,5,4,1,6,5,6,6,6,7,4,7,5,5,4,5,4,6,4,5,5,4,5,6,5,6,6,4,6,7,6,0.2091815561753445,0.6236548487510993,0.8163265306122455,0.21799999999999997
9,9,6,6,5,4,7,1,1,1,1,6,5,7,6,4,6,5,6,6,7,7,7,6,6,5,4,6,7,6,7,2,1,1,5,5,5,6,5,1,4,3,6,5,6,2,7,5,5,6,0.18434317294873082,0.5541947214993707,0.7346938775510209,0.318
8,8,9,6,6,4,6,4,2,5,6,4,7,6,1,7,4,4,4,0,1,3,4,6,6,4,6,6,6,6,7,6,7,3,5,4,3,2,1,0,2,2,6,6,5,6,6,7,9,6,0.17574500820400715,0.5430752543534438,0.7346938775510209,0.23799999999999996
9,8,6,4,6,3,3,1,1,7,7,7,6,5,9,8,7,6,8,6,4,7,7,1,6,7,7,6,4,5,6,6,6,6,6,4,4,4,5,6,6,5,3,5,6,6,6,6,5,7,0.20841794359206475,0.6104241228882297,0.755102040816327,0.298
10,9,5,6,5,3,1,1,6,2,2,7,1,5,6,5,4,6,6,5,1,4,6,5,6,4,7,5,4,2,6,6,4,6,1,0,7,5,2,5,5,3,2,1,5,4,2,7,5,9,0.15894427504941128,0.50052162504607,0.5102040816326533,0.37600000000000006
7,9,7,6,6,2,1,0,1,2,1,3,6,5,2,3,2,1,1,3,3,2,2,1,5,5,4,6,1,1,1,1,3,0,5,6,2,1,2,3,1,2,6,5,5,6,4,6,5,6,0.12043021433295517,0.3733289919514995,0.8163265306122455,0.9960000000000004
9,7,6,6,6,5,1,2,3,5,7,6,7,6,6,3,4,5,3,1,5,4,6,6,6,2,1,2,1,6,5,5,2,2,3,6,2,1,3,3,3,0,4,0,5,2,5,6,10,9,0.14911862386463712,0.49044313649843113,0.6326530612244902,0.27799999999999997
9,10,5,4,5,2,2,5,6,0,1,10,6,4,6,9,5,5,7,6,5,5,6,6,7,6,5,6,6,4,5,6,6,6,7,0,5,2,5,6,7,6,6,5,6,5,4,5,7,9,0.1994622209151062,0.5864964506773953,0.7142857142857147,0.318
9,7,9,4,5,4,1,1,6,2,6,2,1,2,2,2,5,6,6,5,6,4,2,6,5,4,7,6,6,1,5,5,5,5,6,5,6,2,5,6,4,2,4,5,5,6,5,6,7,8,0.16772046723680117,0.5012698410179434,0.6734693877551025,0.4540000000000001
10,8,5,5,6,5,6,6,6,6,6,7,6,6,7,10,6,4,4,5,5,5,6,5,6,4,5,5,6,4,7,4,0,5,4,7,5,5,5,2,2,1,6,6,5,0,7,6,10,9,0.19948174982753067,0.6161188380122168,0.6938775510204086,0.21799999999999997
10,9,6,6,6,6,1,1,3,0,1,5,5,7,6,6,4,6,5,0,6,5,5,6,6,5,5,1,0,6,7,2,4,4,5,1,3,5,3,1,5,3,2,3,6,6,4,5,7,9,0.15980839485451717,0.5007510802159255,0.6326530612244902,0.336
10,8,9,7,5,0,5,1,5,5,7,7,6,9,7,6,6,6,7,9,5,6,6,6,5,4,6,6,4,6,5,6,0,5,5,6,5,0,1,2,5,5,6,1,3,6,5,6,10,9,0.19950784055222756,0.6125511591239884,0.6734693877551025,0.23999999999999996
9,9,5,6,7,5,1,3,1,4,5,4,3,6,6,5,6,5,0,1,3,5,5,6,6,5,4,1,0,7,6,6,2,6,4,6,2,1,2,3,1,5,5,5,5,6,4,5,10,10,0.15989359214503593,0.5009748258417065,0.7142857142857147,0.318
10,9,5,5,5,2,2,2,1,0,6,1,5,5,9,4,1,5,6,6,5,5,5,7,7,5,6,6,6,5,5,7,4,6,5,5,4,7,6,5,6,4,7,0,4,6,7,9,10,9,0.1893351171558993,0.5464678578180819,0.6530612244897963,0.4160000000000001
9,7,6,5,6,5,2,2,7,4,1,1,7,6,7,4,6,5,6,6,5,5,4,4,1,5,5,6,0,6,6,6,2,6,5,5,4,6,6,5,5,4,6,5,6,5,6,7,4,9,0.1790723787719442,0.5436946610139384,0.7142857142857147,0.318
10,10,4,6,6,5,6,6,5,6,9,10,7,6,7,4,7,6,6,7,5,5,5,6,7,4,6,6,4,5,5,6,5,1,6,4,4,6,1,1,4,4,5,6,5,6,7,4,6,6,0.20982349718582538,0.6425393961114559,0.755102040816327,0.19999999999999998
10,10,1,7,6,6,6,6,5,5,6,7,8,6,7,6,6,4,1,5,5,7,6,6,6,7,7,7,6,5,6,5,6,6,6,6,4,7,6,6,5,5,6,6,5,6,6,5,5,9,0.21973040124405985,0.6523321216440926,0.8367346938775516,0.21799999999999997
9,7,6,7,6,5,1,6,1,2,2,2,6,6,4,6,4,6,0,5,4,3,6,7,6,5,4,6,4,3,4,1,0,3,2,5,7,6,5,1,2,2,6,6,5,6,5,5,4,6,0.15923867395837069,0.4922069945769063,0.7346938775510209,0.338
10,8,1,6,6,5,6,4,6,5,6,6,7,7,7,7,6,5,5,6,4,5,6,6,8,5,4,7,6,5,8,7,6,4,4,5,4,5,6,5,5,3,6,5,5,4,4,4,6,10,0.20771759917234203,0.6234798079081388,0.7959183673469393,0.23999999999999996
9,8,7,6,6,5,0,1,2,1,2,2,3,4,3,3,2,1,1,1,2,3,3,1,2,2,7,1,2,2,6,6,5,0,1,2,3,2,6,1,0,2,1,6,7,6,6,7,6,9,0.12222177894060439,0.38182540658964076,0.7959183673469393,0.9760000000000005
10,6,6,7,5,2,5,5,6,5,6,7,6,6,8,10,7,6,5,6,5,5,7,6,4,4,6,5,6,6,6,7,7,6,6,5,5,6,5,5,4,6,5,6,4,7,6,7,6,6,0.21926487153572266,0.6451886393714922,0.8163265306122455,0.23799999999999996
9,8,8,7,6,5,4,5,6,7,6,6,7,8,7,8,7,6,7,6,6,5,4,7,3,5,8,7,7,5,6,5,6,5,5,6,5,5,6,5,5,8,5,6,4,6,7,6,7,9,0.2288697366459534,0.6813249576527983,0.8571428571428578,0.19799999999999998
9,9,6,6,6,6,5,6,5,7,6,7,6,5,5,6,6,6,6,4,6,5,6,6,5,5,5,5,6,6,6,5,1,6,5,5,4,6,4,6,5,5,5,6,7,5,7,5,6,9,0.2092493231627659,0.6361480049832982,0.8367346938775516,0.19799999999999998
10,9,5,7,2,5,5,6,5,10,7,7,9,7,7,6,7,6,6,6,10,5,5,6,6,6,9,6,5,7,1,7,4,6,6,6,4,5,5,5,4,3,6,4,5,6,7,9,5,9,0.22947730170378225,0.6801178018571554,0.6530612244897963,0.21799999999999997
9,9,7,6,3,5,1,3,2,4,6,5,6,7,6,6,6,6,7,6,4,4,3,6,6,5,5,1,5,5,6,5,5,4,6,4,3,7,6,3,4,5,1,1,5,6,6,5,5,6,0.18170600203739146,0.5543386055733656,0.7755102040816332,0.298
10,9,9,6,6,6,1,5,7,5,4,6,8,9,8,6,5,6,6,8,4,6,6,6,6,5,1,5,4,7,6,4,6,6,5,6,2,6,5,2,5,0,0,2,3,4,4,4,6,9,0.1988559268921263,0.6215642044289791,0.612244897959184,0.19799999999999998
10,9,7,6,6,5,6,6,6,6,6,7,7,9,6,9,0,6,7,6,4,5,5,6,6,6,6,5,6,7,7,7,7,6,6,5,5,5,8,6,4,5,5,6,4,6,6,5,5,5,0.2255599142492566,0.6732698246590512,0.8775510204081639,0.18
9,9,9,6,6,2,2,0,1,0,3,2,4,5,6,2,3,2,3,4,5,4,3,7,6,4,3,0,7,6,6,6,6,6,5,6,5,5,4,6,2,2,6,5,5,7,6,6,6,10,0.16647432195244447,0.4917375206930954,0.7346938775510209,0.5140000000000001
10,10,5,7,6,6,5,5,6,10,7,6,7,5,6,5,4,6,6,7,1,6,5,5,6,4,6,6,6,6,4,5,5,5,6,0,1,3,6,4,0,6,1,3,4,6,7,7,6,10,0.19880153164873282,0.622698751304751,0.7346938775510209,0.18
9,8,6,6,6,5,7,1,1,2,5,4,2,7,6,3,3,3,4,5,5,4,2,5,6,5,6,5,1,3,1,0,5,1,1,2,4,4,7,0,1,3,6,1,0,1,1,6,9,9,0.13955886843711965,0.46182643350180247,0.612244897959184,0.298
9,8,6,6,6,2,3,1,1,6,6,1,1,4,3,2,4,5,1,1,5,4,5,3,3,5,5,6,6,6,1,6,6,3,3,5,4,5,4,4,5,6,5,1,1,6,6,4,5,9,0.14998517937805173,0.46272651332859904,0.6530612244897963,0.5140000000000001
9,9,5,6,5,5,0,0,4,1,1,7,6,6,4,1,1,6,6,10,6,4,3,4,6,7,7,0,0,7,6,6,7,6,5,6,5,6,5,4,6,6,7,6,6,6,5,4,6,9,0.1852754249949221,0.5334026377341471,0.755102040816327,0.3980000000000001
10,9,6,6,6,5,7,5,5,5,5,7,9,3,6,6,5,6,7,6,5,6,4,5,4,6,6,0,0,4,6,6,4,0,7,4,4,3,5,6,1,2,3,1,4,6,7,8,9,9,0.18831028341950812,0.5952014615191544,0.7142857142857147,0.19999999999999998
10,9,5,5,6,6,0,6,6,8,9,7,7,9,9,10,6,4,6,6,4,6,6,7,7,7,6,6,7,6,6,7,6,6,7,7,6,4,6,5,3,4,4,6,5,7,7,6,6,6,0.23976567560721398,0.6913514621946232,0.8571428571428578,0.21799999999999997
10,7,6,6,7,4,1,1,0,5,6,0,2,4,2,3,2,1,2,3,2,3,2,5,2,5,2,1,0,1,6,5,3,3,1,1,2,1,2,5,5,6,7,1,1,6,7,2,7,9,0.12300732998424188,0.39063603513467576,0.612244897959184,0.9820000000000005
10,8,5,6,6,5,6,6,1,5,4,6,4,4,5,6,6,6,6,5,1,5,4,6,5,6,4,5,6,6,6,1,5,0,4,3,1,5,6,6,5,0,5,5,5,6,6,5,6,9,0.1781602503607885,0.5557431815481418,0.7142857142857147,0.23999999999999996
10,6,5,6,5,5,6,7,6,6,7,8,6,8,5,5,7,7,7,7,6,5,4,5,6,6,6,7,7,6,6,6,6,5,6,6,5,6,6,5,7,5,6,6,5,6,6,7,5,9,0.22905030231553877,0.6722956346474327,0.8163265306122455,0.21799999999999997
9,8,10,6,5,5,6,1,2,4,1,5,7,6,4,6,4,5,6,6,6,5,6,6,6,5,6,6,0,6,5,7,4,6,1,5,4,5,2,5,4,5,4,7,6,6,7,7,10,9,0.1898650872139735,0.5821966589191193,0.6530612244897963,0.25799999999999995
9,8,7,6,5,5,2,0,2,3,1,1,2,4,4,3,3,2,1,3,4,3,4,2,5,5,4,3,3,1,5,6,2,3,2,1,9,7,7,1,0,1,3,2,1,7,6,7,10,9,0.13462208607498766,0.4204157402433851,0.755102040816327,0.7080000000000003
10,9,7,6,6,3,1,1,1,1,1,0,3,9,5,6,5,1,6,9,7,3,1,1,7,6,7,7,7,6,5,5,5,6,5,3,1,3,5,5,5,6,5,5,6,4,6,5,9,9,0.17736154843361676,0.5210171500912582,0.755102040816327,0.3980000000000001
10,9,9,7,6,6,7,6,6,5,3,4,6,4,6,6,6,7,1,0,5,7,5,6,4,1,3,1,4,6,5,1,3,4,1,4,6,3,4,5,6,4,3,1,5,7,6,5,9,10,0.17921521898508058,0.5731785296179859,0.7142857142857147,0.16
10,9,6,4,5,5,6,6,6,9,7,7,9,9,9,7,6,6,6,6,6,7,7,6,7,6,5,6,7,6,6,1,4,6,5,6,5,5,6,6,5,5,5,8,9,7,6,5,7,6,0.2398118103499123,0.7018949363581282,0.8775510204081639,0.19999999999999998
9,9,10,7,3,4,6,4,5,10,6,7,9,9,9,9,6,7,6,6,4,6,7,9,7,6,7,7,7,6,5,6,6,5,5,6,6,6,6,5,4,6,0,6,7,7,7,6,7,9,0.24823120478788926,0.72083003769512,0.8571428571428578,0.19799999999999998
10,9,7,6,5,5,3,5,0,1,2,3,2,4,6,4,3,2,2,1,1,7,3,4,2,4,3,6,6,6,6,0,3,5,6,1,2,1,1,2,1,2,2,1,2,6,6,7,9,9,0.1365640593967549,0.4403345272160183,0.7142857142857147,0.40800000000000014
9,9,6,5,5,4,1,3,2,1,2,2,4,5,2,3,2,2,0,1,0,2,5,6,1,4,5,1,4,1,3,2,4,3,1,2,2,2,2,3,1,2,2,2,6,6,5,4,6,9,0.11607400462623747,0.37143414720730333,0.6938775510204086,1.0000000000000004
10,9,8,6,5,5,1,6,0,5,6,7,2,2,10,10,5,7,5,6,6,4,5,2,2,5,4,6,7,7,1,0,5,10,2,2,5,6,1,1,2,6,3,6,1,1,6,5,10,9,0.17829710789724046,0.5601457669158411,0.5102040816326533,0.27399999999999997
10,9,6,6,6,4,2,3,1,1,5,4,6,0,4,5,1,2,6,3,5,5,6,5,1,6,6,1,1,5,5,6,1,2,1,1,2,6,6,6,6,1,2,2,7,6,6,6,6,10,0.14843681515141946,0.47026720506868513,0.6326530612244902,0.3960000000000001
10,8,7,6,6,5,6,1,0,6,6,0,5,4,1,3,1,2,1,7,4,4,4,5,6,5,6,5,5,1,1,5,3,2,3,1,3,4,5,2,1,1,3,2,1,1,7,4,6,7,0.13836068648204888,0.45135418910581526,0.7142857142857147,0.294
10,10,9,7,7,5,6,5,6,6,7,7,8,8,9,6,5,6,6,6,6,6,5,6,4,4,6,6,7,6,6,5,6,5,4,6,4,6,6,5,5,2,6,6,5,6,6,4,7,6,0.2274731310155811,0.6909663310820788,0.89795918367347,0.16
9,9,6,4,6,4,2,3,1,1,1,3,4,5,4,2,2,1,3,1,2,3,2,2,1,9,5,2,2,6,1,1,1,0,2,1,0,1,0,4,1,2,6,5,6,6,6,7,8,9,0.1205746027378528,0.38227870980961637,0.755102040816327,0.9860000000000005
9,9,9,6,6,5,6,5,6,1,2,3,4,6,5,5,4,3,7,9,4,4,1,6,7,6,6,1,6,6,6,6,1,4,3,10,2,1,2,2,3,3,4,6,6,5,6,4,9,10,0.1790051765895894,0.5632519460070949,0.7346938775510209,0.216
10,9,9,7,6,2,1,3,1,1,7,0,8,7,6,7,2,7,9,9,0,6,6,6,5,4,6,6,5,6,6,7,6,6,6,6,0,6,3,2,4,2,5,10,6,6,7,7,8,9,0.19954657177520163,0.5911673439436371,0.6734693877551025,0.296
9,8,6,6,6,5,5,5,5,5,1,7,6,5,5,10,5,5,6,5,1,0,5,7,6,6,4,4,6,1,2,7,2,2,6,4,5,4,3,2,6,1,1,0,7,7,0,4,8,6,0.1694652096163672,0.5414906184320011,0.612244897959184,0.23799999999999996
10,9,6,7,0,4,4,2,5,1,2,2,1,5,6,5,1,2,1,3,7,4,2,2,4,5,4,9,0,1,3,6,6,5,5,5,2,2,5,2,2,5,1,1,4,6,6,4,6,9,0.13979069243362197,0.4406083443544881,0.5510204081632656,0.5680000000000002
9,9,7,5,6,5,1,0,0,1,1,5,6,6,1,3,2,2,4,2,3,3,4,2,6,4,5,6,1,1,7,6,4,3,2,5,4,4,3,2,4,3,2,2,6,5,5,6,7,6,0.13766852804246102,0.43159808713607684,0.7346938775510209,0.6080000000000002
10,9,7,6,6,5,2,2,2,2,1,2,1,6,2,3,3,3,2,2,3,3,3,1,4,4,6,6,5,6,0,2,3,2,1,7,2,2,2,1,1,0,1,2,1,6,6,5,4,6,0.12378737525091947,0.40279445628057614,0.8163265306122455,0.5280000000000001
9,8,7,7,6,5,0,1,3,1,1,2,2,5,6,2,3,3,1,1,3,3,1,3,3,2,3,5,2,1,7,6,2,0,1,2,1,2,4,3,1,1,0,5,5,5,6,7,4,6,0.11978910000284206,0.38375502005195716,0.7755102040816332,0.9620000000000005
9,8,6,6,5,5,3,1,2,3,2,2,2,2,4,3,2,2,1,3,4,4,2,1,4,4,6,2,1,6,6,5,3,3,5,5,5,5,4,2,6,2,7,5,6,6,7,7,10,9,0.14969513215662753,0.44421158735975397,0.6938775510204086,0.7080000000000003
10,10,9,5,5,6,7,6,6,9,6,7,6,6,9,7,6,7,7,6,5,5,5,9,6,6,6,7,7,6,5,5,6,6,4,7,6,5,6,5,4,4,5,6,6,6,6,7,10,9,0.23918571775022843,0.7166644279317841,0.8367346938775516,0.178
10,9,7,5,5,5,5,6,4,1,0,1,0,9,9,6,6,5,6,6,6,5,4,6,6,6,6,6,7,7,6,6,5,2,3,7,5,6,0,10,5,6,1,6,4,6,6,6,7,9,0.19864341908354752,0.5878207163094539,0.755102040816327,0.298
10,10,9,8,9,6,4,6,8,5,8,6,9,8,8,6,5,5,6,8,4,5,5,6,7,7,6,6,7,6,1,4,4,4,6,5,4,6,5,1,2,2,4,4,4,1,7,6,6,10,0.21976816600121318,0.6833063556605561,0.6734693877551025,0.14
10,10,8,6,6,5,7,6,6,6,6,6,7,9,8,5,6,6,7,6,5,5,6,6,7,6,4,6,4,6,6,6,1,6,6,7,6,5,4,6,5,4,6,6,6,7,6,6,10,10,0.2287740875755527,0.6924425613875915,0.8571428571428578,0.178
10,10,9,9,7,5,6,6,7,6,7,8,7,8,6,6,10,9,7,6,6,5,6,6,4,5,6,6,7,6,6,7,6,5,4,6,6,6,7,5,5,5,6,6,4,7,7,7,7,6,0.24933986893074417,0.736903465211657,0.89795918367347,0.14
10,9,9,1,6,6,6,7,1,1,1,6,7,1,4,1,10,7,6,6,6,4,6,6,5,5,5,7,6,6,6,4,6,7,6,6,6,5,5,5,5,5,5,6,7,6,7,8,9,9,0.2068024873353077,0.6051854351708519,0.7959183673469393,0.25799999999999995
10,9,6,6,2,4,6,0,7,2,1,5,1,6,6,1,9,6,7,8,9,5,6,6,7,6,7,6,6,7,5,7,6,6,0,4,7,2,4,5,4,1,5,7,1,9,7,6,10,5,0.1999093912303455,0.5819197918150714,0.44897959183673486,0.35600000000000004
9,8,8,4,5,4,3,1,3,1,3,1,4,5,6,2,5,5,2,5,4,4,3,5,6,6,6,6,6,6,6,6,0,4,6,2,1,5,4,4,0,2,3,2,6,5,6,7,7,9,0.15880783791799633,0.4828108458332465,0.7142857142857147,0.4540000000000001
10,8,5,6,5,4,2,1,3,1,2,0,6,5,6,4,0,1,1,5,5,3,3,6,7,6,0,1,6,9,5,9,7,6,4,6,3,0,6,7,5,6,4,3,5,7,7,7,9,10,0.169484366515073,0.4904577293273765,0.5918367346938779,0.5520000000000002
10,9,7,6,6,2,1,1,2,6,6,4,8,7,6,3,6,4,6,6,6,6,5,8,7,6,4,6,6,6,6,6,4,6,6,5,5,5,1,6,1,1,2,5,1,0,6,6,10,10,0.18975986685415236,0.5761471982112951,0.7346938775510209,0.27799999999999997
9,9,7,6,6,4,1,4,4,6,6,6,6,6,4,6,6,8,7,6,4,5,5,1,7,8,7,6,6,6,7,7,6,5,5,4,6,5,5,5,6,5,5,6,5,6,6,7,6,10,0.21162443131190295,0.6281091814674088,0.8775510204081639,0.23999999999999996
9,8,7,6,5,5,5,6,5,6,1,2,7,6,6,5,3,2,1,0,1,6,2,1,6,6,4,1,0,1,5,6,4,5,1,2,2,3,6,5,2,2,1,1,5,2,1,5,4,9,0.13978133589500946,0.4636824132462803,0.6938775510204086,0.23799999999999996
10,9,5,5,6,3,2,1,0,1,0,1,3,4,6,2,2,5,6,6,5,5,6,6,7,5,7,7,7,6,5,6,6,4,4,5,2,6,0,3,5,6,4,6,6,5,6,7,7,6,0.17538923077974214,0.4984684716189739,0.7755102040816332,0.48000000000000015
10,1,8,6,5,5,6,6,1,5,0,6,4,6,4,6,5,6,7,6,5,5,6,5,6,5,5,1,0,3,6,4,6,5,5,5,2,1,2,2,6,6,5,6,6,5,6,7,9,9,0.17555368134638022,0.5382277673517896,0.755102040816327,0.298
10,9,9,4,4,5,6,6,6,6,6,7,9,7,6,6,4,5,6,7,5,6,5,6,4,6,6,4,7,6,5,5,6,4,4,6,4,6,6,6,4,3,5,6,4,6,5,4,9,9,0.21403964041498888,0.652458863334791,0.89795918367347,0.19999999999999998
10,9,9,6,6,5,7,6,6,6,6,5,9,9,8,6,7,6,6,6,4,5,4,6,6,4,8,8,7,6,5,1,6,2,1,6,2,5,6,2,3,1,6,6,0,1,6,6,6,10,0.20967992718843148,0.6521978261090905,0.6734693877551025,0.16
10,9,6,6,6,4,1,6,8,5,1,6,6,6,4,2,10,1,6,6,4,3,6,9,5,5,4,1,7,5,6,0,4,3,3,2,0,6,0,5,0,2,0,1,4,1,2,4,8,9,0.159825189059486,0.5219979586189494,0.3877551020408164,0.23799999999999996
10,8,7,7,6,2,0,1,2,1,2,3,4,5,7,4,3,3,1,1,2,1,2,6,6,5,6,4,7,1,5,5,5,6,6,7,2,2,6,6,5,6,4,5,5,7,1,6,9,9,0.15929798617899538,0.4732413003573565,0.6938775510204086,0.5340000000000001
10,9,6,6,6,6,6,1,1,1,6,7,6,9,9,8,9,6,6,5,6,6,6,8,6,6,7,7,5,6,5,6,5,7,4,4,5,6,6,7,7,6,7,6,7,6,6,7,8,9,0.2330978396613019,0.6700056741666285,0.7959183673469393,0.25799999999999995
10,9,6,1,6,5,4,0,1,0,5,5,6,4,6,1,4,3,1,5,7,3,7,6,2,7,3,1,6,7,1,2,6,1,2,5,1,6,3,5,2,0,1,1,1,6,1,6,9,9,0.13982595337543197,0.450525306545515,0.40816326530612257,0.4540000000000001
10,9,7,6,1,5,1,2,4,2,1,3,6,3,9,3,1,3,7,5,1,5,0,6,6,5,4,1,1,6,3,6,5,6,4,2,2,1,3,2,1,3,0,1,1,7,6,7,10,9,0.13974198103359428,0.45274600285582667,0.5306122448979594,0.4340000000000001
9,9,6,6,6,5,2,0,2,3,2,2,2,2,5,2,3,4,3,1,3,3,3,1,1,4,3,2,1,1,1,1,7,7,0,1,1,0,1,2,1,6,7,6,7,6,5,4,10,10,0.12555497730388207,0.3932020390085268,0.7755102040816332,0.9420000000000006
9,10,9,4,4,5,6,6,6,6,6,7,9,6,6,6,4,4,7,9,5,6,6,6,4,5,6,4,6,6,5,5,5,4,7,6,6,6,6,6,4,4,7,6,5,6,5,5,5,10,0.2191662168907102,0.6612178853286929,0.8571428571428578,0.19799999999999998
