0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
10,8,10,6,5,6,8,6,6,9,7,6,5,6,9,6,6,9,7,6,6,7,5,6,7,6,5,6,9,7,7,6,7,5,4,6,6,5,10,5,6,6,4,6,8,5,9,9,7,6,9,4,9,6,6,6,6,5,10,7,7,4,5,5,6,9,6,6,5,7,5,7,8,4,6,6,5,4,6,5,7,5,6,6,6,5,5,5,5,5,5,10,6,10,6,5,6,9,6,7,-2.0021459321545856,-11.099615305084015
10,8,10,6,5,6,8,6,6,10,7,6,5,6,9,6,6,9,7,6,6,7,5,6,7,6,5,6,9,7,7,6,7,5,4,6,6,5,10,5,6,6,4,6,8,5,9,9,7,6,9,4,9,6,6,6,6,5,10,7,7,4,5,5,6,9,6,6,5,7,5,7,8,4,6,6,5,4,6,5,7,5,6,6,6,5,5,5,5,5,5,10,6,10,6,5,6,9,6,7,-2.5336253483361526,-10.574198583813764
10,8,10,6,5,6,8,6,6,9,6,6,5,6,9,9,6,6,7,6,6,7,4,6,7,6,5,6,9,7,7,6,7,6,4,6,6,5,5,5,6,6,4,6,9,5,9,9,7,6,6,4,8,6,9,6,5,5,10,7,7,7,5,5,7,9,6,7,5,7,5,4,8,4,6,6,5,4,6,5,8,5,6,5,5,5,5,5,5,5,5,10,6,10,5,5,6,9,7,7,-2.1494691498260297,-10.930518502283482
10,8,10,6,5,6,8,6,6,9,7,6,5,6,9,6,6,9,7,6,6,7,5,6,7,6,5,6,8,7,7,6,7,5,4,6,6,5,10,5,6,6,4,6,8,5,9,9,7,6,6,4,9,6,6,6,6,5,10,7,7,4,5,5,6,9,6,6,5,7,5,7,8,4,6,6,5,4,6,5,7,5,6,6,6,5,5,5,10,5,5,10,6,10,6,5,6,9,6,7,-2.38653072428779,-10.718818483227313
5,7,10,5,6,5,9,6,6,6,7,6,4,5,5,6,6,9,7,6,6,7,6,5,7,6,6,4,10,6,7,7,8,6,4,6,7,5,10,9,6,6,4,6,10,5,6,6,6,6,6,4,9,6,6,6,10,5,5,6,7,4,5,5,6,9,6,4,4,8,5,6,8,4,6,6,6,5,5,5,7,5,5,6,5,5,5,5,6,6,5,9,10,5,9,5,8,6,6,6,-3.122581125966336,-10.56202163367407
6,8,5,5,5,9,8,7,9,9,6,6,4,6,8,9,5,9,7,6,6,7,5,6,7,8,6,5,9,6,4,6,8,6,7,6,7,5,10,10,6,7,5,6,8,5,6,9,7,6,6,4,5,5,5,7,10,5,5,7,4,4,5,5,6,9,6,5,6,7,5,6,8,4,5,6,5,4,5,5,7,5,5,6,5,5,5,5,5,5,5,10,5,5,6,6,6,9,6,7,-3.8663734923446933,-10.518977762652728
6,8,5,6,5,6,8,7,9,9,7,6,5,6,9,9,5,6,7,6,6,7,5,6,7,9,6,5,9,7,7,7,7,6,4,6,7,5,10,10,6,7,5,6,9,5,6,9,7,9,6,4,5,6,5,6,10,5,5,7,7,4,5,5,6,9,6,6,6,7,5,6,8,4,5,6,5,5,6,5,7,5,5,6,5,5,5,5,5,6,10,10,6,5,6,6,6,9,6,7,-4.034340020012679,-10.449315770240819
10,8,10,6,5,6,8,6,6,9,7,6,5,6,10,6,6,9,7,6,6,7,5,6,6,6,5,6,9,7,7,6,7,5,4,6,6,5,10,5,6,6,5,6,8,5,9,9,7,6,6,4,9,6,6,7,6,5,10,7,7,7,5,5,6,9,5,6,5,7,5,7,8,4,6,6,5,4,6,5,7,5,6,6,6,5,5,5,5,5,5,10,7,10,6,5,6,9,6,7,-2.1753620987838955,-10.81936697190674
10,8,10,6,5,5,8,6,6,9,7,6,5,6,9,6,9,9,7,6,6,7,5,6,7,6,6,6,9,7,7,7,7,6,4,6,6,5,10,5,6,6,4,6,8,5,9,9,7,6,9,4,9,6,6,6,9,5,5,7,7,4,5,5,6,9,6,6,5,7,5,7,8,5,6,6,6,5,6,5,7,5,6,5,6,5,5,5,5,6,5,10,9,10,6,5,6,9,6,7,-1.890059464466427,-11.269018866422625
10,8,10,6,5,6,8,6,6,9,7,6,5,6,9,6,6,9,7,6,6,7,5,6,7,6,5,6,9,7,7,6,7,5,7,6,6,5,10,5,6,7,5,6,8,5,9,9,7,5,6,4,9,6,6,6,6,5,10,7,7,4,5,5,6,9,6,6,5,7,5,7,8,4,6,6,5,5,6,5,7,5,6,5,6,5,5,5,5,5,10,10,6,10,6,5,6,9,6,7,-2.0752225243328533,-11.015633382306016
10,8,10,6,5,5,8,6,6,9,6,6,5,6,9,6,6,9,7,6,6,8,5,6,7,6,6,6,9,7,7,5,7,6,4,6,6,5,5,5,6,6,4,6,8,5,9,9,7,6,6,4,9,6,6,6,5,5,5,7,7,7,5,5,6,9,6,7,5,7,5,7,8,7,6,6,5,4,6,5,7,5,6,5,6,5,5,5,5,5,5,10,6,10,6,5,6,6,6,7,-2.129167701864647,-10.971092689869533
10,8,10,6,5,6,8,6,6,9,6,6,5,6,9,6,6,10,4,6,6,7,5,5,7,7,4,6,9,6,7,5,7,4,4,6,7,5,5,5,6,6,4,6,8,5,9,6,7,5,9,4,5,6,6,6,5,5,10,6,7,7,5,5,7,9,5,5,5,7,5,4,8,4,6,6,5,5,5,5,7,5,5,5,5,5,5,7,6,5,6,5,9,10,9,5,6,9,7,6,-2.2864887093525543,-10.756966521410467
10,8,10,6,5,6,8,6,9,9,7,6,5,6,9,6,5,6,7,6,6,7,5,6,7,6,6,6,9,7,7,6,7,6,4,6,6,5,10,10,6,7,4,6,8,5,6,9,4,6,6,4,6,6,6,6,10,5,5,7,7,4,5,5,6,9,6,7,5,7,5,7,8,4,7,6,5,5,6,5,7,5,5,5,6,5,5,5,6,6,10,10,6,10,6,5,6,9,6,7,-2.053149491754468,-11.087239282144042
10,8,10,6,5,6,7,9,6,9,7,6,5,6,9,6,6,9,7,6,6,7,5,6,7,6,5,6,6,8,7,5,7,5,4,6,6,6,10,5,6,6,4,6,7,5,9,8,6,6,6,4,8,6,6,9,6,5,10,7,7,4,10,10,6,8,6,6,5,7,5,6,8,7,6,6,5,4,6,5,7,5,6,6,5,5,5,5,10,5,5,10,5,10,6,5,6,9,6,7,-1.8375509258184053,-11.689182471520825
10,8,10,6,5,6,7,6,6,9,6,6,5,6,6,6,6,9,7,6,6,7,5,6,6,6,6,6,6,6,7,5,7,5,4,6,6,5,10,5,6,6,4,6,8,5,9,7,6,9,6,4,8,5,5,6,5,5,9,8,7,4,5,5,6,8,6,7,5,8,5,7,8,7,6,6,5,4,6,5,7,5,6,5,5,5,5,5,5,5,5,10,5,10,6,5,6,9,6,7,-2.1952413706632967,-10.776323426284225
10,8,10,6,5,5,8,6,6,9,6,6,5,6,9,8,6,7,7,6,7,8,7,6,7,6,6,7,4,6,7,5,7,6,4,6,6,6,5,5,6,5,7,6,6,5,6,9,4,9,6,4,8,6,9,5,10,5,5,7,7,7,5,5,7,9,6,7,5,7,5,4,6,7,7,6,6,4,6,5,8,5,6,5,5,5,5,5,6,6,5,10,6,10,5,5,6,6,7,7,-2.167270011263158,-10.919254914820698
