0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,10-p upstream_flooding,10-p water_demand
10,10,9,5,10,5,5,5,6,4,6,5,5,6,10,6,5,7,7,5,6,9,4,5,10,4,10,5,7,7,7,8,6,7,5,7,8,7,7,5,9,6,8,5,5,6,3,6,9,7,7,7,6,6,6,6,10,5,9,6,4,7,4,6,7,7,9,4,10,6,7,6,5,7,5,6,5,9,9,7,7,5,7,8,6,5,4,6,9,5,5,5,8,7,7,4,6,6,6,7,-1.8839599709680903,-11.656637467107656
5,5,6,5,5,6,5,5,6,4,7,5,5,6,10,6,5,6,4,5,5,9,5,5,5,5,10,5,7,6,7,6,5,6,6,7,7,7,6,5,9,6,8,4,6,6,3,5,9,7,7,4,6,6,6,7,10,5,9,5,4,7,4,5,6,7,9,4,10,6,7,6,5,9,6,6,5,6,9,6,7,5,7,9,6,5,4,6,9,5,5,5,8,7,7,4,6,5,5,7,-5.862484800202748,-10.097618629376528
5,5,6,5,5,6,5,5,6,4,6,5,5,6,10,4,5,5,4,5,6,9,5,5,10,5,5,5,7,5,7,8,6,6,6,7,7,7,6,5,9,6,8,4,5,6,3,6,6,6,7,4,6,6,6,7,4,5,9,5,4,7,4,6,6,7,9,4,10,6,7,6,5,5,6,6,4,6,9,6,7,5,7,9,6,5,4,5,9,5,5,5,7,7,7,4,6,5,5,7,-5.793354142394727,-10.267439467423234
10,10,6,5,5,6,4,5,6,4,6,5,6,6,10,5,6,4,7,5,6,9,4,6,5,7,5,5,7,7,7,9,4,7,6,7,6,6,6,6,9,6,9,5,5,6,3,6,9,6,7,7,6,6,6,6,10,5,9,5,4,7,4,6,4,7,6,4,9,6,7,6,5,7,5,7,4,9,8,7,6,5,7,7,6,5,5,6,9,5,6,5,7,8,7,7,6,7,6,7,-2.034534151690063,-10.874361979737671
10,10,10,5,10,4,5,5,6,4,6,5,4,6,10,5,5,6,6,5,6,9,4,7,10,5,10,5,8,7,7,8,6,6,6,7,8,7,7,6,9,6,8,5,5,6,3,6,9,7,7,7,6,6,6,6,6,5,10,6,4,7,4,6,6,6,9,5,10,6,7,6,5,8,5,6,5,9,9,7,7,5,7,8,6,5,4,6,9,5,5,5,8,6,7,5,5,6,6,7,-1.9590145066799751,-11.397066919482196
10,10,6,5,10,5,5,5,6,4,6,5,7,6,10,5,6,7,7,5,6,9,4,6,5,7,5,5,7,7,7,8,5,7,6,7,7,6,6,5,9,6,8,6,5,6,3,7,9,6,7,4,6,6,6,6,10,5,6,5,4,7,4,5,6,7,9,4,10,6,7,6,10,7,5,7,5,6,9,7,7,5,7,7,6,5,4,6,9,5,5,5,7,9,7,7,6,6,6,7,-1.9063504684801371,-11.493412331372905
10,10,6,5,5,6,4,5,6,4,6,5,6,6,10,5,6,4,7,5,6,9,4,6,5,7,5,5,7,7,7,9,4,7,6,7,6,6,6,6,9,6,9,5,5,6,4,6,9,6,7,7,6,6,6,6,10,5,9,5,4,7,4,6,4,7,6,4,9,6,7,6,5,7,5,7,4,9,9,7,6,5,7,7,6,5,5,6,9,5,6,5,7,8,7,7,6,7,6,7,-1.8785430045583407,-11.789963724585322
10,10,6,5,10,6,5,5,6,4,6,5,6,6,10,6,6,5,7,5,6,9,4,5,5,6,5,5,7,6,7,9,6,7,5,6,6,6,7,6,9,6,9,5,5,6,3,7,6,7,7,6,7,6,6,6,5,5,6,5,4,7,4,5,7,7,6,4,10,6,7,6,5,7,7,7,10,9,9,7,6,5,7,7,6,5,5,6,9,5,5,5,7,7,7,7,6,4,6,7,-2.340679799076433,-10.600309872156197
10,10,6,5,10,6,4,5,6,4,6,5,7,6,10,5,6,7,4,5,6,9,4,5,5,6,5,5,7,7,7,8,5,6,6,7,6,6,7,6,9,6,8,4,5,6,3,6,9,7,7,7,6,6,6,6,10,5,6,5,4,7,4,6,4,7,6,4,10,6,7,6,4,6,5,7,4,9,9,7,7,5,7,7,6,5,5,6,9,5,5,5,7,9,7,7,6,5,6,7,-2.01035948736297,-11.171491136238972
5,5,6,5,5,5,5,5,6,4,6,5,6,6,10,7,5,5,4,5,6,9,8,6,9,5,4,5,7,5,7,8,6,6,6,6,7,5,6,5,9,7,7,4,5,6,3,6,6,6,7,4,6,6,5,4,5,5,9,5,4,7,4,6,6,7,9,4,10,6,7,6,5,5,6,5,4,6,9,6,7,5,7,9,6,5,4,5,9,5,5,4,7,7,7,4,6,10,6,6,-8.0991603893664,-10.075529795028617
5,10,6,5,5,5,5,5,6,4,6,7,6,5,10,6,5,7,5,5,6,9,8,6,10,5,4,5,7,5,7,8,7,6,6,6,7,5,6,6,9,7,7,4,5,6,3,6,6,6,7,7,6,6,5,5,6,5,9,5,4,7,5,6,7,6,9,4,10,6,7,6,5,5,7,5,4,6,9,6,7,5,7,8,6,4,4,5,6,5,5,4,8,7,7,4,6,5,6,6,-3.1416781490227863,-10.577644435357096
5,10,6,5,5,5,5,5,6,4,6,7,6,5,10,6,5,7,5,5,6,9,8,6,9,5,4,5,7,5,7,8,7,6,6,6,7,5,6,6,9,7,7,4,5,6,3,6,6,6,7,7,6,6,5,5,6,5,9,5,4,7,5,6,7,6,9,4,10,6,7,6,5,5,7,5,4,6,9,6,7,5,7,8,6,5,4,5,9,5,5,4,8,7,7,4,6,5,6,6,-3.3994880347091057,-10.486444372717898
