0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,avg_pollution,utility,inertia,reliability
10,9,6,5,2,3,2,3,3,3,2,3,3,3,3,3,2,3,1,3,3,3,2,1,3,2,3,2,2,3,3,3,3,2,2,3,2,2,3,2,2,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,9,8,9,9,9,9,9,9,7,9,8,9,9,10,10,1.2324941913280325,0.9334901104326228,0.9696969696969678,0.47000000000000025
10,6,6,6,3,1,3,3,2,3,2,3,3,3,3,3,2,3,2,3,2,2,2,1,2,6,6,2,3,2,2,3,2,1,3,3,2,5,4,3,1,3,2,2,1,3,3,3,2,2,3,1,2,1,3,1,4,3,2,1,3,3,3,3,2,5,3,2,2,1,0,0,1,0,1,1,1,1,2,1,0,7,8,0,0,1,1,0,5,5,4,7,9,8,7,9,9,8,9,9,0.2351490860764404,0.5317786396835646,0.8787878787878773,0.9600000000000006
10,9,6,6,3,1,3,3,2,3,2,3,3,3,3,3,2,3,2,3,2,2,2,1,1,6,6,1,2,2,2,3,2,1,3,3,2,5,4,3,1,3,2,3,1,3,3,3,2,2,3,1,2,1,2,2,4,3,2,1,3,3,3,3,2,2,3,1,2,1,3,2,1,0,6,1,1,1,1,1,0,6,9,1,0,0,1,0,6,5,5,7,9,8,7,9,9,8,8,9,0.25409418928064337,0.543143711225731,0.8686868686868673,0.9600000000000006
10,9,7,6,2,2,2,3,2,2,1,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,9,8,9,10,9,8,7,9,8,9,8,9,9,10,10,1.495856024836138,1.1138686749589974,0.9797979797979779,0.34000000000000014
10,9,7,6,1,2,2,3,2,3,1,2,3,3,3,3,1,3,1,3,3,3,3,3,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,10,10,10,10,9,9,10,9,10,9,8,9,9,9,8,7,9,7,9,8,9,8,9,9,1.5786415341875069,1.180804193209095,0.9797979797979779,0.2900000000000001
10,9,7,6,2,2,2,3,2,3,1,3,3,4,3,3,3,2,2,3,3,3,3,1,3,3,2,3,2,3,2,1,2,2,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,9,9,9,9,8,9,8,9,8,9,9,10,10,1.3820394106811713,1.0276628981969869,0.9797979797979779,0.4000000000000002
10,9,6,5,2,2,2,3,3,2,2,2,3,3,3,3,2,2,2,3,3,3,2,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,4,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10,9,9,9,8,9,7,9,8,9,9,9,10,1.2599601588756215,0.9528874559632198,0.9696969696969678,0.45000000000000023
10,9,6,5,3,1,3,3,2,3,2,2,3,3,3,3,2,3,2,3,2,2,3,2,1,6,6,1,2,2,2,3,2,1,3,3,1,6,4,3,1,2,2,3,3,3,2,2,2,2,3,2,3,3,3,3,3,3,1,3,3,3,3,2,2,2,2,3,4,4,5,4,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,9,9,9,9,9,9,9,9,9,10,0.6583409401643557,0.6730405747447766,0.9393939393939377,0.7500000000000004
10,9,7,6,1,2,2,3,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,3,2,2,1,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,9,10,10,10,10,10,10,9,9,10,10,10,9,9,9,9,9,8,7,8,7,9,8,9,9,9,10,1.5259452269883866,1.1377398728398296,0.9797979797979779,0.3200000000000001
10,9,6,5,2,2,2,3,3,3,2,2,3,3,3,3,3,3,2,3,2,2,2,1,3,3,2,2,2,2,2,3,3,3,2,3,2,2,3,2,2,2,2,3,1,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,9,9,10,9,9,9,9,9,7,9,9,9,9,9,10,1.1528152914245569,0.8866433930110492,0.9696969696969678,0.5000000000000002
10,9,6,5,1,2,2,3,3,3,2,2,3,3,3,2,2,2,2,3,3,3,2,2,3,3,2,3,2,3,2,3,2,3,2,2,2,3,3,2,2,3,3,4,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,10,9,9,9,9,9,7,9,9,9,9,9,10,1.1600957966118157,0.8919866152186477,0.9696969696969678,0.5000000000000002
10,9,6,5,3,1,3,3,3,3,2,2,3,3,3,3,2,2,2,3,2,3,2,2,3,5,5,1,2,2,2,3,2,2,3,3,3,4,4,2,1,2,2,3,2,3,3,2,2,3,3,2,3,5,1,2,2,3,5,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,9,9,9,9,9,9,9,9,9,10,10,0.9111836040382535,0.7703559695947823,0.8888888888888874,0.6300000000000003
10,9,7,5,2,2,2,3,3,3,1,2,3,3,3,3,2,3,2,3,3,2,2,1,3,3,5,2,2,3,3,3,3,2,2,2,3,3,4,3,2,2,2,3,2,2,2,2,3,2,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,9,9,9,9,9,9,8,9,9,9,9,9,10,1.0612811812369625,0.8407153862583979,0.9393939393939377,0.5500000000000003
10,9,7,6,1,2,2,3,2,3,1,3,3,3,3,2,1,3,2,3,2,3,3,2,2,2,3,2,2,1,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,9,8,9,10,9,8,8,9,8,9,8,9,8,9,10,1.4416782749086956,1.0733188434118073,0.9797979797979779,0.36000000000000015
10,9,7,6,1,2,2,3,2,2,1,2,3,3,3,3,2,3,3,3,2,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,10,10,10,9,9,10,10,9,9,7,9,9,9,8,7,9,7,9,7,9,9,9,9,1.6363948836924447,1.2306983926322754,0.9797979797979779,0.2700000000000001
10,9,7,6,1,2,2,3,2,2,1,2,3,3,3,3,2,3,2,3,3,3,2,3,3,1,1,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,9,10,10,10,10,10,9,9,9,10,10,9,9,8,9,9,9,8,7,9,7,9,7,9,9,9,9,1.5468860062124703,1.1528139769947177,0.9797979797979779,0.3100000000000001
10,8,6,6,3,1,3,2,2,3,2,3,3,3,3,3,2,3,2,3,2,2,2,1,1,6,6,2,3,2,2,3,2,1,2,3,2,5,4,3,1,3,2,2,2,3,3,2,3,2,3,1,2,2,2,6,5,4,2,0,2,3,3,2,3,2,3,1,2,6,3,1,1,0,6,4,1,0,2,6,0,1,9,0,1,0,1,2,5,1,6,6,9,9,8,9,9,8,9,9,0.25650913874319453,0.5516334530707944,0.7676767676767667,0.9600000000000006
10,9,6,5,1,2,3,3,2,3,1,3,3,4,3,2,2,2,2,3,3,3,2,2,3,3,3,2,3,2,1,2,2,1,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,10,10,9,9,9,8,9,8,9,9,10,10,1.3891418708113408,1.0400584004445863,0.9494949494949477,0.3900000000000002
10,9,6,4,3,1,2,3,3,3,2,2,3,3,4,3,2,2,2,3,2,3,2,2,3,4,5,1,3,1,2,3,3,1,2,1,3,4,4,5,1,2,2,2,1,2,2,2,3,2,2,2,2,3,2,1,3,10,9,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,0.9154930919901182,0.7671629671261924,0.9595959595959578,0.6100000000000003
10,9,6,5,2,1,2,3,3,3,2,3,3,3,3,3,2,3,2,3,2,3,2,2,3,3,1,3,2,2,2,3,3,3,3,3,2,3,2,3,2,2,2,3,2,2,5,4,3,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,9,9,10,9,9,9,9,9,8,9,9,10,9,9,10,1.0668338887353854,0.84247446272313,0.9595959595959578,0.5400000000000003
10,9,6,6,2,2,2,2,3,2,1,3,3,4,3,3,2,3,2,3,4,3,2,2,2,2,3,2,2,2,2,3,3,4,6,5,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,10,9,9,9,8,9,7,9,8,9,9,10,10,1.3946632932860286,1.0417809140965464,0.9696969696969678,0.3900000000000002
10,9,7,6,1,2,2,3,2,3,1,2,3,3,3,3,1,2,6,7,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,10,10,10,10,9,9,10,10,10,9,9,7,9,10,9,8,7,9,8,9,7,9,8,9,9,1.7175614215186403,1.3035528352055632,0.9797979797979779,0.23000000000000007
10,9,7,6,1,2,2,3,2,2,2,2,3,3,3,3,2,2,2,3,3,3,3,3,2,3,4,4,5,4,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,9,10,10,10,9,8,9,10,9,8,7,9,7,9,8,9,9,9,10,1.5078348196184572,1.1233461155513562,0.9797979797979779,0.3300000000000001
10,9,6,5,2,2,2,3,2,3,2,2,3,3,3,3,3,3,3,3,2,3,2,2,3,4,5,1,2,2,3,3,2,1,3,2,2,3,4,3,2,3,2,2,3,3,2,2,2,3,2,3,2,2,2,2,3,3,3,2,9,10,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,0.8679353244988045,0.7512211017983487,0.9393939393939377,0.6400000000000003
10,9,7,5,2,2,2,3,3,3,2,2,3,3,3,3,2,3,2,3,2,3,3,2,3,3,2,3,2,2,2,3,3,3,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,3,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,9,9,10,9,10,9,9,9,7,9,9,9,8,9,10,1.0609056562088472,0.8385657875764336,0.9696969696969678,0.5500000000000003
10,9,7,6,1,2,2,3,2,2,1,2,3,4,3,3,1,2,2,3,3,2,3,4,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,9,9,10,10,10,9,8,9,9,9,8,7,9,7,9,8,9,9,9,10,1.5933413946694366,1.1944932993054578,0.9797979797979779,0.2900000000000001
10,10,6,4,3,1,3,3,2,3,2,2,2,3,3,3,2,3,2,3,2,2,3,1,1,6,5,1,2,2,3,3,3,1,3,1,2,6,4,3,1,3,2,3,2,3,3,2,2,2,3,3,3,2,3,3,3,2,2,4,4,3,3,2,2,2,2,2,2,2,2,2,3,2,3,3,1,3,2,10,10,4,10,9,10,10,9,10,10,9,10,9,9,9,9,10,9,8,9,10,0.4649457422936165,0.6112742031980771,0.9191919191919176,0.8400000000000005
10,9,6,5,2,2,2,3,2,2,1,3,3,4,3,3,2,3,2,3,3,3,2,2,2,2,3,2,2,3,3,2,2,3,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,9,9,8,9,7,9,8,9,9,9,10,1.4081245410878855,1.0523660618843482,0.9696969696969678,0.38000000000000017
10,9,6,5,2,2,2,3,2,3,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,2,3,3,3,3,3,2,3,2,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,9,10,10,10,10,9,9,10,9,9,9,9,9,7,9,8,9,9,10,10,1.3506005266245928,1.0119003316946005,0.9696969696969678,0.4100000000000002
10,9,6,5,2,2,2,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,2,2,2,2,3,2,3,2,2,3,3,2,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,9,9,10,10,10,9,9,9,7,9,9,9,9,10,10,1.2752246692951845,0.9638961160764903,0.9696969696969678,0.4400000000000002
10,9,6,5,3,1,3,3,2,3,2,3,3,3,3,3,2,2,2,3,2,2,2,2,3,6,5,0,2,2,3,3,3,2,3,3,1,4,4,3,1,2,2,3,3,2,3,2,2,2,3,2,3,3,3,3,3,2,2,3,3,3,2,2,2,2,3,4,5,4,4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,9,9,8,9,10,0.6809146367553071,0.680038588334321,0.9292929292929276,0.7400000000000004
10,9,7,5,2,2,2,3,3,3,1,2,3,4,3,2,2,3,2,3,3,3,2,2,3,3,1,3,2,3,2,3,2,3,3,2,3,2,3,2,2,2,3,3,2,2,2,2,1,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,9,9,9,9,10,9,9,9,9,7,9,8,9,9,10,10,1.0758735767672023,0.8469263385675011,0.9696969696969678,0.5400000000000003
10,9,6,5,3,1,3,3,2,3,2,2,3,3,3,3,2,2,2,3,3,3,3,1,1,6,6,1,2,2,3,3,2,1,3,2,2,6,4,3,2,2,2,3,2,3,3,2,2,2,3,2,3,3,3,3,3,2,1,3,3,3,3,2,2,2,3,2,1,3,2,2,5,4,5,5,3,6,4,5,10,10,10,9,10,10,10,10,10,9,8,8,9,10,9,10,9,9,9,10,0.5357466210332409,0.6300426082385369,0.9090909090909075,0.8100000000000005
10,9,6,4,3,1,3,3,2,3,2,2,3,3,3,3,2,3,2,2,2,3,2,1,2,4,5,1,3,2,2,2,3,1,3,2,2,3,4,3,1,3,2,3,3,3,3,2,2,3,3,2,2,2,2,2,2,3,2,2,3,2,3,1,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,9,9,9,9,9,9,9,8,9,10,0.7439955706233969,0.6954118239497967,0.9494949494949477,0.6900000000000004
4,7,6,5,4,1,3,3,2,3,2,3,3,3,3,3,2,3,2,3,2,2,2,1,0,6,6,2,3,2,2,3,2,1,2,3,2,5,4,3,1,3,2,2,2,2,3,2,2,2,3,1,2,1,2,1,4,5,2,1,3,3,3,3,2,1,3,1,2,1,1,2,1,3,1,2,1,1,1,1,0,0,9,7,1,0,1,1,6,6,4,7,9,8,8,9,9,8,9,9,0.22314002399393107,0.5078838765841679,0.8888888888888874,0.9500000000000006
10,9,6,5,1,2,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,2,2,2,3,3,2,2,2,3,2,2,3,3,3,1,2,3,5,3,2,2,3,2,5,2,3,3,2,5,2,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,9,9,9,9,9,9,9,8,9,9,9,10,10,10,1.0391113322782526,0.8300852475871265,0.9090909090909075,0.5600000000000003
