b,delta,mean,q,stdev
0.4141256993270162,0.9739990338493958,0.023538459462037236,2.2953301978648946,0.0019383689331412116
0.4171659168696526,0.9880724433536021,0.01400543234154544,2.1689434999614177,0.0012315451279809539
0.3627730845665313,0.9754737319926748,0.024364544925332503,2.4150976532353163,0.0013512009273060207
0.3526083702307383,0.9886977720142125,0.014242669183929805,2.63461416980989,0.001851543928473852
0.395928444300688,0.9877107192308912,0.024304307151736322,2.6173401843629387,0.0010537066730441332
0.41346616642278405,0.9862043997069769,0.020871144756866994,2.5920194680473814,0.0017161351634220419
0.3736620799899144,0.9855943185996795,0.02058195004732972,2.4660372875040157,0.0010873556258829988
0.3874839024094606,0.9721097138866531,0.011869815361787078,2.4182409750906735,0.0019047427603811
0.41001620646884873,0.977278295444465,0.018743920546269954,2.0005658474090575,0.00180283769100359
0.39541558221416173,0.9868463267752492,0.016399632263213604,2.488689959685958,0.0012426803870626117
0.3858382884936649,0.9889293679058533,0.01117012835308868,2.287392906804927,0.0015925384853576956
0.44103827384492805,0.981215402531279,0.01345658584431891,2.1416187999209475,0.001946348933694797
0.4153489400109706,0.9850926597675048,0.022361741311774787,2.7377912972089495,0.00153804708884892
0.40966638135084,0.9871675113680327,0.010180916608225208,2.352568757102256,0.001651054326939776
0.3960933573176492,0.9710998363193695,0.023469919150197326,2.504885198359259,0.0017615662617131512
0.3723771632335009,0.985240880727431,0.02093495667086656,2.6532083148703323,0.0011235505354974843
0.386491388855036,0.9785934647743836,0.01970030815422684,2.263552871246922,0.001562924978891694
0.4411323462762468,0.9857705309271891,0.024882071272906717,2.3227669707063043,0.0012194057847895116
0.4156479474300017,0.9821434836803477,0.017243101426884004,2.6163465062093603,0.001814768494074435
0.398454569519777,0.9856943817427719,0.023738876205804466,2.6609882227240678,0.0012617696588029473
0.3780284484174668,0.9756140101623688,0.01659684941102374,2.716541347462819,0.001919283693952343
0.40942837450466235,0.9821385862764122,0.015831929491627587,2.7337052172432035,0.0014331646466173185
0.4465027998794402,0.9872521250195506,0.01556274455932927,2.7157126052086875,0.0014102899751435346
0.3930775315505109,0.9720720586221725,0.012787536730087933,2.5037967260038596,0.0018949857480666027
0.42274587843720757,0.9816501390740826,0.01331493836274799,2.1390238233121224,0.0018214461434998622
0.42378307750583094,0.9897967453964875,0.01045414564530534,2.2146429164866936,0.0015761072345280443
0.41149610353324884,0.9830719113870761,0.0190057335701179,2.488949839142913,0.001846423370911245
0.44901147147443254,0.9851221269028858,0.014511770625684706,2.2742396932437456,0.00110241118062714
0.4206718451848183,0.982191697489165,0.015000756363386112,2.1269783535207347,0.0015833503748439344
0.4238602200798735,0.9796006304506456,0.01247203812353864,2.5540564817844404,0.0018855520408227375
0.44860569750207197,0.9730591382933738,0.02034940004963933,2.3892697576922077,0.0016805954142416544
0.3835563664267328,0.98043004130156,0.018364434284336213,2.4591811223473767,0.0013189876371386532
0.35545515331391747,0.9754423746603106,0.010144917523932323,2.37940538952419,0.0013319157748710817
0.38333427337924075,0.9871863678304986,0.014939910269871917,2.283206907424241,0.0010424142929615246
0.4009679748422025,0.9877401969168076,0.023426302157181854,2.743973400111514,0.0014845958127473187
0.3546733030209626,0.9745998382243692,0.01419222385598857,2.0848834728860846,0.0015329099820806079
0.3855503114036489,0.9860238229219664,0.01562850680950979,2.607363587036725,0.0017586783727762886
0.4472122532846491,0.9856652940720234,0.02250267432715994,2.303855171616956,0.0016042761312440362
0.3576943505609718,0.9787906962060989,0.014490644404237613,2.540313769680373,0.0010554773573479275
0.4256414737544681,0.9701282952815411,0.024086304791240597,2.3294312590527415,0.0016932547607535005
0.35020448738179405,0.9798086725924284,0.01785323822972959,2.792493039094603,0.001480816077169841
0.4021039109080794,0.9838772924899012,0.016172074662763748,2.1095566531182866,0.0011156008037755767
0.40394898546551034,0.9875017538103533,0.015953766561261646,2.524826415195238,0.0015666960935213914
0.42343046559970354,0.9714434882533635,0.024653759040864365,2.601598506000981,0.001443807464053674
0.37723295463661943,0.9879915717885346,0.022534871388500678,2.3589008679556787,0.0012228591539148379
0.4018591225059972,0.9704145009919178,0.011533816872805972,2.102256938656802,0.0017413771722934387
0.3877213389185796,0.9766059299685282,0.011240904786063637,2.286277874614922,0.0015305001952605523
0.36605932823091736,0.9765056952188162,0.02057155628909185,2.324471896342033,0.001725503994354868
0.4170020693961023,0.9889159940059336,0.013972951637982511,2.781388346546239,0.0013416885240410347
0.3545706520915685,0.972337107660213,0.022347596132044324,2.3758759110859984,0.001441499589236418
0.413116732290678,0.9752423629060758,0.022250422859789967,2.6113648135387364,0.0013326537248868136
0.36896289693407236,0.9764941691249232,0.018258953784180285,2.1762280495911916,0.001730034351994593
0.440516059746146,0.9853668929147972,0.012517550912215243,2.0857012848895615,0.0015219138146693
0.39323579406603576,0.9837673299150804,0.018929233298694857,2.704631576480491,0.00157310714769781
0.39520187992166667,0.9748512327522263,0.018486947810181464,2.486486125785447,0.0016731648755619868
0.400898191653853,0.9746524050920917,0.015152970519433453,2.2667480629292642,0.0013552697506730613
0.4454567922812323,0.9810955479649943,0.021068585381598632,2.799481978225967,0.0010176697908435826
0.35532756761585094,0.985646925365244,0.018505261814301937,2.501546524612857,0.0013203495715985013
0.43974824141213115,0.9898646331836201,0.013039273494377536,2.3812712813213612,0.0015915264741178593
0.42927151078495945,0.973463575355755,0.02137038593589148,2.4678550512820676,0.0015856183363736715
0.36241638804072374,0.9870231092665833,0.01513379310071199,2.0464934302100994,0.0015780197264645178
0.3539137732893157,0.9779960099179387,0.010703400950860554,2.3317501142544232,0.0012737211720335558
0.41848056431316627,0.9709777295568839,0.015039596354864276,2.296500957220384,0.0014739889324952053
0.38211056106965724,0.9716443574339578,0.013002281967517994,2.262150055991541,0.0017347673624582916
0.44425795353140635,0.974625612315665,0.024877009860993303,2.6456851515652016,0.0014383393468749839
0.36831236045375243,0.9775940525382724,0.010387054033332425,2.0238625183552026,0.001641089592502395
0.38187316219929657,0.9819720735472011,0.021854814009305605,2.470551782837227,0.001188210035126324
0.37020725416083233,0.9752926874903008,0.018329672769786812,2.670132054813847,0.0012599913573987606
0.3807428921829642,0.9707320461592054,0.018390127529907204,2.692222139751346,0.0011640835509291322
0.3769815273641136,0.9832721048564328,0.015673778023923564,2.7118436995711326,0.0014612367229034488
0.3827063201862831,0.9733535684744554,0.013149933162064364,2.156913389976273,0.0014320481279769576
0.41078801844452,0.9830266420884214,0.015297823210460488,2.155366100304024,0.0018265048149778927
0.42613845736576883,0.9750469364638007,0.024853119506131262,2.062725144996307,0.0018619214157519742
0.35771503180742137,0.9734868151460773,0.022768618734921885,2.083795763297371,0.0018154335276893805
0.37068231646005934,0.9859942838606716,0.011012228124312299,2.1498924615858437,0.00143909025407563
0.41839017885721813,0.978698435568837,0.011994891223866313,2.734507158771997,0.001958695348424166
0.3581553116181493,0.9881096369305471,0.019345494895811083,2.084570845615031,0.0013771561827341182
0.40018924385288224,0.9783184894905743,0.02037293283060216,2.547851617169216,0.0018791901911100807
0.3730470602189102,0.9820818489002426,0.011972026669125672,2.212404191795744,0.0013090954250603191
0.44388883390329376,0.9820194613179338,0.02230989690619055,2.767064570145174,0.001262040040026833
0.3667991368267943,0.9863789835736464,0.024350474995434614,2.380630317215178,0.0017083771363637149
0.37049294340612,0.9815499483360435,0.02413611896641877,2.5447033505174477,0.0019292329662127794
0.42770468990324495,0.9895533107869502,0.014975362974952243,2.146262536816409,0.0012270816408091114
0.4379520558437444,0.9791878032985659,0.01877475046730652,2.6215354298375546,0.0011486103335915773
0.4480318419737213,0.9782408926566369,0.013574741814611897,2.33070536854688,0.001016557757239354
0.43583099503372136,0.9875996887987808,0.016820079862589155,2.281544629443754,0.0018846386132376316
0.3582988936633389,0.9791539440288658,0.015061366876088046,2.153208846247203,0.0011094005248415005
0.4149211612407003,0.980164097542962,0.021867010587339267,2.455123421469887,0.0011074541817312092
0.38306071427924293,0.9841053648487115,0.013842302627142502,2.7655961205274373,0.0018504294488320278
0.4419975479278063,0.9729592627767715,0.02316285882275553,2.4853441215606122,0.0019200037080839443
0.4429396286268524,0.9758981182404243,0.0202729816450505,2.66875448215697,0.001625620700646313
0.354135418984699,0.9743387594068365,0.017631242270760468,2.501999132833893,0.001366975661116298
0.361579422223403,0.9803794885318095,0.017462748167279787,2.689659997266429,0.001702163320967902
0.4323207647995797,0.9859558543579883,0.020641814528142715,2.7747524820516736,0.001047706836064113
0.39215137702193353,0.9737018123325969,0.012643038591536931,2.508829363343837,0.0019328710497123185
0.39682490524482633,0.9813289692681528,0.02468335104137836,2.5526442751287592,0.0012281814238353367
0.41423670409933955,0.9722115497769982,0.02173119461036542,2.6753705642901755,0.0015962908074953893
0.35979861503916055,0.9721640553666272,0.015376900288277364,2.071243071100652,0.001976354684573861
0.35887339079256536,0.9720897430158127,0.020911946133720632,2.0332702850783453,0.0017818407189421227
0.35270909303720355,0.970348857132306,0.011801770948725093,2.0272560300932607,0.001422834829453551
0.35914079578903924,0.9889781885151409,0.011955635126367239,2.201478905800159,0.0015015936433841297
0.36822117876252874,0.9835308495756631,0.017393314676556935,2.3219877803860296,0.0019640154475414973
0.39560226886069955,0.9892662388936411,0.014284903391225666,2.6199163473653257,0.0014771278557347684
0.42323797129943214,0.9885644642185621,0.01954848444010557,2.7211856720346597,0.0018746992048209131
0.39715570601544997,0.9797588911327457,0.010359163476068085,2.688523473346865,0.00187508157399293
0.3690947734866994,0.9827355453106809,0.01226827224350323,2.5201582664244375,0.0019960354408615814
0.37076299724216305,0.983918726845323,0.013687821829383148,2.697562839335719,0.001310431161067602
0.39708711068224495,0.984738511153545,0.015407624939241499,2.2492348733052614,0.0018621998822283673
0.3705979358974097,0.9854567167959033,0.021041309765941464,2.7695147450902216,0.0011778080759785974
0.3569887963495925,0.98682440823789,0.017870313869992244,2.539764054375795,0.0012660528186706694
0.43049475304732476,0.985970358255278,0.01411903342948732,2.4508513778017664,0.0015201713814195828
0.3939348675646417,0.9753780329497016,0.013115116640197478,2.425875815898425,0.001541920541747797
0.3802214528205974,0.9701602114998903,0.011618364020909645,2.168737850233209,0.0012797602515693164
0.4119004105241366,0.9748752070500318,0.017896238651947907,2.1488678315120806,0.0018687837967931596
0.39030954783570704,0.9772160668157407,0.011215631048238122,2.751895933751838,0.0010391122553052219
0.40901245619567833,0.985208698756145,0.023128132412197144,2.5729218110291474,0.0016785887472157953
0.3862670838979893,0.9736949370366019,0.010516803795712607,2.514682756744029,0.0010431508449986104
0.37933283345341207,0.9727438017399767,0.01770239466652533,2.3909010761790417,0.0013538621270987095
0.4145577795844668,0.9794487943037212,0.022005785400784905,2.2169540658893023,0.0014723797343424003
0.37979529534470297,0.9766950655126015,0.021010897783113554,2.0604328701280212,0.0011116246492216808
0.4302530010660869,0.9864221614248394,0.014620643815448723,2.53212043282425,0.0012689460282590366
0.4199598520470979,0.9807167642710786,0.017906938544421172,2.498094775569509,0.0018194624591874326
0.42602948797386886,0.986486599525349,0.012300635285416235,2.4425236317790318,0.0012971811660554245
0.37870130713547456,0.9812621492066312,0.01710670108759799,2.737347829433309,0.001321135542636034
0.38683849531781583,0.9879219645640811,0.01591401212177908,2.7935998688497694,0.0018492478754734143
0.39470363283841864,0.9806163228406657,0.021084378665073344,2.2273595566805997,0.001970924804175319
0.41238790439831224,0.9745188239739205,0.012914296895727604,2.2299904100436154,0.0016014040508068354
0.404367678181458,0.9875210474898348,0.020114563820662863,2.533549413792496,0.0011261526547939739
0.4116576325853184,0.9889440506224891,0.021833395323562245,2.1977379795110794,0.0017183196208011644
0.418573291021751,0.9893349491694887,0.024778148566423717,2.609759157735748,0.0013890665721921003
0.4294726169371288,0.987843117806041,0.014529164898049538,2.0532731867945864,0.001561721380843296
0.3669471395452879,0.9857089034920684,0.017053236002936074,2.661775984334983,0.0012754813461236568
0.40718833844229757,0.9794770976786225,0.018814213067908175,2.789900304771238,0.0013911532500221406
0.44826959639974717,0.9891402006385327,0.017377378277442974,2.238102126666835,0.0019149026260204102
0.36655095977221075,0.9795233663338062,0.02493585492796977,2.5602192909433956,0.0013999913112002292
0.43616399302775705,0.9724442270046391,0.010156845936537148,2.3635396685669545,0.0014502435133297677
0.3826410866220923,0.975786372035816,0.010000173914314424,2.234972665791034,0.0018879984646036733
0.40309161026143747,0.9743010749410872,0.011919198521082537,2.0217325641272095,0.0016409421822792109
0.3872783063618353,0.9818580106239306,0.023041248004886206,2.7261493997508035,0.0017542998022355666
0.4044213630940692,0.9710204260448939,0.011646603454728954,2.299111044036452,0.0018281263206985543
0.44689568437750266,0.9810451599267849,0.014689993849768757,2.309583726618123,0.001907972213836793
0.3857194532732995,0.9719127118529991,0.010326213348672097,2.7610884325739935,0.0018383995641573325
0.4056419212357529,0.9845782035352867,0.020821338703715185,2.369172016620287,0.0016121830608074729
0.3819922529155737,0.9702377057406724,0.020042253058985434,2.3784413846803,0.0012907688378014626
0.37712419738818503,0.9807636089709487,0.023627557398148535,2.1866578654145084,0.0014078050322705977
0.3744070950425364,0.9887127131689609,0.015161941678415721,2.3554013790679824,0.0018249300331362294
0.3888414613685075,0.9844704304989352,0.019996638272075665,2.7199147898214378,0.0018296453259609594
0.4463135505541026,0.9804864687555456,0.010174760903999375,2.0088929059822034,0.0017013844675926935
0.4193458944636086,0.9869750701149309,0.01568566134493556,2.333653907142033,0.0015161477120983306
0.3820699321843355,0.9737448854945419,0.02360465072215804,2.143050693184451,0.0011103100067730485
0.35229995314734774,0.9858288920095812,0.01750958230613099,2.7445651309262407,0.0012600740186816057
0.350390234220143,0.984630630218192,0.014153507103762878,2.0691982419263946,0.0010192551615525616
0.35614639525868846,0.9749610088507834,0.016129098142800717,2.7051774606910888,0.001866905477564788
0.3742085436023301,0.9831760500096453,0.010079421605162864,2.2388747579099832,0.0015902675804036976
0.41757833378798614,0.9832039253543463,0.011399606575130299,2.407954019562287,0.0013271773444336575
0.36309591083714,0.9754039091327482,0.014162986240519293,2.451950261537207,0.0012925887483524498
0.4173832905506818,0.972256060783904,0.01754196545826291,2.171589513225204,0.0011048141718954204
0.35180782206987365,0.9855792207138597,0.023300441677268233,2.3987731138738075,0.0018834326357277894
0.3605796726051364,0.9817291598099691,0.01608813135698692,2.7626443520498087,0.0010128838279249747
0.4172204137900061,0.9767382990521246,0.010061537454457524,2.4211436611507673,0.0018760769823331891
0.4351214989903238,0.9856350466656701,0.019908045672896644,2.460123125381544,0.001083172119551154
0.42146996495652833,0.980834910924808,0.02045500158725088,2.2434971918775513,0.0014174757055317555
0.3698231014161552,0.9821725540596998,0.015621569611578782,2.7244177595646963,0.001654585914035759
0.39093600224325453,0.9761215331436656,0.02217118835259354,2.797354217023008,0.0014938445276507903
0.41775534188920677,0.97395176697562,0.014317356696924369,2.546118818229209,0.0010762813631375232
0.37743743964490684,0.9701578567240051,0.018861528400550873,2.338898813607255,0.0012571591195544092
0.41766307079252507,0.9726666111160918,0.01078744264793821,2.6454651260141913,0.0018412592539174763
0.4072452358368042,0.9759996023169089,0.010040515003139629,2.347151677755865,0.0017393977097656253
0.36101482757449516,0.9705780135781905,0.020179892755552754,2.0060836115270586,0.0017467403260885508
0.40918046360825566,0.9712386606721837,0.014404453793813271,2.7956258281754733,0.0010224858435267034
0.3533677676599298,0.9751095980747343,0.011713194541048043,2.729646826615327,0.001400415767535032
0.35282217744564404,0.9788240798925584,0.01407343408029255,2.1618886197450724,0.0017125442821608065
0.4086779548543205,0.9894132154209012,0.02071736638241138,2.5174455305439376,0.0018137284615916578
0.38763572588322737,0.9833632037309381,0.021002056896760046,2.6536374549593487,0.0014214833594602464
0.4366045063416904,0.9848908240203961,0.015344759703630879,2.3004549700939445,0.0019243967783702334
0.38660341216226474,0.9746112342555573,0.020694751959006157,2.4009711347063782,0.0016954502517148415
0.38234572130685673,0.983969655110665,0.01638107534417913,2.497178001433249,0.0011000858445628114
0.35601277126344427,0.975513818348991,0.02385787522037027,2.192053923193614,0.001679915064976397
0.4489469711354871,0.973214190279176,0.0170141430543653,2.637591673257251,0.0017783642891497703
0.3586794488405164,0.9761476797861062,0.016481367843947953,2.188242457184255,0.0018912506492575884
0.3828352845860666,0.9756397998986351,0.017682308476016373,2.6020930598026486,0.0011011239190421393
0.43840079088641604,0.9711821229298079,0.01922387749882838,2.1078976179766573,0.001972489874757518
0.3558360845379638,0.9721276824501115,0.0123423233461192,2.6465764449994014,0.0014913418817192568
0.3811686293132547,0.9875561024640422,0.010742397454881187,2.039899289050042,0.0016909191418545914
0.35596766405605024,0.9710718569816533,0.018371564899135297,2.2295114451722484,0.0012168743872446924
0.3623759301419879,0.9800008420303663,0.013611223619449398,2.7409669814395943,0.0013808808835932091
0.35121645669692353,0.9706003986094967,0.015221445037215973,2.676566261914321,0.0014251022809067477
0.3756810342706342,0.9806767480411093,0.020972323490528695,2.462477511009169,0.001943842756084507
0.43156295175241094,0.9873474756976052,0.01960395487868053,2.5355646561329404,0.001457132886810624
0.37090814395936245,0.9802066950581034,0.01745248030649174,2.639403804796471,0.0016078728687056276
0.4195954875635784,0.9786140341265849,0.014651158617675566,2.3744217161062005,0.001698342574211189
0.4236170018907762,0.9746888501432822,0.024688197617624377,2.567715265601949,0.0019230671776077296
0.3513059089998841,0.9749201612724063,0.01023722191643394,2.3673550071173852,0.0016297664641335592
0.365278525625522,0.9707835601181427,0.014958829615770265,2.7755378983403283,0.0019655821139297454
0.37488748733795585,0.9819907099340209,0.010564918165732497,2.766210892608986,0.0019828144368350753
0.4477664724209196,0.9818603587623592,0.012541127724453207,2.5141321456986443,0.0012136176179063719
0.3741834660629699,0.9762715240633696,0.018146798642863796,2.413903592891843,0.0016761074178236637
0.3729117094146003,0.9753256557388074,0.02080105830328327,2.163530718066132,0.0017592857160512018
0.4375149556760981,0.9817914285941022,0.019343160257952977,2.3333440933680034,0.001236089540387698
0.4178061178875258,0.9867436897281959,0.01344665819014828,2.0708022562030046,0.001065550978651576
0.43206323056523177,0.9823574010727043,0.021715609213417256,2.602422412774051,0.0018357302616179919
0.4020136290820556,0.980931541877659,0.015932881357371188,2.308424341608358,0.001977795939499636
0.43052141788880277,0.983019977840486,0.016551287808092154,2.5664621779930727,0.0019456645825204773
0.41638930379842376,0.9814574212569238,0.02123748492174466,2.5559211540770863,0.0018546844320624298
0.43089154188116907,0.9765295652411248,0.013201989012384042,2.673746004193786,0.0018377256676197198
0.4258423936239176,0.976166555662301,0.016095472528148993,2.452522492578085,0.0014852441773032525
0.4219423451192412,0.9881437803706973,0.0168268530621581,2.5800302893615354,0.001990202354923919
0.4424195136621507,0.9754961696892562,0.01025682663433978,2.1001752913882332,0.0017772562846909898
0.44436662527383475,0.9811392254652965,0.012534855136973295,2.0620747566662176,0.0012206334277441637
0.42098732990568355,0.972812792510792,0.02210428911518023,2.6262309492520917,0.0012826318782786957
0.3633151781235166,0.9713001802481851,0.013855801334379149,2.341103490844392,0.0011324437935022356
0.44878379320774725,0.9842291307053683,0.02125066951978545,2.6986309170174403,0.0011654761984524276
0.40628149455601825,0.972407694590004,0.018535866744757976,2.1565104461344475,0.0014052643862991834
0.41521359462791146,0.971991577270048,0.010431925616658124,2.304930866897931,0.0019834056433902536
0.439593830648081,0.9837009646944912,0.02089949607284812,2.1119242281346122,0.0013725522458057238
0.40153010025043895,0.9843779820944437,0.012706494701823588,2.0284624319195617,0.0019172723953270452
0.4106107604898876,0.9730852120301964,0.011418328284790372,2.3303323095110864,0.0010705074738304528
0.41152407638135124,0.9880811967689601,0.02444698897037956,2.6296306046790723,0.0016997114547087086
0.4389357481923331,0.9816742051677326,0.019321063375414595,2.7088225666223136,0.0014407124914912533
0.41041311078386283,0.9823204242963774,0.017716952716929545,2.029711334398864,0.0014150265354784552
0.4316886784516956,0.977117617341948,0.015315232267466275,2.3863534015395773,0.0017324086570580433
0.39907221880880345,0.975146815915772,0.01951407765847396,2.2045209506222077,0.0014478368006709448
0.37242527079611537,0.9779709498713416,0.022143860273225204,2.1523755335554267,0.0014530656578131682
0.3878875560264172,0.986233937036063,0.017359332705479,2.794240018291667,0.001498542509865431
0.395149021905308,0.9722238536963412,0.019260370527938175,2.6831418783769942,0.001968646699965973
0.4138299544717078,0.9712853015375904,0.023670482878015132,2.5410599512646117,0.0016023533334111333
0.42598410595467257,0.974385733276784,0.013758937465573636,2.1292267041098962,0.0018431496014095384
0.35783128738864983,0.986779728085627,0.023904421185050456,2.2049345389407433,0.001435505433610568
0.39536572015691,0.9869452256755988,0.017148159940700555,2.7950548488233964,0.0012419340328744546
0.4299159011736487,0.9798414073463527,0.018902336284941333,2.63357981539429,0.0019568034126442573
0.4257885189698791,0.987277836904842,0.02294501598995018,2.4022932653381903,0.001049186592042129
0.4267661713197465,0.9846960399589963,0.017575028472735055,2.5125167685848777,0.001189001810579711
0.43536278506456383,0.9854755844113413,0.020229738253700537,2.37290015575668,0.001832302131803356
0.41980471621339016,0.9866656309424297,0.018980394829090207,2.6659885700016805,0.001455028706541103
0.39692460790425704,0.988649645911753,0.015955003789347832,2.7789394047292455,0.0014580392028907215
0.4191390444265761,0.9817457107413932,0.013565735412531667,2.3779046142451565,0.0017051473412341995
0.3942574551262035,0.9796421560860219,0.015985257829896175,2.009990296424391,0.0015177669919373528
0.36487384469180684,0.9790498304825808,0.011555690081509605,2.5709250730545237,0.0018345623286367392
0.4357037964803778,0.9803155723160735,0.024211849456045653,2.136504743036963,0.001338186032691501
0.4089770842702851,0.9834509810162093,0.01114866901126757,2.432391345458937,0.0013813525201110506
0.384230103917063,0.9884869106398554,0.022188863384227868,2.031401385700231,0.001090608966454734
0.3926167365405005,0.9766734725076421,0.016636899895568723,2.7563974532705746,0.0010322078736947808
0.4117155242531016,0.9788127165639738,0.02006156284279094,2.53828958949513,0.0014711943876362758
0.42733433860752534,0.9702936179666941,0.018074158143461264,2.1965147790861512,0.0011833174446212792
0.42468058340632237,0.9793854089712548,0.01210874583192043,2.6439237079133298,0.001748509198163958
0.4051594534978715,0.9782355016937487,0.013817882310143874,2.4170797555163546,0.0014656594811277047
0.36192112480678423,0.9793577865722053,0.01977726114092474,2.574977390058387,0.0012834379357044392
0.4029529895047017,0.9868024566896454,0.011832323912520279,2.1155215403321135,0.001980578840390701
0.44335607512090036,0.9719210682073018,0.017933242720788514,2.6040640204825465,0.0010050505769950476
0.3720160373841362,0.9724303417299548,0.017023794040501836,2.3364159018116277,0.0019811196346084152
0.41505111336327444,0.973829028642881,0.01062619829616077,2.2910222888292786,0.0011969041003071978
0.36229274724949945,0.9750321383092059,0.013425834621504228,2.5857635407043404,0.0010503613445235164
0.39199918761066416,0.9789373830938426,0.011923302672700944,2.6870096508570747,0.0013220609736837722
0.3544297721973324,0.9851044670011129,0.018796624244935313,2.290013673800644,0.0016535020055374436
0.43063176870874864,0.9864139678231357,0.023273385620974446,2.319879945184703,0.0015134206504454919
0.40736569903205866,0.9818907692199894,0.014801826639792584,2.0672377346621382,0.0018074463736220871
0.4475496449118592,0.9864414522686058,0.01577548144184755,2.3930287096782634,0.0017717996525382761
0.3695732192916477,0.9887912335094656,0.013070710879731563,2.4840578095450874,0.0016344302397789875
0.43195109783117946,0.9704564039625925,0.013156134028399135,2.284529071335464,0.0013823494633801122
0.4362957917484103,0.9823056453517787,0.016621464091082786,2.1328414774682125,0.0013707487461681912
0.4025815770742437,0.9731870872928727,0.02337254776380964,2.2992066192329625,0.0011242790558640885
0.43742834537445674,0.9872833251656521,0.020390507876235413,2.2731331727793975,0.001015324225688677
0.41242584828312395,0.9778793829428114,0.02197373111676007,2.3769791018793525,0.0014871537032017652
0.3957128735600497,0.9795563122025398,0.019663944954777735,2.3724260776003097,0.0016597534094648213
0.39271151554431805,0.9767466978411118,0.02462616122823045,2.2062200214771375,0.0012379658283052074
0.39156721910578157,0.9841835422138074,0.021890918412773394,2.2559549396760863,0.0012009572708571279
0.42899907727681624,0.9717203966487569,0.016162260783426023,2.0664609590235075,0.0016155977196575552
0.4464836905474289,0.9862865384260728,0.01689583751682001,2.1338381407695337,0.001529505368449346
0.4143898834929768,0.9715121329244024,0.020420236879941496,2.6088744490454157,0.0011726356887579248
0.3697925966888138,0.9757152735334494,0.024108837569020637,2.6201457718127656,0.0012528107628002817
0.43554784551511233,0.9828870959641418,0.015399195162025437,2.3848473994766306,0.0013198004187061937
0.41212954095085913,0.982214723001713,0.012324037852983047,2.448658618827059,0.0014130585266201702
0.38132799931755773,0.9723923314603246,0.0174983940711599,2.784199032424252,0.0011781189124023279
0.4430659724011164,0.9713451409402708,0.019435490060511196,2.248013760923209,0.0010820739620555175
0.3716624451197639,0.9791625497333011,0.017114679993509956,2.619002716473587,0.001412404997836113
0.36705582843969115,0.9896872511564511,0.018576087173077415,2.6291681233584807,0.0017060382004418272
0.431787076704706,0.9764382010799978,0.01776342147094447,2.253096749564261,0.0016356687297272398
0.4212456053574426,0.9780056030496578,0.010884470811930943,2.60697705398716,0.001833781465156364
0.35208727030061165,0.986069311654628,0.018030112628131867,2.416597318349271,0.0016726206405279765
0.3831534444674555,0.9769634680149765,0.02019903196952464,2.04019015455225,0.0019679131730444793
0.3507816816838617,0.972156621167571,0.01766063737581227,2.3174498576406415,0.0015803420463262447
